candidate,variant,experiment_id,run_id,fold,seed,epoch,train_loss,validation_loss,validation_accuracy,validation_macro_f1
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f0-s2026-5444e94d7f03,0,2026,2,0.8403103142068008,1.0572903122428718,0.5809160305343511,0.4594263080381439
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f0-s2026-5444e94d7f03,0,2026,3,0.7723295678301895,0.7514288306600265,0.6770992366412214,0.6654913439010122
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f0-s2026-5444e94d7f03,0,2026,4,0.7446886994581853,0.7372953656702551,0.6909923664122137,0.6595241986963883
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f0-s2026-5444e94d7f03,0,2026,5,0.7253766671981502,0.754150755733024,0.6751145038167939,0.6517740763253413
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f0-s2026-5444e94d7f03,0,2026,6,0.7118838053143071,0.7355210398990689,0.6955725190839694,0.6685094415229301
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f0-s2026-5444e94d7f03,0,2026,7,0.694628014358151,0.7324660567836907,0.6909923664122137,0.6672291829760169
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f0-s2026-5444e94d7f03,0,2026,8,0.6758376393923982,0.7274757600922621,0.7065648854961832,0.6831957905381936
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f0-s2026-5444e94d7f03,0,2026,9,0.6644718634537675,0.7409652861384035,0.6853435114503816,0.6674796302725321
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f0-s2026-5444e94d7f03,0,2026,10,0.6482249070787067,0.6684519801340031,0.7155725190839695,0.6982505470935525
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f0-s2026-5444e94d7f03,0,2026,11,0.6381346680383457,0.6592279745331248,0.7317557251908396,0.721017319383882
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f0-s2026-5444e94d7f03,0,2026,12,0.6232134653667282,0.672452811885426,0.7351145038167939,0.7209616218821019
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f0-s2026-5444e94d7f03,0,2026,13,0.616776536597244,0.6870583565544536,0.7166412213740458,0.7064823936144154
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f0-s2026-5444e94d7f03,0,2026,14,0.6016029445266458,0.6636337029387933,0.7225954198473282,0.7023768588370158
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f0-s2026-5444e94d7f03,0,2026,15,0.5886052959359648,0.6550424509740058,0.7288549618320611,0.7177705623813463
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f0-s2026-5444e94d7f03,0,2026,16,0.5713791692104065,0.6646341727708133,0.73206106870229,0.7221680679362538
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f0-s2026-5444e94d7f03,0,2026,17,0.5554365996335775,0.6658597256573102,0.7276335877862595,0.7199491500679691
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f0-s2026-5444e94d7f03,0,2026,18,0.5442932675638913,0.6882664314845136,0.7248854961832061,0.7187284073681639
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f0-s2026-5444e94d7f03,0,2026,19,0.5245782554079111,0.6824627664980998,0.7346564885496183,0.7230300554322915
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f0-s2026-5444e94d7f03,0,2026,20,0.5118630708244354,0.6587102875272737,0.7435114503816794,0.7330059362555708
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f0-s2026-5444e94d7f03,0,2026,21,0.4943303071906156,0.6670924010804591,0.7403053435114504,0.7294110016681963
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f0-s2026-5444e94d7f03,0,2026,22,0.4843620120550946,0.6656349607369372,0.7499236641221374,0.7421371069344596
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f0-s2026-5444e94d7f03,0,2026,23,0.4629139961500011,0.6611457585469457,0.753587786259542,0.7452804888968707
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f0-s2026-5444e94d7f03,0,2026,24,0.44958285333450315,0.6691973067694947,0.7517557251908397,0.7405839035622117
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f0-s2026-5444e94d7f03,0,2026,25,0.43450801779158094,0.6731204223996811,0.7525190839694657,0.7379064052976023
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f0-s2026-5444e94d7f03,0,2026,26,0.4254100980596888,0.6808551654469875,0.7531297709923664,0.7447284140685995
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f0-s2026-5444e94d7f03,0,2026,27,0.41889245230287275,0.6849598262783225,0.7499236641221374,0.7399859281489458
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f0-s2026-5444e94d7f03,0,2026,28,0.4154422309149978,0.6929387728676542,0.7473282442748092,0.736150736672396
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f1-s2026-4a70c208e6c1,1,2026,1,1.0388527024193543,1.3336926760827834,0.37856815753320106,0.2478063148971337
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f1-s2026-4a70c208e6c1,1,2026,2,0.8403802216212246,0.902753205422026,0.5953289574110823,0.6079540459908529
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f1-s2026-4a70c208e6c1,1,2026,3,0.7804252538287215,0.7968077084760123,0.6728743703251412,0.6471167206491018
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f1-s2026-4a70c208e6c1,1,2026,4,0.7487774206276077,0.8806262993390388,0.6009769500839567,0.623279388416911
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f1-s2026-4a70c208e6c1,1,2026,5,0.7220849158172252,0.7492717038200313,0.6832544649671806,0.6595391343170078
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f1-s2026-4a70c208e6c1,1,2026,6,0.705070515505531,0.7238275564512102,0.7052358418562051,0.6968692823077642
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f1-s2026-4a70c208e6c1,1,2026,7,0.6898405403501614,0.7317154100788875,0.6982140131277668,0.6852302810968016
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f1-s2026-4a70c208e6c1,1,2026,8,0.6814468122467668,0.7646039153779487,0.6730270187757594,0.642847014142212
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f1-s2026-4a70c208e6c1,1,2026,9,0.6632003525124007,0.7176091999083944,0.7035567088994047,0.683230118886285
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f1-s2026-4a70c208e6c1,1,2026,10,0.6475719937149164,0.7220070381016063,0.7108838345290796,0.6863650022643021
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f1-s2026-4a70c208e6c1,1,2026,11,0.6399874619905862,0.7871903035499143,0.6858494886276905,0.6554869356005372
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f2-s2026-8a316de3c09e,2,2026,1,1.0464232794333972,0.9211170959836654,0.6041221374045802,0.5154272670267351
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f2-s2026-8a316de3c09e,2,2026,2,0.8458976260793122,0.8836811347044151,0.6291603053435114,0.6454374479102362
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f2-s2026-8a316de3c09e,2,2026,3,0.7849150833449181,0.8446233763221566,0.6514503816793893,0.6310496213192256
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f2-s2026-8a316de3c09e,2,2026,4,0.7516945091880916,0.7653608196382304,0.6693129770992367,0.6484516940040733
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f2-s2026-8a316de3c09e,2,2026,5,0.7317434324156541,0.7213791842315033,0.7004580152671755,0.6834359647120607
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f2-s2026-8a316de3c09e,2,2026,6,0.712337535289673,0.707043932903814,0.7129770992366412,0.6831144665768911
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f2-s2026-8a316de3c09e,2,2026,7,0.6945680993315655,0.862174023435316,0.6523664122137405,0.6038007196418851
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f2-s2026-8a316de3c09e,2,2026,8,0.6780768046623667,0.6811261218376742,0.7267175572519083,0.7118545576792749
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f2-s2026-8a316de3c09e,2,2026,9,0.6665140918553369,0.7024686017655234,0.7151145038167939,0.7094914666454682
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f2-s2026-8a316de3c09e,2,2026,10,0.6539975777930924,0.6689473665670584,0.7306870229007634,0.7172809236666695
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f2-s2026-8a316de3c09e,2,2026,11,0.6390788650251557,0.6680811559516965,0.7337404580152672,0.7281845218745654
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f2-s2026-8a316de3c09e,2,2026,12,0.6262152049371597,0.665187443112599,0.7355725190839695,0.7149651030102961
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f2-s2026-8a316de3c09e,2,2026,13,0.6136946694812615,0.6415990448544043,0.7502290076335878,0.7388952306325842
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f2-s2026-8a316de3c09e,2,2026,14,0.6000898229535816,0.7158695594045043,0.7148091603053435,0.6890207702321738
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f2-s2026-8a316de3c09e,2,2026,15,0.587063421289716,0.649320741054666,0.741679389312977,0.7279152791442125
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f2-s2026-8a316de3c09e,2,2026,16,0.572760452523521,0.6378309794327685,0.7482442748091603,0.7386514790418708
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f2-s2026-8a316de3c09e,2,2026,17,0.558370228683212,0.6420382352548701,0.7529770992366412,0.7369347819124143
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f2-s2026-8a316de3c09e,2,2026,18,0.5404626680563294,0.6657859047587591,0.739236641221374,0.7224140354878387
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f3-s2026-00bc83e754cd,3,2026,1,1.0422979103687706,0.9548142108025441,0.5751145038167939,0.45827191415536084
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f3-s2026-00bc83e754cd,3,2026,2,0.8437624138870963,0.8775775414750776,0.6010687022900764,0.5500696186922795
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f3-s2026-00bc83e754cd,3,2026,3,0.7858036879555431,0.85637788270266,0.6137404580152672,0.5425388344691593
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f3-s2026-00bc83e754cd,3,2026,4,0.752757659266615,0.7843005394207613,0.6683969465648855,0.6234781599915125
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f3-s2026-00bc83e754cd,3,2026,5,0.7321049652768197,0.7493920322410933,0.6702290076335878,0.6313292446198725
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f3-s2026-00bc83e754cd,3,2026,6,0.7124512974430586,0.734499662577651,0.6893129770992367,0.6909002209749016
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f3-s2026-00bc83e754cd,3,2026,7,0.6979937494877062,0.7018401621589224,0.7021374045801527,0.6959115871629099
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f3-s2026-00bc83e754cd,3,2026,8,0.6776063599868735,0.6874283500937105,0.7134351145038168,0.69934900828016
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f3-s2026-00bc83e754cd,3,2026,9,0.6654330178448677,0.7737652655230224,0.669618320610687,0.6382829740818545
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f3-s2026-00bc83e754cd,3,2026,10,0.652031398550161,0.6980117683556244,0.7106870229007634,0.6939757287868916
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f3-s2026-00bc83e754cd,3,2026,11,0.637020522479551,0.68839318722259,0.7164885496183206,0.7073297544549583
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f3-s2026-00bc83e754cd,3,2026,12,0.6275822571278146,0.6291107040689192,0.7468702290076336,0.730957974820806
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f3-s2026-00bc83e754cd,3,2026,13,0.6144777408620854,0.6959466995537736,0.7247328244274809,0.703728317369718
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f3-s2026-00bc83e754cd,3,2026,14,0.6021011709388975,0.640955439560286,0.7433587786259542,0.7316534633232056
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f3-s2026-00bc83e754cd,3,2026,15,0.5865780886327912,0.6386796886502332,0.7487022900763359,0.7371069499185392
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f3-s2026-00bc83e754cd,3,2026,16,0.5710695059759965,0.6510428468143667,0.7323664122137404,0.7267310269782796
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f3-s2026-00bc83e754cd,3,2026,17,0.556380635725607,0.6518814150613683,0.7430534351145038,0.7232936883619979
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f3-s2026-00bc83e754cd,3,2026,18,0.5414748616934286,0.672485270008786,0.7302290076335878,0.7163302752411163
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f3-s2026-00bc83e754cd,3,2026,19,0.5255443868312072,0.6808047086955937,0.7290076335877863,0.7178823552847268
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f3-s2026-00bc83e754cd,3,2026,20,0.512628217244,0.6509048799704049,0.7458015267175573,0.7293172516322728
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f4-s2026-b9ac258333f7,4,2026,1,1.0379043651543465,1.0004804700576633,0.556929181929182,0.47200950005154146
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f4-s2026-b9ac258333f7,4,2026,2,0.8445379459049441,0.8806791632312267,0.6224053724053724,0.5913544244604133
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f4-s2026-b9ac258333f7,4,2026,3,0.7874997024485904,0.8225576979846162,0.6475885225885226,0.6287495144411009
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f4-s2026-b9ac258333f7,4,2026,4,0.7464417914052823,0.747348203982189,0.681013431013431,0.6716395365875909
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f4-s2026-b9ac258333f7,4,2026,5,0.7206801753895669,0.7312114492731945,0.6985653235653235,0.6856737810069984
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f4-s2026-b9ac258333f7,4,2026,6,0.7041928736354862,0.7748430401123196,0.6949023199023199,0.6641814707897741
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f4-s2026-b9ac258333f7,4,2026,7,0.69212405276041,0.7215444483454265,0.6974969474969475,0.6883139874598441
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f4-s2026-b9ac258333f7,4,2026,8,0.6782451776697282,0.8173288577787751,0.6639194139194139,0.6343313314938324
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f4-s2026-b9ac258333f7,4,2026,9,0.6631108803524507,0.6952837384300209,0.7214590964590964,0.7001022732648838
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f4-s2026-b9ac258333f7,4,2026,10,0.6496725352678284,0.7352176103399787,0.6802503052503053,0.6457181764237083
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f4-s2026-b9ac258333f7,4,2026,11,0.6343390482522382,0.6953853138054975,0.7116910866910867,0.7026028352121207
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f4-s2026-b9ac258333f7,4,2026,12,0.6217849994360011,0.7289069330590403,0.7101648351648352,0.6860032631101592
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f4-s2026-b9ac258333f7,4,2026,13,0.6077265509767052,0.7175300862908509,0.7019230769230769,0.687255170463506
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f4-s2026-b9ac258333f7,4,2026,14,0.6004186711335545,0.683724686266884,0.719017094017094,0.7041537708131961
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f4-s2026-b9ac258333f7,4,2026,15,0.5787998414029147,0.6872552849434235,0.7377899877899878,0.7218583687834841
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f4-s2026-b9ac258333f7,4,2026,16,0.5685478198856331,0.687191756799253,0.729090354090354,0.7161383732057331
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f4-s2026-b9ac258333f7,4,2026,17,0.5509711315848346,0.6740252738033895,0.7333638583638583,0.716492270788707
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f4-s2026-b9ac258333f7,4,2026,18,0.5366997484655618,0.6492805803360665,0.7437423687423688,0.7315964765606232
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f4-s2026-b9ac258333f7,4,2026,19,0.5210773793710406,0.6710313094259036,0.7316849816849816,0.7234566951549957
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f4-s2026-b9ac258333f7,4,2026,20,0.5071550794450532,0.6540394674290667,0.7448107448107448,0.7342639517893668
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f4-s2026-b9ac258333f7,4,2026,21,0.4931414070727602,0.6744538549975161,0.742979242979243,0.733080488059864
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f4-s2026-b9ac258333f7,4,2026,22,0.47599026374127873,0.6732316348651681,0.7442002442002442,0.7253490432388635
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f4-s2026-b9ac258333f7,4,2026,23,0.4590145302810249,0.6603793108128512,0.7492368742368742,0.7394961243730042
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f4-s2026-b9ac258333f7,4,2026,24,0.4467612678670441,0.6644298894210322,0.7474053724053724,0.7327860964439353
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f4-s2026-b9ac258333f7,4,2026,25,0.432079498275155,0.6722167935563531,0.7475579975579976,0.7318623613089251
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f4-s2026-b9ac258333f7,4,2026,26,0.42215611458093144,0.6662196805188944,0.751984126984127,0.74177918496438
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f4-s2026-b9ac258333f7,4,2026,27,0.41419333820442933,0.6699242294198573,0.7535103785103785,0.7468004949586105
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f4-s2026-b9ac258333f7,4,2026,28,0.40913963367463907,0.6725980857425848,0.7535103785103785,0.7445105935459153
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f4-s2026-b9ac258333f7,4,2026,29,0.4034336551897062,0.6741937842852321,0.7510683760683761,0.7418810022556661
C2,C2 ResNet18,g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f4-s2026-b9ac258333f7,4,2026,30,0.40457915058277394,0.6682508449560266,0.7522893772893773,0.7435941667379153
I2,I2 SmallCNN,g4-i2-article-type-lambda-0-3-c1,g4-i2-article-type-lambda-0-3-c1-f0-s2753-902fcc852d5f,0,2753,1,1.8503484841439986,1.477230041573066,0.6093129770992366,0.5463482107244004
I2,I2 SmallCNN,g4-i2-article-type-lambda-0-3-c1,g4-i2-article-type-lambda-0-3-c1-f0-s2753-902fcc852d5f,0,2753,2,1.2418666312086106,1.1637099379055371,0.6595419847328244,0.6272289136646148
I2,I2 SmallCNN,g4-i2-article-type-lambda-0-3-c1,g4-i2-article-type-lambda-0-3-c1-f0-s2753-902fcc852d5f,0,2753,3,1.083938069417359,1.1998325122622133,0.5978625954198473,0.6325581357991328
I2,I2 SmallCNN,g4-i2-article-type-lambda-0-3-c1,g4-i2-article-type-lambda-0-3-c1-f0-s2753-902fcc852d5f,0,2753,4,1.011155406163448,1.0144327174306826,0.683969465648855,0.6421680009098445
I2,I2 SmallCNN,g4-i2-article-type-lambda-0-3-c1,g4-i2-article-type-lambda-0-3-c1-f0-s2753-902fcc852d5f,0,2753,5,0.9616399970904645,0.9509411956408551,0.6986259541984733,0.6839111827535518
I2,I2 SmallCNN,g4-i2-article-type-lambda-0-3-c1,g4-i2-article-type-lambda-0-3-c1-f0-s2753-902fcc852d5f,0,2753,6,0.9145172750986711,0.9197387417327356,0.7070229007633588,0.6930705086697141
I2,I2 SmallCNN,g4-i2-article-type-lambda-0-3-c1,g4-i2-article-type-lambda-0-3-c1-f0-s2753-902fcc852d5f,0,2753,7,0.8840853139732519,0.9407948417208577,0.7044274809160306,0.6984514256819423
I2,I2 SmallCNN,g4-i2-article-type-lambda-0-3-c1,g4-i2-article-type-lambda-0-3-c1-f0-s2753-902fcc852d5f,0,2753,8,0.8529354945501334,0.96892527115072,0.6789312977099237,0.6441835472060102
I2,I2 SmallCNN,g4-i2-article-type-lambda-0-3-c1,g4-i2-article-type-lambda-0-3-c1-f0-s2753-902fcc852d5f,0,2753,9,0.8292170375861936,1.0174784279670424,0.6467175572519084,0.6012231788463975
I2,I2 SmallCNN,g4-i2-article-type-lambda-0-3-c1,g4-i2-article-type-lambda-0-3-c1-f0-s2753-902fcc852d5f,0,2753,10,0.8054400522652115,0.8466183848908839,0.7245801526717557,0.7118555578523664
I2,I2 SmallCNN,g4-i2-article-type-lambda-0-3-c1,g4-i2-article-type-lambda-0-3-c1-f0-s2753-902fcc852d5f,0,2753,11,0.7844696960594619,0.8431181416547935,0.731145038167939,0.7235519473892533
I2,I2 SmallCNN,g4-i2-article-type-lambda-0-3-c1,g4-i2-article-type-lambda-0-3-c1-f0-s2753-902fcc852d5f,0,2753,12,0.7660910991336155,0.862936776982009,0.7230534351145038,0.7003971601812143
I2,I2 SmallCNN,g4-i2-article-type-lambda-0-3-c1,g4-i2-article-type-lambda-0-3-c1-f0-s2753-902fcc852d5f,0,2753,13,0.7439916956401056,0.8205043575581703,0.7271755725190839,0.7222460175364009
I2,I2 SmallCNN,g4-i2-article-type-lambda-0-3-c1,g4-i2-article-type-lambda-0-3-c1-f0-s2753-902fcc852d5f,0,2753,14,0.7242643019727489,0.8674278273964656,0.7148091603053435,0.6976575961611318
I2,I2 SmallCNN,g4-i2-article-type-lambda-0-3-c1,g4-i2-article-type-lambda-0-3-c1-f0-s2753-902fcc852d5f,0,2753,15,0.7052309498723734,0.8307992177983277,0.7326717557251908,0.721714971839122
I2,I2 SmallCNN,g4-i2-article-type-lambda-0-3-c1,g4-i2-article-type-lambda-0-3-c1-f0-s2753-902fcc852d5f,0,2753,16,0.6878689899433843,0.7865851816239248,0.7442748091603053,0.7333115898135856
I2,I2 SmallCNN,g4-i2-article-type-lambda-0-3-c1,g4-i2-article-type-lambda-0-3-c1-f0-s2753-902fcc852d5f,0,2753,17,0.6697615104224697,0.8100016608638617,0.7380152671755725,0.723066674608374
I2,I2 SmallCNN,g4-i2-article-type-lambda-0-3-c1,g4-i2-article-type-lambda-0-3-c1-f0-s2753-902fcc852d5f,0,2753,18,0.6498522674531143,0.7755979034463867,0.7490076335877862,0.7416063128914152
I2,I2 SmallCNN,g4-i2-article-type-lambda-0-3-c1,g4-i2-article-type-lambda-0-3-c1-f0-s2753-902fcc852d5f,0,2753,19,0.6326513865341127,0.8066391024462138,0.7374045801526717,0.7254080884094849
I2,I2 SmallCNN,g4-i2-article-type-lambda-0-3-c1,g4-i2-article-type-lambda-0-3-c1-f0-s2753-902fcc852d5f,0,2753,20,0.6141208915939196,0.8139772010795943,0.7352671755725191,0.7234926697756299
I2,I2 SmallCNN,g4-i2-article-type-lambda-0-3-c1,g4-i2-article-type-lambda-0-3-c1-f0-s2753-902fcc852d5f,0,2753,21,0.5939652345648923,0.7862379933368159,0.7558778625954199,0.7438075357248596
I2,I2 SmallCNN,g4-i2-article-type-lambda-0-3-c1,g4-i2-article-type-lambda-0-3-c1-f0-s2753-902fcc852d5f,0,2753,22,0.5807764784877835,0.7784339838282753,0.7584732824427481,0.7489367875819454
I2,I2 SmallCNN,g4-i2-article-type-lambda-0-3-c1,g4-i2-article-type-lambda-0-3-c1-f0-s2753-902fcc852d5f,0,2753,23,0.5653499415780607,0.7915058542954102,0.7545038167938931,0.7440433085035896
