id,path,width,height,aspect_ratio,file_size_bytes,brightness,contrast,edge_strength,near_white_fraction
28586,data/raw/teacher/train/images_train/28586.jpg,60.0,80.0,0.75,2043,0.6081051230430603,0.3758050203323364,0.03712156414985657,0.45395833333333335
28592,data/raw/teacher/train/images_train/28592.jpg,60.0,80.0,0.75,17694,0.8025280833244324,0.3209315240383148,0.015352372080087662,0.7091666666666666
28639,data/raw/teacher/train/images_train/28639.jpg,60.0,80.0,0.75,1632,0.9676544070243835,0.04414357617497444,0.007192588411271572,0.6683333333333333
28698,data/raw/teacher/train/images_train/28698.jpg,60.0,80.0,0.75,2415,0.8593584299087524,0.21776846051216125,0.04049162566661835,0.65125
28701,data/raw/teacher/train/images_train/28701.jpg,60.0,80.0,0.75,2611,0.9175183176994324,0.17171652615070343,0.03020382672548294,0.6775
28808,data/raw/teacher/train/images_train/28808.jpg,60.0,80.0,0.75,1517,0.7847990393638611,0.2527942955493927,0.03739923983812332,0.533125
28816,data/raw/teacher/train/images_train/28816.jpg,60.0,80.0,0.75,1795,0.7950953245162964,0.28402698040008545,0.04169724881649017,0.6179166666666667
28844,data/raw/teacher/train/images_train/28844.jpg,60.0,80.0,0.75,24627,0.7664567232131958,0.2954632043838501,0.03302180394530296,0.56625
28851,data/raw/teacher/train/images_train/28851.jpg,60.0,80.0,0.75,25270,0.7298858761787415,0.30778074264526367,0.033662937581539154,0.509375
28880,data/raw/teacher/train/images_train/28880.jpg,60.0,80.0,0.75,816,0.8383374214172363,0.3461361527442932,0.018795322626829147,0.808125
28885,data/raw/teacher/train/images_train/28885.jpg,60.0,80.0,0.75,13338,0.87417072057724,0.2722100615501404,0.013990008272230625,0.8127083333333334
28935,data/raw/teacher/train/images_train/28935.jpg,60.0,80.0,0.75,1613,0.7748148441314697,0.26189181208610535,0.04133106768131256,0.5258333333333334
28993,data/raw/teacher/train/images_train/28993.jpg,60.0,80.0,0.75,2426,0.8287091255187988,0.24492597579956055,0.04571588337421417,0.5479166666666667
29012,data/raw/teacher/train/images_train/29012.jpg,60.0,80.0,0.75,2071,0.7834877371788025,0.2763037085533142,0.040227100253105164,0.5302083333333333
29055,data/raw/teacher/train/images_train/29055.jpg,60.0,80.0,0.75,2453,0.7338058352470398,0.33173128962516785,0.04726561903953552,0.5433333333333333
29166,data/raw/teacher/train/images_train/29166.jpg,60.0,80.0,0.75,19148,0.8586968779563904,0.26439324021339417,0.02005947194993496,0.7689583333333333
29176,data/raw/teacher/train/images_train/29176.jpg,60.0,80.0,0.75,1816,0.828072726726532,0.2487526535987854,0.02234383299946785,0.6608333333333334
29215,data/raw/teacher/train/images_train/29215.jpg,60.0,80.0,0.75,18362,0.9204488396644592,0.10685303807258606,0.011994708329439163,0.6308333333333334
29275,data/raw/teacher/train/images_train/29275.jpg,60.0,80.0,0.75,1459,0.8492326140403748,0.21102671325206757,0.046789996325969696,0.5802083333333333
29566,data/raw/teacher/train/images_train/29566.jpg,60.0,80.0,0.75,23962,0.8568262457847595,0.2872079908847809,0.043678589165210724,0.7235416666666666
29665,data/raw/teacher/train/images_train/29665.jpg,60.0,80.0,0.75,1914,0.699378252029419,0.34414660930633545,0.04265743866562843,0.5322916666666667
29756,data/raw/teacher/train/images_train/29756.jpg,60.0,80.0,0.75,17204,0.8836173415184021,0.14770495891571045,0.03314264118671417,0.5379166666666667
29864,data/raw/teacher/train/images_train/29864.jpg,60.0,80.0,0.75,20023,0.9585215449333191,0.1359739750623703,0.015654079616069794,0.9075
29871,data/raw/teacher/train/images_train/29871.jpg,60.0,80.0,0.75,19905,0.9526615142822266,0.1586214303970337,0.015600835904479027,0.9014583333333334
29874,data/raw/teacher/train/images_train/29874.jpg,60.0,80.0,0.75,18644,0.9651268720626831,0.11784646660089493,0.011369146406650543,0.9175
29895,data/raw/teacher/train/images_train/29895.jpg,60.0,80.0,0.75,20987,0.9317883253097534,0.18147583305835724,0.02162262424826622,0.8729166666666667
29923,data/raw/teacher/train/images_train/29923.jpg,60.0,80.0,0.75,32121,0.6898243427276611,0.36830323934555054,0.053788214921951294,0.5039583333333333
29945,data/raw/teacher/train/images_train/29945.jpg,60.0,80.0,0.75,26284,0.6155428290367126,0.38066908717155457,0.04960864782333374,0.466875
30039,data/raw/teacher/train/images_train/30039.jpg,60.0,80.0,0.75,22340,0.6648698449134827,0.40921494364738464,0.03278423845767975,0.5802083333333333
30143,data/raw/teacher/train/images_train/30143.jpg,60.0,80.0,0.75,2059,0.8600209355354309,0.1855972558259964,0.031025180593132973,0.5710416666666667
30235,data/raw/teacher/train/images_train/30235.jpg,60.0,80.0,0.75,19115,0.9052875638008118,0.23433718085289001,0.025703687220811844,0.791875
30242,data/raw/teacher/train/images_train/30242.jpg,60.0,80.0,0.75,21628,0.9288253784179688,0.16641861200332642,0.015375169925391674,0.8347916666666667
30296,data/raw/teacher/train/images_train/30296.jpg,60.0,80.0,0.75,2264,0.8387339115142822,0.26618990302085876,0.03198506683111191,0.5404166666666667
30587,data/raw/teacher/train/images_train/30587.jpg,60.0,80.0,0.75,3110,0.899054765701294,0.13312946259975433,0.012825638987123966,0.6279166666666667
30614,data/raw/teacher/train/images_train/30614.jpg,60.0,80.0,0.75,14567,0.8245105743408203,0.29900285601615906,0.030995331704616547,0.65
30715,data/raw/teacher/train/images_train/30715.jpg,60.0,80.0,0.75,1761,0.8734501004219055,0.25362321734428406,0.02131519466638565,0.7885416666666667
30738,data/raw/teacher/train/images_train/30738.jpg,60.0,80.0,0.75,16965,0.7703617215156555,0.3000437617301941,0.028843995183706284,0.5266666666666666
30749,data/raw/teacher/train/images_train/30749.jpg,60.0,80.0,0.75,1763,0.9202880859375,0.15123532712459564,0.01927463710308075,0.6179166666666667
30753,data/raw/teacher/train/images_train/30753.jpg,60.0,80.0,0.75,1817,0.8292227387428284,0.22668218612670898,0.026202816516160965,0.6114583333333333
30765,data/raw/teacher/train/images_train/30765.jpg,60.0,80.0,0.75,22523,0.8850719332695007,0.17368380725383759,0.02352420799434185,0.609375
30784,data/raw/teacher/train/images_train/30784.jpg,60.0,80.0,0.75,1865,0.8745874166488647,0.24601414799690247,0.026188623160123825,0.5854166666666667
30815,data/raw/teacher/train/images_train/30815.jpg,60.0,80.0,0.75,2528,0.9027361273765564,0.15848004817962646,0.025264490395784378,0.6289583333333333
30816,data/raw/teacher/train/images_train/30816.jpg,60.0,80.0,0.75,2227,0.8702813982963562,0.23345743119716644,0.029048940166831017,0.6291666666666667
30846,data/raw/teacher/train/images_train/30846.jpg,60.0,80.0,0.75,1241,0.8280027508735657,0.2742546796798706,0.048022929579019547,0.6691666666666667
30898,data/raw/teacher/train/images_train/30898.jpg,60.0,80.0,0.75,2066,0.8500697612762451,0.2802164852619171,0.03233165293931961,0.6895833333333333
31059,data/raw/teacher/train/images_train/31059.jpg,60.0,80.0,0.75,22406,0.869031548500061,0.21923835575580597,0.03193865716457367,0.644375
31105,data/raw/teacher/train/images_train/31105.jpg,60.0,80.0,0.75,2463,0.8293396234512329,0.2927749454975128,0.03595387190580368,0.6785416666666667
31152,data/raw/teacher/train/images_train/31152.jpg,60.0,80.0,0.75,20800,0.9221429228782654,0.1729934960603714,0.015877505764365196,0.810625
31174,data/raw/teacher/train/images_train/31174.jpg,60.0,80.0,0.75,13733,0.8979437351226807,0.24210339784622192,0.01330425962805748,0.84125
31246,data/raw/teacher/train/images_train/31246.jpg,60.0,80.0,0.75,17728,0.7122973799705505,0.35413452982902527,0.03779591619968414,0.5477083333333334
31253,data/raw/teacher/train/images_train/31253.jpg,60.0,80.0,0.75,19256,0.7688156366348267,0.26667913794517517,0.03566508740186691,0.5425
31263,data/raw/teacher/train/images_train/31263.jpg,60.0,80.0,0.75,24141,0.7308608293533325,0.32519468665122986,0.03754808381199837,0.5391666666666667
31321,data/raw/teacher/train/images_train/31321.jpg,60.0,80.0,0.75,1148,0.83000248670578,0.23841995000839233,0.0280979722738266,0.6279166666666667
31331,data/raw/teacher/train/images_train/31331.jpg,60.0,80.0,0.75,20576,0.8115969896316528,0.3359404504299164,0.021605590358376503,0.6739583333333333
31583,data/raw/teacher/train/images_train/31583.jpg,60.0,80.0,0.75,22416,0.8633975982666016,0.22175569832324982,0.0334821417927742,0.5422916666666666
31641,data/raw/teacher/train/images_train/31641.jpg,60.0,80.0,0.75,2151,0.8790647387504578,0.25475868582725525,0.026716530323028564,0.6860416666666667
31687,data/raw/teacher/train/images_train/31687.jpg,60.0,80.0,0.75,3037,0.964712917804718,0.08102108538150787,0.008706782013177872,0.7983333333333333
31712,data/raw/teacher/train/images_train/31712.jpg,60.0,80.0,0.75,17479,0.975903332233429,0.08204955607652664,0.012408243492245674,0.9
31719,data/raw/teacher/train/images_train/31719.jpg,60.0,80.0,0.75,2424,0.983110249042511,0.08304454386234283,0.00867779366672039,0.9510416666666667
31724,data/raw/teacher/train/images_train/31724.jpg,60.0,80.0,0.75,2588,0.9749953150749207,0.09410164505243301,0.008564561605453491,0.9183333333333333
31788,data/raw/teacher/train/images_train/31788.jpg,60.0,80.0,0.75,2278,0.8835746049880981,0.20074139535427094,0.030294332653284073,0.6089583333333334
31818,data/raw/teacher/train/images_train/31818.jpg,60.0,80.0,0.75,30050,0.8935356736183167,0.1442655473947525,0.03627825900912285,0.540625
31832,data/raw/teacher/train/images_train/31832.jpg,60.0,80.0,0.75,24629,0.8324381709098816,0.22582703828811646,0.06028996407985687,0.45166666666666666
31958,data/raw/teacher/train/images_train/31958.jpg,60.0,80.0,0.75,16847,0.8973679542541504,0.1758558750152588,0.027101851999759674,0.62
31972,data/raw/teacher/train/images_train/31972.jpg,60.0,80.0,0.75,22131,0.8452723026275635,0.26490235328674316,0.021471263840794563,0.6591666666666667
31983,data/raw/teacher/train/images_train/31983.jpg,60.0,80.0,0.75,21577,0.7475645542144775,0.35665810108184814,0.03607229143381119,0.6454166666666666
32176,data/raw/teacher/train/images_train/32176.jpg,60.0,80.0,0.75,1213,0.9216986298561096,0.18679580092430115,0.02301182970404625,0.815
32202,data/raw/teacher/train/images_train/32202.jpg,60.0,80.0,0.75,24852,0.7161540985107422,0.37852999567985535,0.03178979083895683,0.6197916666666666
32222,data/raw/teacher/train/images_train/32222.jpg,60.0,80.0,0.75,1819,0.8088850975036621,0.2790757715702057,0.03649506717920303,0.62125
32231,data/raw/teacher/train/images_train/32231.jpg,60.0,80.0,0.75,25707,0.75180584192276,0.33802488446235657,0.03738604858517647,0.6220833333333333
32333,data/raw/teacher/train/images_train/32333.jpg,60.0,80.0,0.75,25216,0.6937032341957092,0.3554401099681854,0.05536071956157684,0.5466666666666666
32439,data/raw/teacher/train/images_train/32439.jpg,60.0,80.0,0.75,17902,0.6590723991394043,0.40100720524787903,0.03682402893900871,0.5391666666666667
32519,data/raw/teacher/train/images_train/32519.jpg,60.0,80.0,0.75,21224,0.8038774728775024,0.327714204788208,0.024746417999267578,0.6320833333333333
32521,data/raw/teacher/train/images_train/32521.jpg,60.0,80.0,0.75,22656,0.7337967753410339,0.3372650742530823,0.03401794284582138,0.5545833333333333
32539,data/raw/teacher/train/images_train/32539.jpg,60.0,80.0,0.75,21319,0.7963687181472778,0.3241064250469208,0.021879862993955612,0.6110416666666667
32542,data/raw/teacher/train/images_train/32542.jpg,60.0,80.0,0.75,15347,0.7827900052070618,0.34307706356048584,0.02964824065566063,0.618125
32546,data/raw/teacher/train/images_train/32546.jpg,60.0,80.0,0.75,18465,0.9625179171562195,0.1385994404554367,0.01066628284752369,0.8797916666666666
32547,data/raw/teacher/train/images_train/32547.jpg,60.0,80.0,0.75,20178,0.8676789402961731,0.2718987464904785,0.017409462481737137,0.7808333333333334
32581,data/raw/teacher/train/images_train/32581.jpg,60.0,80.0,0.75,2987,0.829711377620697,0.24536758661270142,0.03703317418694496,0.635625
32600,data/raw/teacher/train/images_train/32600.jpg,60.0,80.0,0.75,20382,0.7883780002593994,0.27878448367118835,0.039832957088947296,0.56875
32619,data/raw/teacher/train/images_train/32619.jpg,60.0,80.0,0.75,1465,0.7458082437515259,0.3633299767971039,0.019870387390255928,0.6625
32647,data/raw/teacher/train/images_train/32647.jpg,60.0,80.0,0.75,19182,0.93695068359375,0.13095663487911224,0.010346954688429832,0.8058333333333333
32719,data/raw/teacher/train/images_train/32719.jpg,60.0,80.0,0.75,20157,0.8507083058357239,0.30958274006843567,0.019823145121335983,0.7975
32780,data/raw/teacher/train/images_train/32780.jpg,60.0,80.0,0.75,17707,0.7642194628715515,0.30040785670280457,0.043602120131254196,0.5472916666666666
32811,data/raw/teacher/train/images_train/32811.jpg,60.0,80.0,0.75,19991,0.9534706473350525,0.11382000893354416,0.012640727683901787,0.8170833333333334
32826,data/raw/teacher/train/images_train/32826.jpg,60.0,80.0,0.75,15179,0.920462429523468,0.2009403258562088,0.027213208377361298,0.8104166666666667
32853,data/raw/teacher/train/images_train/32853.jpg,60.0,80.0,0.75,18675,0.9523231983184814,0.1452145129442215,0.015007692389190197,0.89125
32860,data/raw/teacher/train/images_train/32860.jpg,60.0,80.0,0.75,21229,0.906192421913147,0.14801324903964996,0.01782582327723503,0.6852083333333333
32940,data/raw/teacher/train/images_train/32940.jpg,60.0,80.0,0.75,3563,0.968919038772583,0.09066755324602127,0.011914495378732681,0.8395833333333333
32964,data/raw/teacher/train/images_train/32964.jpg,60.0,80.0,0.75,27947,0.7037821412086487,0.35671553015708923,0.05111030489206314,0.5414583333333334
33029,data/raw/teacher/train/images_train/33029.jpg,60.0,80.0,0.75,1904,0.8582116961479187,0.23903915286064148,0.039990898221731186,0.575
33041,data/raw/teacher/train/images_train/33041.jpg,60.0,80.0,0.75,25314,0.7799392938613892,0.3066770136356354,0.035207055509090424,0.6210416666666667
33287,data/raw/teacher/train/images_train/33287.jpg,60.0,80.0,0.75,3406,0.741580605506897,0.3134520351886749,0.054866768419742584,0.5445833333333333
33351,data/raw/teacher/train/images_train/33351.jpg,60.0,80.0,0.75,20689,0.8312219977378845,0.31717121601104736,0.025108780711889267,0.666875
33379,data/raw/teacher/train/images_train/33379.jpg,60.0,80.0,0.75,17306,0.8455939888954163,0.3083001375198364,0.014697609469294548,0.7933333333333333
33436,data/raw/teacher/train/images_train/33436.jpg,60.0,80.0,0.75,15587,0.8887448310852051,0.12973593175411224,0.018875345587730408,0.554375
33440,data/raw/teacher/train/images_train/33440.jpg,60.0,80.0,0.75,18934,0.9457870721817017,0.11505421996116638,0.00928895641118288,0.8114583333333333
33530,data/raw/teacher/train/images_train/33530.jpg,60.0,80.0,0.75,21699,0.9084932208061218,0.18797485530376434,0.01861071027815342,0.7389583333333334
33617,data/raw/teacher/train/images_train/33617.jpg,60.0,80.0,0.75,12354,0.876795768737793,0.21972297132015228,0.01260853186249733,0.7564583333333333
33630,data/raw/teacher/train/images_train/33630.jpg,60.0,80.0,0.75,24384,0.8502570986747742,0.23446795344352722,0.02908829227089882,0.6979166666666666
33632,data/raw/teacher/train/images_train/33632.jpg,60.0,80.0,0.75,15862,0.7941609621047974,0.33523327112197876,0.03120323084294796,0.7102083333333333
33633,data/raw/teacher/train/images_train/33633.jpg,60.0,80.0,0.75,15829,0.7875207662582397,0.36441054940223694,0.03079122304916382,0.7314583333333333
33723,data/raw/teacher/train/images_train/33723.jpg,60.0,80.0,0.75,19653,0.9537032246589661,0.13945817947387695,0.011225462891161442,0.8933333333333333
33910,data/raw/teacher/train/images_train/33910.jpg,60.0,80.0,0.75,24674,0.9216088652610779,0.12713196873664856,0.02466113120317459,0.6704166666666667
33953,data/raw/teacher/train/images_train/33953.jpg,60.0,80.0,0.75,1920,0.8230301737785339,0.23572468757629395,0.03489792346954346,0.553125
34039,data/raw/teacher/train/images_train/34039.jpg,60.0,80.0,0.75,22669,0.9080243110656738,0.21415214240550995,0.033863529562950134,0.8220833333333334
34040,data/raw/teacher/train/images_train/34040.jpg,60.0,80.0,0.75,20627,0.9183154106140137,0.20113739371299744,0.019868340343236923,0.8441666666666666
34061,data/raw/teacher/train/images_train/34061.jpg,60.0,80.0,0.75,15779,0.9421775341033936,0.11492948979139328,0.01459444873034954,0.7391666666666666
34099,data/raw/teacher/train/images_train/34099.jpg,60.0,80.0,0.75,1543,0.95940762758255,0.10692013055086136,0.017450924962759018,0.820625
34138,data/raw/teacher/train/images_train/34138.jpg,60.0,80.0,0.75,18353,0.8015503883361816,0.3258986473083496,0.015266351401805878,0.7104166666666667
34155,data/raw/teacher/train/images_train/34155.jpg,60.0,80.0,0.75,19515,0.8920316696166992,0.23276589810848236,0.012788672000169754,0.8235416666666666
34178,data/raw/teacher/train/images_train/34178.jpg,60.0,80.0,0.75,19058,0.8724261522293091,0.29630693793296814,0.021204253658652306,0.8308333333333333
34256,data/raw/teacher/train/images_train/34256.jpg,60.0,80.0,0.75,20044,0.8436509370803833,0.3010542392730713,0.033057790249586105,0.7654166666666666
34268,data/raw/teacher/train/images_train/34268.jpg,60.0,80.0,0.75,24299,0.8074561357498169,0.29290610551834106,0.04642932862043381,0.6447916666666667
34321,data/raw/teacher/train/images_train/34321.jpg,60.0,80.0,0.75,1633,0.7357797026634216,0.31565022468566895,0.03844209387898445,0.550625
34353,data/raw/teacher/train/images_train/34353.jpg,60.0,80.0,0.75,3331,0.7249025702476501,0.3383488655090332,0.043771032243967056,0.5516666666666666
34395,data/raw/teacher/train/images_train/34395.jpg,60.0,80.0,0.75,26406,0.7530942559242249,0.3102320730686188,0.03674079477787018,0.55375
34411,data/raw/teacher/train/images_train/34411.jpg,60.0,80.0,0.75,2016,0.679381787776947,0.39235562086105347,0.04632287845015526,0.5425
34450,data/raw/teacher/train/images_train/34450.jpg,60.0,80.0,0.75,21002,0.8782761693000793,0.23616231977939606,0.025592993944883347,0.7310416666666667
34461,data/raw/teacher/train/images_train/34461.jpg,60.0,80.0,0.75,16551,0.6879743933677673,0.3954388499259949,0.0456370934844017,0.5872916666666667
34467,data/raw/teacher/train/images_train/34467.jpg,60.0,80.0,0.75,19495,0.7734286785125732,0.34154435992240906,0.019507892429828644,0.6854166666666667
34517,data/raw/teacher/train/images_train/34517.jpg,60.0,80.0,0.75,14471,0.91965252161026,0.2014990746974945,0.02397611364722252,0.8435416666666666
34556,data/raw/teacher/train/images_train/34556.jpg,60.0,80.0,0.75,21874,0.7826862335205078,0.3408592641353607,0.03159818425774574,0.6977083333333334
34586,data/raw/teacher/train/images_train/34586.jpg,60.0,80.0,0.75,23793,0.876649796962738,0.2526085674762726,0.043327510356903076,0.7608333333333334
34746,data/raw/teacher/train/images_train/34746.jpg,60.0,80.0,0.75,14049,0.9494264721870422,0.12816207110881805,0.018295250833034515,0.7735416666666667
34770,data/raw/teacher/train/images_train/34770.jpg,60.0,80.0,0.75,27928,0.8591838479042053,0.2552407681941986,0.04401523247361183,0.7310416666666667
34861,data/raw/teacher/train/images_train/34861.jpg,60.0,80.0,0.75,3345,0.9022721648216248,0.2018224000930786,0.02142387442290783,0.725625
34957,data/raw/teacher/train/images_train/34957.jpg,60.0,80.0,0.75,24190,0.8368515968322754,0.251542866230011,0.030430395156145096,0.6758333333333333
35024,data/raw/teacher/train/images_train/35024.jpg,60.0,80.0,0.75,1526,0.8753899931907654,0.2221679389476776,0.0325399786233902,0.655
35028,data/raw/teacher/train/images_train/35028.jpg,60.0,80.0,0.75,22793,0.7973709106445312,0.288391649723053,0.03631749004125595,0.5860416666666667
35038,data/raw/teacher/train/images_train/35038.jpg,60.0,80.0,0.75,22944,0.8021612763404846,0.29037603735923767,0.035921160131692886,0.6460416666666666
35052,data/raw/teacher/train/images_train/35052.jpg,60.0,80.0,0.75,2519,0.8062472343444824,0.279265433549881,0.04409981891512871,0.5829166666666666
35087,data/raw/teacher/train/images_train/35087.jpg,60.0,80.0,0.75,18570,0.9212318062782288,0.22744981944561005,0.0183440912514925,0.875625
35165,data/raw/teacher/train/images_train/35165.jpg,60.0,80.0,0.75,37389,0.8623030781745911,0.311187744140625,0.019359972327947617,0.82875
35482,data/raw/teacher/train/images_train/35482.jpg,60.0,80.0,0.75,18724,0.8312426209449768,0.3322116732597351,0.019825128838419914,0.781875
35556,data/raw/teacher/train/images_train/35556.jpg,60.0,80.0,0.75,21420,0.9306681156158447,0.1621410846710205,0.023345882073044777,0.8295833333333333
35589,data/raw/teacher/train/images_train/35589.jpg,60.0,80.0,0.75,23653,0.8706472516059875,0.24721263349056244,0.028811553493142128,0.7616666666666667
35626,data/raw/teacher/train/images_train/35626.jpg,60.0,80.0,0.75,21424,0.8549433350563049,0.29428455233573914,0.027524936944246292,0.7816666666666666
35796,data/raw/teacher/train/images_train/35796.jpg,60.0,80.0,0.75,20942,0.9271777272224426,0.18351681530475616,0.027552854269742966,0.8508333333333333
35925,data/raw/teacher/train/images_train/35925.jpg,60.0,80.0,0.75,18916,0.8995116949081421,0.20231695473194122,0.014439201913774014,0.764375
35931,data/raw/teacher/train/images_train/35931.jpg,60.0,80.0,0.75,22062,0.7846903204917908,0.3603634834289551,0.028493009507656097,0.7158333333333333
35971,data/raw/teacher/train/images_train/35971.jpg,60.0,80.0,0.75,3134,0.6862189769744873,0.38011616468429565,0.05844870209693909,0.5441666666666667
36038,data/raw/teacher/train/images_train/36038.jpg,60.0,80.0,0.75,27480,0.8552848100662231,0.29308536648750305,0.027520593255758286,0.7885416666666667
36066,data/raw/teacher/train/images_train/36066.jpg,60.0,80.0,0.75,4813,0.6588017344474792,0.39640364050865173,0.027796240523457527,0.55625
36089,data/raw/teacher/train/images_train/36089.jpg,60.0,80.0,0.75,12372,0.8744834661483765,0.2776535749435425,0.01506178267300129,0.8229166666666666
36106,data/raw/teacher/train/images_train/36106.jpg,60.0,80.0,0.75,11295,0.7687998414039612,0.3763553500175476,0.01591101661324501,0.71625
36122,data/raw/teacher/train/images_train/36122.jpg,60.0,80.0,0.75,11096,0.7762083411216736,0.36639297008514404,0.015909601002931595,0.7204166666666667
36223,data/raw/teacher/train/images_train/36223.jpg,60.0,80.0,0.75,16058,0.8875359892845154,0.26943492889404297,0.03163210302591324,0.8139583333333333
36266,data/raw/teacher/train/images_train/36266.jpg,60.0,80.0,0.75,2281,0.8294479846954346,0.22326621413230896,0.04823899269104004,0.56375
36297,data/raw/teacher/train/images_train/36297.jpg,60.0,80.0,0.75,1715,0.8609234690666199,0.23009268939495087,0.033387597650289536,0.6877083333333334
36333,data/raw/teacher/train/images_train/36333.jpg,60.0,80.0,0.75,19961,0.9249643087387085,0.18980756402015686,0.01767972856760025,0.755625
36347,data/raw/teacher/train/images_train/36347.jpg,60.0,80.0,0.75,14656,0.9665417671203613,0.11013191193342209,0.013167978264391422,0.913125
36368,data/raw/teacher/train/images_train/36368.jpg,60.0,80.0,0.75,13492,0.9705607295036316,0.09252879023551941,0.008158378303050995,0.9033333333333333
36399,data/raw/teacher/train/images_train/36399.jpg,60.0,80.0,0.75,19379,0.771563708782196,0.3950684070587158,0.024524962529540062,0.7391666666666666
36414,data/raw/teacher/train/images_train/36414.jpg,60.0,80.0,0.75,17075,0.8616756200790405,0.2739780843257904,0.0318087637424469,0.76
36446,data/raw/teacher/train/images_train/36446.jpg,60.0,80.0,0.75,23398,0.8536427021026611,0.28666433691978455,0.03269006311893463,0.76375
36457,data/raw/teacher/train/images_train/36457.jpg,60.0,80.0,0.75,2843,0.8672865033149719,0.2413756400346756,0.024987196549773216,0.7375
36558,data/raw/teacher/train/images_train/36558.jpg,60.0,80.0,0.75,2194,0.7050277590751648,0.367357462644577,0.04834134131669998,0.5564583333333334
36581,data/raw/teacher/train/images_train/36581.jpg,60.0,80.0,0.75,3281,0.6643491387367249,0.38776370882987976,0.04318549856543541,0.5322916666666667
36616,data/raw/teacher/train/images_train/36616.jpg,60.0,80.0,0.75,3774,0.9263973832130432,0.1799989640712738,0.01622505486011505,0.843125
36653,data/raw/teacher/train/images_train/36653.jpg,60.0,80.0,0.75,37184,0.798495352268219,0.277711421251297,0.03737771511077881,0.63875
36744,data/raw/teacher/train/images_train/36744.jpg,60.0,80.0,0.75,2181,0.9310752153396606,0.11851684004068375,0.01714523322880268,0.7222916666666667
36755,data/raw/teacher/train/images_train/36755.jpg,60.0,80.0,0.75,5853,0.8476152420043945,0.21547412872314453,0.04858651012182236,0.5285416666666667
36801,data/raw/teacher/train/images_train/36801.jpg,60.0,80.0,0.75,51657,0.7179215550422668,0.3237974941730499,0.06175479292869568,0.483125
36905,data/raw/teacher/train/images_train/36905.jpg,60.0,80.0,0.75,55521,0.7300097942352295,0.3608282506465912,0.04359705001115799,0.5729166666666666
37053,data/raw/teacher/train/images_train/37053.jpg,60.0,80.0,0.75,18408,0.9193581342697144,0.22124981880187988,0.023211345076560974,0.861875
37054,data/raw/teacher/train/images_train/37054.jpg,60.0,80.0,0.75,19271,0.9354079365730286,0.18506574630737305,0.018534498289227486,0.87375
37094,data/raw/teacher/train/images_train/37094.jpg,60.0,80.0,0.75,20955,0.7297739386558533,0.32511696219444275,0.04650504142045975,0.5270833333333333
37187,data/raw/teacher/train/images_train/37187.jpg,60.0,80.0,0.75,1521,0.9717633128166199,0.05689801275730133,0.007831474766135216,0.76875
37249,data/raw/teacher/train/images_train/37249.jpg,60.0,80.0,0.75,22073,0.8663523197174072,0.26172012090682983,0.028630686923861504,0.77125
37281,data/raw/teacher/train/images_train/37281.jpg,60.0,80.0,0.75,2686,0.7094599604606628,0.38613277673721313,0.053854405879974365,0.57125
37287,data/raw/teacher/train/images_train/37287.jpg,60.0,80.0,0.75,2378,0.7260702252388,0.3606950044631958,0.05373350530862808,0.570625
37300,data/raw/teacher/train/images_train/37300.jpg,60.0,80.0,0.75,15652,0.9267038702964783,0.1367911994457245,0.028015408664941788,0.7310416666666667
37407,data/raw/teacher/train/images_train/37407.jpg,60.0,80.0,0.75,22460,0.869280219078064,0.23102469742298126,0.029306549578905106,0.7375
37419,data/raw/teacher/train/images_train/37419.jpg,60.0,80.0,0.75,25501,0.8449493646621704,0.25702300667762756,0.02952328696846962,0.7160416666666667
37556,data/raw/teacher/train/images_train/37556.jpg,60.0,80.0,0.75,3242,0.9201743602752686,0.11039350181818008,0.010761971585452557,0.6420833333333333
37577,data/raw/teacher/train/images_train/37577.jpg,60.0,80.0,0.75,18328,0.964504063129425,0.05447966232895851,0.005392656661570072,0.703125
37716,data/raw/teacher/train/images_train/37716.jpg,60.0,80.0,0.75,28040,0.8054717183113098,0.2704029381275177,0.04671629145741463,0.521875
37734,data/raw/teacher/train/images_train/37734.jpg,60.0,80.0,0.75,17603,0.7495604753494263,0.3122912645339966,0.040345437824726105,0.5547916666666667
37742,data/raw/teacher/train/images_train/37742.jpg,60.0,80.0,0.75,25938,0.8178085088729858,0.2653416395187378,0.043055444955825806,0.5270833333333333
37932,data/raw/teacher/train/images_train/37932.jpg,60.0,80.0,0.75,1461,0.8346230983734131,0.2360142022371292,0.04479929432272911,0.5652083333333333
37962,data/raw/teacher/train/images_train/37962.jpg,60.0,80.0,0.75,14110,0.9195078611373901,0.20005767047405243,0.02106146141886711,0.8408333333333333
38048,data/raw/teacher/train/images_train/38048.jpg,60.0,80.0,0.75,29171,0.6307287812232971,0.3681705594062805,0.08031037449836731,0.44854166666666667
38147,data/raw/teacher/train/images_train/38147.jpg,60.0,80.0,0.75,22534,0.6778164505958557,0.39909446239471436,0.032800525426864624,0.5852083333333333
38153,data/raw/teacher/train/images_train/38153.jpg,60.0,80.0,0.75,17371,0.8038676977157593,0.2356090396642685,0.03934689611196518,0.5170833333333333
38155,data/raw/teacher/train/images_train/38155.jpg,60.0,80.0,0.75,26278,0.6657884120941162,0.34640222787857056,0.03666556254029274,0.43875
38192,data/raw/teacher/train/images_train/38192.jpg,60.0,80.0,0.75,19118,0.9680714011192322,0.11232243478298187,0.009550346992909908,0.9164583333333334
