scope,fold,size,width,height,query_source,gallery_source,protocol,query_transform_seconds,gallery_transform_seconds,query_source_bytes,gallery_source_bytes,feature_bytes_per_image,uint8_tensor_bytes_per_image,float32_tensor_bytes_per_image,metric,k,aggregation,value,query_count,class_count
development,4,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision_strict,20,query_mean,0.23683809,6553,106
development,4,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision_strict,20,article_type_macro,0.09798652,6553,106
development,4,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,tie_rate,20,query_mean,0.03706726,6557,109
development,4,96x128,96,128,teacher,teacher,primary,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,tie_rate,20,article_type_macro,0.03017000,6557,109
development,4,96x128,96,128,teacher,teacher,family,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,coverage,10,query_mean,0.40384322,6557,
development,4,96x128,96,128,teacher,teacher,family,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,tie_rate,10,query_mean,0.03278939,6557,
development,4,96x128,96,128,teacher,teacher,family,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,recall,10,query_mean,0.35411315,2648,
development,4,96x128,96,128,teacher,teacher,family,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,hit_rate,10,query_mean,0.65785498,2648,
development,4,96x128,96,128,teacher,teacher,family,656.55549118,656.55549118,409687427,409687427,1600,36864,147456,precision,10,query_mean,0.16808912,2648,
development,4,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,ndcg,5,query_mean,0.50883250,6553,106
development,4,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,ndcg,5,article_type_macro,0.37171744,6553,106
development,4,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_any,5,query_mean,0.70376927,6553,106
development,4,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_any,5,article_type_macro,0.44986389,6553,106
development,4,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_strict,5,query_mean,0.27959713,6553,106
development,4,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_strict,5,article_type_macro,0.13071826,6553,106
development,4,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,tie_rate,5,query_mean,0.03367394,6557,109
development,4,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,tie_rate,5,article_type_macro,0.02693097,6557,109
development,4,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,ndcg,10,query_mean,0.48936822,6553,106
development,4,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,ndcg,10,article_type_macro,0.35068255,6553,106
development,4,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_any,10,query_mean,0.67283687,6553,106
development,4,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_any,10,article_type_macro,0.38282742,6553,106
development,4,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_strict,10,query_mean,0.25450939,6553,106
development,4,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_strict,10,article_type_macro,0.11231867,6553,106
development,4,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,tie_rate,10,query_mean,0.03651060,6557,109
development,4,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,tie_rate,10,article_type_macro,0.02673395,6557,109
development,4,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,ndcg,20,query_mean,0.47197726,6553,106
development,4,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,ndcg,20,article_type_macro,0.34153308,6553,106
development,4,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_any,20,query_mean,0.64246910,6553,106
development,4,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_any,20,article_type_macro,0.32706369,6553,106
development,4,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_strict,20,query_mean,0.23177934,6553,106
development,4,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision_strict,20,article_type_macro,0.09676830,6553,106
development,4,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,tie_rate,20,query_mean,0.03792893,6557,109
development,4,96x128,96,128,v1,v1,primary,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,tie_rate,20,article_type_macro,0.02739672,6557,109
development,4,96x128,96,128,v1,v1,family,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,coverage,10,query_mean,0.40384322,6557,
development,4,96x128,96,128,v1,v1,family,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,tie_rate,10,query_mean,0.03570230,6557,
development,4,96x128,96,128,v1,v1,family,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,recall,10,query_mean,0.35439461,2648,
development,4,96x128,96,128,v1,v1,family,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,hit_rate,10,query_mean,0.66049849,2648,
development,4,96x128,96,128,v1,v1,family,677.19803706,677.19803706,11525856401,11525856401,1600,36864,147456,precision,10,query_mean,0.16714502,2648,
development,0,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,ndcg,5,query_mean,0.51420882,6552,101
development,0,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,ndcg,5,article_type_macro,0.37626575,6552,101
development,0,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_any,5,query_mean,0.70512821,6552,101
development,0,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_any,5,article_type_macro,0.45670491,6552,101
development,0,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_strict,5,query_mean,0.28565324,6552,101
development,0,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_strict,5,article_type_macro,0.12918400,6552,101
development,0,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,tie_rate,5,query_mean,0.03189379,6553,102
development,0,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,tie_rate,5,article_type_macro,0.02363977,6553,102
development,0,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,ndcg,10,query_mean,0.49616976,6552,101
development,0,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,ndcg,10,article_type_macro,0.35910673,6552,101
development,0,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_any,10,query_mean,0.67425214,6552,101
development,0,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_any,10,article_type_macro,0.39032603,6552,101
development,0,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_strict,10,query_mean,0.26344628,6552,101
development,0,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_strict,10,article_type_macro,0.11030152,6552,101
development,0,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,tie_rate,10,query_mean,0.03500687,6553,102
development,0,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,tie_rate,10,article_type_macro,0.02851657,6553,102
development,0,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,ndcg,20,query_mean,0.47923550,6552,101
development,0,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,ndcg,20,article_type_macro,0.34739742,6552,101
development,0,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_any,20,query_mean,0.64449786,6552,101
development,0,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_any,20,article_type_macro,0.33129401,6552,101
development,0,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_strict,20,query_mean,0.24039225,6552,101
development,0,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_strict,20,article_type_macro,0.09296636,6552,101
development,0,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,tie_rate,20,query_mean,0.03626583,6553,102
development,0,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,tie_rate,20,article_type_macro,0.03254292,6553,102
development,0,60x80,60,80,teacher,teacher,family,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,coverage,10,query_mean,0.40149550,6553,
development,0,60x80,60,80,teacher,teacher,family,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,tie_rate,10,query_mean,0.03135968,6553,
development,0,60x80,60,80,teacher,teacher,family,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,recall,10,query_mean,0.36233431,2631,
development,0,60x80,60,80,teacher,teacher,family,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,hit_rate,10,query_mean,0.65374382,2631,
development,0,60x80,60,80,teacher,teacher,family,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision,10,query_mean,0.18061574,2631,
development,0,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,ndcg,5,query_mean,0.51012238,6552,101
development,0,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,ndcg,5,article_type_macro,0.37534096,6552,101
development,0,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_any,5,query_mean,0.70198413,6552,101
development,0,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_any,5,article_type_macro,0.45411368,6552,101
development,0,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_strict,5,query_mean,0.27921245,6552,101
development,0,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_strict,5,article_type_macro,0.12639848,6552,101
development,0,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,tie_rate,5,query_mean,0.03238212,6553,102
development,0,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,tie_rate,5,article_type_macro,0.02527789,6553,102
development,0,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,ndcg,10,query_mean,0.49338163,6552,101
development,0,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,ndcg,10,article_type_macro,0.35808542,6552,101
development,0,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_any,10,query_mean,0.67338217,6552,101
development,0,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_any,10,article_type_macro,0.38887978,6552,101
development,0,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_strict,10,query_mean,0.25917277,6552,101
development,0,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_strict,10,article_type_macro,0.10894472,6552,101
development,0,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,tie_rate,10,query_mean,0.03624294,6553,102
development,0,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,tie_rate,10,article_type_macro,0.02812662,6553,102
development,0,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,ndcg,20,query_mean,0.47643939,6552,101
development,0,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,ndcg,20,article_type_macro,0.34713414,6552,101
development,0,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_any,20,query_mean,0.64242216,6552,101
development,0,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_any,20,article_type_macro,0.33010981,6552,101
development,0,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_strict,20,query_mean,0.23729396,6552,101
development,0,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_strict,20,article_type_macro,0.09197508,6552,101
development,0,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,tie_rate,20,query_mean,0.03785289,6553,102
development,0,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,tie_rate,20,article_type_macro,0.03159392,6553,102
development,0,60x80,60,80,v1,v1,family,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,coverage,10,query_mean,0.40149550,6553,
development,0,60x80,60,80,v1,v1,family,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,tie_rate,10,query_mean,0.03180223,6553,
development,0,60x80,60,80,v1,v1,family,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,recall,10,query_mean,0.35976129,2631,
development,0,60x80,60,80,v1,v1,family,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,hit_rate,10,query_mean,0.65070315,2631,
development,0,60x80,60,80,v1,v1,family,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision,10,query_mean,0.18122387,2631,
development,2,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,ndcg,5,query_mean,0.50730703,6548,109
development,2,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,ndcg,5,article_type_macro,0.35360467,6548,109
development,2,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_any,5,query_mean,0.69792303,6548,109
development,2,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_any,5,article_type_macro,0.42501882,6548,109
development,2,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_strict,5,query_mean,0.27923030,6548,109
development,2,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_strict,5,article_type_macro,0.11595289,6548,109
development,2,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,tie_rate,5,query_mean,0.03100870,6553,111
development,2,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,tie_rate,5,article_type_macro,0.01642761,6553,111
development,2,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,ndcg,10,query_mean,0.48944111,6548,109
development,2,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,ndcg,10,article_type_macro,0.33295276,6548,109
development,2,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_any,10,query_mean,0.66960904,6548,109
development,2,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_any,10,article_type_macro,0.36198490,6548,109
development,2,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_strict,10,query_mean,0.25728467,6548,109
development,2,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_strict,10,article_type_macro,0.09599910,6548,109
development,2,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,tie_rate,10,query_mean,0.03380131,6553,111
development,2,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,tie_rate,10,article_type_macro,0.02021424,6553,111
development,2,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,ndcg,20,query_mean,0.47137623,6548,109
development,2,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,ndcg,20,article_type_macro,0.32218466,6548,109
development,2,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_any,20,query_mean,0.63804215,6548,109
development,2,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_any,20,article_type_macro,0.30820985,6548,109
development,2,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_strict,20,query_mean,0.23462126,6548,109
development,2,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_strict,20,article_type_macro,0.08183822,6548,109
development,2,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,tie_rate,20,query_mean,0.03500687,6553,111
development,2,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,tie_rate,20,article_type_macro,0.02118343,6553,111
development,2,60x80,60,80,teacher,teacher,family,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,coverage,10,query_mean,0.39981688,6553,
development,2,60x80,60,80,teacher,teacher,family,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,tie_rate,10,query_mean,0.02849077,6553,
development,2,60x80,60,80,teacher,teacher,family,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,recall,10,query_mean,0.37380953,2620,
development,2,60x80,60,80,teacher,teacher,family,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,hit_rate,10,query_mean,0.65687023,2620,
development,2,60x80,60,80,teacher,teacher,family,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision,10,query_mean,0.16190840,2620,
development,2,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,ndcg,5,query_mean,0.50476582,6548,109
development,2,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,ndcg,5,article_type_macro,0.34697175,6548,109
development,2,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_any,5,query_mean,0.69664020,6548,109
development,2,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_any,5,article_type_macro,0.42033374,6548,109
development,2,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_strict,5,query_mean,0.27678681,6548,109
development,2,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_strict,5,article_type_macro,0.11249618,6548,109
development,2,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,tie_rate,5,query_mean,0.03079506,6553,111
development,2,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,tie_rate,5,article_type_macro,0.01519264,6553,111
development,2,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,ndcg,10,query_mean,0.48719325,6548,109
development,2,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,ndcg,10,article_type_macro,0.33152859,6548,109
development,2,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_any,10,query_mean,0.66722663,6548,109
development,2,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_any,10,article_type_macro,0.36162912,6548,109
development,2,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_strict,10,query_mean,0.25584911,6548,109
development,2,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_strict,10,article_type_macro,0.09634861,6548,109
development,2,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,tie_rate,10,query_mean,0.03416756,6553,111
development,2,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,tie_rate,10,article_type_macro,0.02018606,6553,111
development,2,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,ndcg,20,query_mean,0.46858087,6548,109
development,2,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,ndcg,20,article_type_macro,0.32078205,6548,109
development,2,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_any,20,query_mean,0.63514814,6548,109
development,2,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_any,20,article_type_macro,0.30659842,6548,109
development,2,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_strict,20,query_mean,0.23197923,6548,109
development,2,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_strict,20,article_type_macro,0.08155933,6548,109
development,2,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,tie_rate,20,query_mean,0.03496872,6553,111
development,2,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,tie_rate,20,article_type_macro,0.02301822,6553,111
development,2,60x80,60,80,v1,v1,family,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,coverage,10,query_mean,0.39981688,6553,
development,2,60x80,60,80,v1,v1,family,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,tie_rate,10,query_mean,0.02931482,6553,
development,2,60x80,60,80,v1,v1,family,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,recall,10,query_mean,0.37067766,2620,
development,2,60x80,60,80,v1,v1,family,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,hit_rate,10,query_mean,0.65534351,2620,
development,2,60x80,60,80,v1,v1,family,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision,10,query_mean,0.16179389,2620,
development,3,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,ndcg,5,query_mean,0.51180117,6549,105
development,3,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,ndcg,5,article_type_macro,0.37314018,6549,105
development,3,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_any,5,query_mean,0.70551229,6549,105
development,3,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_any,5,article_type_macro,0.46255890,6549,105
development,3,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_strict,5,query_mean,0.28230264,6549,105
development,3,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_strict,5,article_type_macro,0.14211788,6549,105
development,3,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,tie_rate,5,query_mean,0.02786085,6554,107
development,3,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,tie_rate,5,article_type_macro,0.02258427,6554,107
development,3,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,ndcg,10,query_mean,0.49641959,6549,105
development,3,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,ndcg,10,article_type_macro,0.35640976,6549,105
development,3,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_any,10,query_mean,0.67932509,6549,105
development,3,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_any,10,article_type_macro,0.39883383,6549,105
development,3,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_strict,10,query_mean,0.26159719,6549,105
development,3,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_strict,10,article_type_macro,0.11857286,6549,105
development,3,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,tie_rate,10,query_mean,0.03082087,6554,107
development,3,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,tie_rate,10,article_type_macro,0.02507032,6554,107
development,3,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,ndcg,20,query_mean,0.47959984,6549,105
development,3,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,ndcg,20,article_type_macro,0.34021473,6549,105
development,3,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_any,20,query_mean,0.64750344,6549,105
development,3,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_any,20,article_type_macro,0.33390298,6549,105
development,3,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_strict,20,query_mean,0.23948694,6549,105
development,3,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_strict,20,article_type_macro,0.09534814,6549,105
development,3,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,tie_rate,20,query_mean,0.03278151,6554,107
development,3,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,tie_rate,20,article_type_macro,0.03041156,6554,107
development,3,60x80,60,80,teacher,teacher,family,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,coverage,10,query_mean,0.39884040,6554,
development,3,60x80,60,80,teacher,teacher,family,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,tie_rate,10,query_mean,0.03773268,6554,
development,3,60x80,60,80,teacher,teacher,family,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,recall,10,query_mean,0.36004754,2614,
development,3,60x80,60,80,teacher,teacher,family,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,hit_rate,10,query_mean,0.64498852,2614,
development,3,60x80,60,80,teacher,teacher,family,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision,10,query_mean,0.16006121,2614,
