query_id,query_source,gallery_source,encoding_seconds,search_seconds,end_to_end_seconds
46059,v1,teacher,0.03672703,0.06766508,0.10439211
46060,v1,teacher,0.03709167,0.06759602,0.10468769
46068,v1,teacher,0.03482262,0.06779033,0.10261295
46069,v1,teacher,0.03616869,0.06739766,0.10356635
46070,v1,teacher,0.03435009,0.06757084,0.10192092
46071,v1,teacher,0.03528040,0.06745212,0.10273252
46072,v1,teacher,0.03507334,0.06743648,0.10250982
46073,v1,teacher,0.03403792,0.06754500,0.10158292
46075,v1,teacher,0.03382511,0.06800349,0.10182860
46093,v1,teacher,0.03575260,0.06778526,0.10353786
46099,v1,teacher,0.03535286,0.06789394,0.10324680
46103,v1,teacher,0.03483785,0.06738460,0.10222246
46105,v1,teacher,0.03481798,0.06715409,0.10197207
46108,v1,teacher,0.03486504,0.06734414,0.10220919
46111,v1,teacher,0.03561356,0.06831273,0.10392629
46113,v1,teacher,0.03596764,0.06802063,0.10398827
46124,v1,teacher,0.03503136,0.06822261,0.10325397
46128,v1,teacher,0.03522751,0.06817654,0.10340404
46145,v1,teacher,0.03632380,0.06809664,0.10442045
46150,v1,teacher,0.03533531,0.06795104,0.10328635
46158,v1,teacher,0.03442418,0.06764741,0.10207160
46169,v1,teacher,0.03636262,0.06819255,0.10455517
46174,v1,teacher,0.04262266,0.06788607,0.11050873
46175,v1,teacher,0.04077400,0.06782731,0.10860131
46176,v1,teacher,0.03973657,0.06771552,0.10745209
46177,v1,teacher,0.03493730,0.06743178,0.10236908
46184,v1,teacher,0.03504973,0.06771788,0.10276761
46188,v1,teacher,0.03485029,0.06816005,0.10301034
46192,v1,teacher,0.03548381,0.06771662,0.10320043
46198,v1,teacher,0.03564300,0.06791219,0.10355518
46210,v1,teacher,0.03479649,0.06780266,0.10259915
46246,v1,teacher,0.03680801,0.06815018,0.10495819
46256,v1,teacher,0.03685414,0.06793460,0.10478873
46282,v1,teacher,0.03604451,0.06792286,0.10396737
46283,v1,teacher,0.03677453,0.06811134,0.10488588
46284,v1,teacher,0.03733536,0.06740723,0.10474258
46285,v1,teacher,0.03583729,0.06760735,0.10344463
46288,v1,teacher,0.03680316,0.06757502,0.10437818
46300,v1,teacher,0.03378311,0.06803677,0.10181987
46301,v1,teacher,0.03585344,0.06831421,0.10416765
46306,v1,teacher,0.03568299,0.06835563,0.10403861
46313,v1,teacher,0.03770488,0.06811843,0.10582331
46323,v1,teacher,0.03631217,0.06781476,0.10412694
46324,v1,teacher,0.03599909,0.06757393,0.10357301
46334,v1,teacher,0.03526658,0.06764181,0.10290839
46338,v1,teacher,0.03551477,0.06809656,0.10361133
46377,v1,teacher,0.03719883,0.06763720,0.10483604
46379,v1,teacher,0.03682318,0.06764220,0.10446538
46383,v1,teacher,0.03560308,0.06765506,0.10325814
46387,v1,teacher,0.03588864,0.06788793,0.10377657
46393,v1,teacher,0.03716558,0.06824419,0.10540977
46394,v1,teacher,0.03703635,0.06803740,0.10507375
46396,v1,teacher,0.03685180,0.06807578,0.10492757
46403,v1,teacher,0.03552471,0.06794996,0.10347467
46407,v1,teacher,0.03674984,0.06768547,0.10443532
46408,v1,teacher,0.03709762,0.06766870,0.10476632
46410,v1,teacher,0.03613211,0.06762237,0.10375447
46411,v1,teacher,0.03636451,0.06767741,0.10404192
46490,v1,teacher,0.03582097,0.06754790,0.10336887
46507,v1,teacher,0.03447276,0.06811199,0.10258475
46538,v1,teacher,0.04394145,0.06745463,0.11139607
46546,v1,teacher,0.03668215,0.06739771,0.10407986
46552,v1,teacher,0.03455524,0.06739738,0.10195262
46562,v1,teacher,0.04018506,0.06757238,0.10775744
46583,v1,teacher,0.03464435,0.06743181,0.10207616
46585,v1,teacher,0.03689269,0.06783685,0.10472954
46593,v1,teacher,0.03518661,0.06742164,0.10260825
46594,v1,teacher,0.03486605,0.06763817,0.10250422
46598,v1,teacher,0.03597026,0.06733896,0.10330921
46601,v1,teacher,0.03421343,0.06793299,0.10214642
46602,v1,teacher,0.03686860,0.06794964,0.10481824
46625,v1,teacher,0.03463480,0.06769556,0.10233036
46626,v1,teacher,0.03469388,0.06735782,0.10205171
46630,v1,teacher,0.03562843,0.06755226,0.10318069
46631,v1,teacher,0.03453744,0.06766155,0.10219900
46652,v1,teacher,0.03462307,0.06756806,0.10219113
46655,v1,teacher,0.03448322,0.06739173,0.10187495
46662,v1,teacher,0.03540198,0.06783407,0.10323605
46667,v1,teacher,0.03454029,0.06770134,0.10224163
46674,v1,teacher,0.03581435,0.06759873,0.10341307
46675,v1,teacher,0.03452098,0.06749308,0.10201407
46676,v1,teacher,0.03514805,0.06742949,0.10257754
46677,v1,teacher,0.03481477,0.06751321,0.10232799
46679,v1,teacher,0.03474276,0.06775478,0.10249754
46680,v1,teacher,0.03535354,0.06800860,0.10336214
46681,v1,teacher,0.03454010,0.06811736,0.10265747
46690,v1,teacher,0.03638078,0.06833330,0.10471408
46691,v1,teacher,0.03457805,0.06818623,0.10276428
46719,v1,teacher,0.03450308,0.06813457,0.10263765
46721,v1,teacher,0.03409802,0.06824112,0.10233915
46723,v1,teacher,0.03538211,0.06825700,0.10363911
46728,v1,teacher,0.03462091,0.06796972,0.10259063
46729,v1,teacher,0.03470440,0.06783111,0.10253551
46734,v1,teacher,0.03375234,0.06782656,0.10157890
46738,v1,teacher,0.03562953,0.06766443,0.10329396
46748,v1,teacher,0.03524969,0.06752725,0.10277694
46763,v1,teacher,0.03428093,0.06886670,0.10314763
46782,v1,teacher,0.03392474,0.07157503,0.10549977
46783,v1,teacher,0.03374401,0.07129539,0.10503939
46784,v1,teacher,0.03593380,0.07114933,0.10708313
46789,v1,teacher,0.03581492,0.07086827,0.10668318
46800,v1,teacher,0.03483948,0.07088836,0.10572785
46801,v1,teacher,0.03787322,0.07098838,0.10886160
46810,v1,teacher,0.03529977,0.07098785,0.10628762
46813,v1,teacher,0.03544304,0.07107462,0.10651766
46814,v1,teacher,0.03548559,0.07103087,0.10651647
46831,v1,teacher,0.03532872,0.07153128,0.10686000
46834,v1,teacher,0.03901686,0.07165014,0.11066700
46839,v1,teacher,0.03452164,0.07121503,0.10573667
46852,v1,teacher,0.03444576,0.07143118,0.10587694
46884,v1,teacher,0.03588521,0.07125846,0.10714367
46898,v1,teacher,0.03390852,0.07119414,0.10510266
46899,v1,teacher,0.03422037,0.07105487,0.10527525
46900,v1,teacher,0.03335049,0.07119884,0.10454934
46901,v1,teacher,0.03349429,0.07063886,0.10413316
46917,v1,teacher,0.03477633,0.07089405,0.10567037
46918,v1,teacher,0.03472900,0.07053483,0.10526383
46933,v1,teacher,0.03456922,0.07059208,0.10516131
46944,v1,teacher,0.03546026,0.07073419,0.10619445
46957,v1,teacher,0.03440377,0.07054744,0.10495121
46975,v1,teacher,0.03630998,0.07026603,0.10657601
46979,v1,teacher,0.03586105,0.07032619,0.10618725
46987,v1,teacher,0.03654042,0.07037549,0.10691591
47005,v1,teacher,0.03660404,0.07025182,0.10685586
47010,v1,teacher,0.03598793,0.07029557,0.10628350
47012,v1,teacher,0.03640408,0.07040414,0.10680821
47019,v1,teacher,0.03689096,0.07059764,0.10748860
47022,v1,teacher,0.03615098,0.07065775,0.10680872
47039,v1,teacher,0.03731441,0.07072037,0.10803477
47045,v1,teacher,0.03705304,0.06962655,0.10667959
47047,v1,teacher,0.03681563,0.06878070,0.10559633
47061,v1,teacher,0.03717222,0.06854773,0.10571995
47066,v1,teacher,0.03682873,0.06816439,0.10499312
47070,v1,teacher,0.03592017,0.06793451,0.10385467
47072,v1,teacher,0.03576886,0.06830562,0.10407448
47084,v1,teacher,0.03732130,0.06790007,0.10522137
47090,v1,teacher,0.03429305,0.06817723,0.10247028
47095,v1,teacher,0.03408742,0.06818700,0.10227442
47110,v1,teacher,0.03452878,0.06839737,0.10292616
47113,v1,teacher,0.03535799,0.06792186,0.10327984
47115,v1,teacher,0.03537372,0.06811135,0.10348507
47122,v1,teacher,0.03445519,0.06787091,0.10232610
47131,v1,teacher,0.03651461,0.06811809,0.10463270
47132,v1,teacher,0.03709919,0.06793929,0.10503849
47168,v1,teacher,0.03585014,0.06786705,0.10371719
47183,v1,teacher,0.03580371,0.06787865,0.10368236
47224,v1,teacher,0.03498811,0.06803921,0.10302732
47239,v1,teacher,0.03498099,0.06806126,0.10304225
47240,v1,teacher,0.03546753,0.06842557,0.10389310
47243,v1,teacher,0.03544282,0.06847305,0.10391587
47248,v1,teacher,0.03524662,0.06810522,0.10335184
47250,v1,teacher,0.03753985,0.06812872,0.10566857
47255,v1,teacher,0.03688857,0.06835251,0.10524108
47258,v1,teacher,0.03744389,0.06828386,0.10572775
47266,v1,teacher,0.03705086,0.06808797,0.10513884
47268,v1,teacher,0.03706854,0.06777351,0.10484205
47274,v1,teacher,0.03799938,0.06804277,0.10604215
47284,v1,teacher,0.03807676,0.06774960,0.10582636
47285,v1,teacher,0.04035575,0.06769280,0.10804855
47290,v1,teacher,0.03519745,0.06750446,0.10270191
47294,v1,teacher,0.03533731,0.06735928,0.10269659
47298,v1,teacher,0.03602148,0.06764677,0.10366826
47308,v1,teacher,0.03852591,0.06806031,0.10658622
47316,v1,teacher,0.03541580,0.06746451,0.10288031
47324,v1,teacher,0.03439160,0.06744936,0.10184096
47335,v1,teacher,0.03624246,0.06785238,0.10409484
47336,v1,teacher,0.03479015,0.06786974,0.10265989
47340,v1,teacher,0.03439239,0.06788433,0.10227672
47342,v1,teacher,0.03638057,0.06779533,0.10417590
47347,v1,teacher,0.03428089,0.06762675,0.10190764
47348,v1,teacher,0.03549560,0.06767157,0.10316717
47350,v1,teacher,0.03605707,0.06766081,0.10371788
47355,v1,teacher,0.03904470,0.06763982,0.10668451
47360,v1,teacher,0.03641282,0.06804024,0.10445306
47364,v1,teacher,0.03595006,0.06830692,0.10425698
47369,v1,teacher,0.03454130,0.06847995,0.10302125
47373,v1,teacher,0.03533646,0.06818634,0.10352280
47376,v1,teacher,0.03630359,0.06793341,0.10423700
47380,v1,teacher,0.03581739,0.06765934,0.10347673
47395,v1,teacher,0.03801054,0.06834936,0.10635990
47399,v1,teacher,0.03415122,0.06819251,0.10234373
47411,v1,teacher,0.03682393,0.06811195,0.10493588
47419,v1,teacher,0.03601889,0.06818303,0.10420192
47421,v1,teacher,0.03556035,0.06815344,0.10371379
47429,v1,teacher,0.03546924,0.06809998,0.10356922
47464,v1,teacher,0.03462481,0.06801961,0.10264442
47504,v1,teacher,0.03914777,0.06813726,0.10728503
47512,v1,teacher,0.03713924,0.06820744,0.10534667
47517,v1,teacher,0.03726837,0.06799036,0.10525873
47527,v1,teacher,0.03553851,0.06815041,0.10368892
47562,v1,teacher,0.03457971,0.06794223,0.10252195
47566,v1,teacher,0.03414364,0.06828896,0.10243260
47571,v1,teacher,0.03517590,0.06774745,0.10292335
47576,v1,teacher,0.03438375,0.06753377,0.10191752
47580,v1,teacher,0.03440549,0.06771164,0.10211713
47596,v1,teacher,0.03562985,0.06771952,0.10334937
47598,v1,teacher,0.03451478,0.06781228,0.10232706
47602,v1,teacher,0.03491939,0.06775466,0.10267404
47610,v1,teacher,0.03298961,0.06752615,0.10051576
47612,v1,teacher,0.03553322,0.06754258,0.10307580
47621,v1,teacher,0.03400810,0.06765904,0.10166714
47626,v1,teacher,0.03417650,0.06771483,0.10189133
47629,v1,teacher,0.03414288,0.06759383,0.10173671
47638,v1,teacher,0.03614668,0.06756238,0.10370905
47641,v1,teacher,0.03574866,0.06766529,0.10341396
47663,v1,teacher,0.03624741,0.06762765,0.10387506
47665,v1,teacher,0.03551963,0.06771074,0.10323037
47668,v1,teacher,0.03668972,0.06758156,0.10427128
47674,v1,teacher,0.03605113,0.06756043,0.10361156
47675,v1,teacher,0.03623540,0.06764212,0.10387751
47679,v1,teacher,0.03616309,0.06730426,0.10346735
47680,v1,teacher,0.03461464,0.06764798,0.10226262
47857,v1,teacher,0.03626746,0.06794285,0.10421031
48010,v1,teacher,0.03390546,0.06797079,0.10187625
48016,v1,teacher,0.03426502,0.06776119,0.10202621
48017,v1,teacher,0.03409868,0.06774269,0.10184137
48028,v1,teacher,0.03618463,0.06772940,0.10391403
48031,v1,teacher,0.03569096,0.06790614,0.10359710
48032,v1,teacher,0.03609872,0.06810358,0.10420230
48033,v1,teacher,0.03631326,0.06831552,0.10462878
48035,v1,teacher,0.03539459,0.06821582,0.10361040
48036,v1,teacher,0.03571312,0.06862894,0.10434206
48037,v1,teacher,0.03553726,0.06865883,0.10419608
48039,v1,teacher,0.03714170,0.06789981,0.10504150
48042,v1,teacher,0.03593295,0.06816184,0.10409479
48064,v1,teacher,0.03570540,0.06798495,0.10369035
48074,v1,teacher,0.03572977,0.06815265,0.10388242
48082,v1,teacher,0.03600050,0.06805432,0.10405482
48088,v1,teacher,0.03711479,0.06812701,0.10524180
48089,v1,teacher,0.03585154,0.06738516,0.10323671
48097,v1,teacher,0.04863247,0.06800337,0.11663584
48106,v1,teacher,0.03589577,0.06790282,0.10379859
48121,v1,teacher,0.03509273,0.06787229,0.10296501
48123,v1,teacher,0.03464870,0.06788464,0.10253334
48127,v1,teacher,0.03493683,0.06796082,0.10289765
48129,v1,teacher,0.03597227,0.06767221,0.10364448
48130,v1,teacher,0.03395769,0.06777956,0.10173726
48139,v1,teacher,0.03490167,0.06804802,0.10294969
48140,v1,teacher,0.03496834,0.06790359,0.10287193
48141,v1,teacher,0.03496387,0.06802460,0.10298847
48145,v1,teacher,0.03788837,0.06787894,0.10576731
48147,v1,teacher,0.03733917,0.06778640,0.10512558
48150,v1,teacher,0.03440051,0.06786418,0.10226469
48152,v1,teacher,0.03612718,0.06778521,0.10391238
48159,v1,teacher,0.03454519,0.06761096,0.10215615
48167,v1,teacher,0.03535471,0.06742542,0.10278013
48168,v1,teacher,0.03394232,0.06763347,0.10157579
48169,v1,teacher,0.03522121,0.06739328,0.10261449
48170,v1,teacher,0.03482360,0.06816883,0.10299243
48175,v1,teacher,0.03446404,0.06812397,0.10258801
48179,v1,teacher,0.03631642,0.06825970,0.10457613
48181,v1,teacher,0.03537032,0.06788311,0.10325343
48183,v1,teacher,0.03524427,0.06789519,0.10313945
48184,v1,teacher,0.03534668,0.06804610,0.10339278
48191,v1,teacher,0.03544175,0.06802720,0.10346895
48239,v1,teacher,0.03803528,0.06805092,0.10608619
48242,v1,teacher,0.03432294,0.06818545,0.10250839
48250,v1,teacher,0.03528084,0.06799910,0.10327994
48254,v1,teacher,0.03453367,0.06809436,0.10262804
48256,v1,teacher,0.03428313,0.06768550,0.10196863
48257,v1,teacher,0.03461147,0.06788818,0.10249965
48318,v1,teacher,0.03452796,0.06802570,0.10255366
48319,v1,teacher,0.03487585,0.06771574,0.10259159
48320,v1,teacher,0.03474835,0.06853399,0.10328234
48329,v1,teacher,0.03560655,0.06839282,0.10399938
48362,v1,teacher,0.03679925,0.06894264,0.10574189
48373,v1,teacher,0.03650991,0.06797255,0.10448246
48385,v1,teacher,0.03615843,0.06777798,0.10393642
48397,v1,teacher,0.03595151,0.06759775,0.10354926
48400,v1,teacher,0.03606184,0.06772531,0.10378715
48412,v1,teacher,0.03628245,0.06796319,0.10424565
48416,v1,teacher,0.03633052,0.06812601,0.10445653
48437,v1,teacher,0.03518243,0.06801964,0.10320207
48438,v1,teacher,0.03577837,0.06815757,0.10393594
48447,v1,teacher,0.03714365,0.06761057,0.10475421
48448,v1,teacher,0.03535673,0.06789344,0.10325017
48463,v1,teacher,0.04951335,0.06779302,0.11730638
48468,v1,teacher,0.03786901,0.06748527,0.10535428
48471,v1,teacher,0.04966583,0.06759992,0.11726575
48477,v1,teacher,0.04834283,0.06753161,0.11587444
48488,v1,teacher,0.04887253,0.06755877,0.11643130
48491,v1,teacher,0.04895800,0.06791739,0.11687538
48493,v1,teacher,0.03486563,0.06749878,0.10236442
48495,v1,teacher,0.03673804,0.06773796,0.10447599
48502,v1,teacher,0.03676389,0.06779422,0.10455812
48507,v1,teacher,0.03577177,0.06797976,0.10375153
48510,v1,teacher,0.03662568,0.06768086,0.10430654
48511,v1,teacher,0.03716265,0.06766315,0.10482580
48513,v1,teacher,0.03684588,0.06741492,0.10426080
48521,v1,teacher,0.03645572,0.06803192,0.10448764
48533,v1,teacher,0.03938238,0.06749235,0.10687473
48556,v1,teacher,0.03501896,0.06788946,0.10290842
48619,v1,teacher,0.03431126,0.06767523,0.10198649
48629,v1,teacher,0.03438992,0.06738653,0.10177646
48639,v1,teacher,0.03442482,0.06748941,0.10191424
48681,v1,teacher,0.03360160,0.06749208,0.10109368
48736,v1,teacher,0.03304364,0.06748371,0.10052734
48772,v1,teacher,0.03443661,0.06752491,0.10196152
48774,v1,teacher,0.03527567,0.06758003,0.10285570
48776,v1,teacher,0.03267622,0.06779345,0.10046967
48781,v1,teacher,0.03393957,0.06813024,0.10206982
48782,v1,teacher,0.03556666,0.06822899,0.10379566
48783,v1,teacher,0.03226870,0.06812294,0.10039164
48784,v1,teacher,0.03563112,0.06823796,0.10386908
48785,v1,teacher,0.03512800,0.06812438,0.10325239
48786,v1,teacher,0.03516779,0.06804465,0.10321244
48787,v1,teacher,0.03447559,0.06836639,0.10284198
48788,v1,teacher,0.03478393,0.06746522,0.10224914
48789,v1,teacher,0.03497960,0.06789490,0.10287450
48790,v1,teacher,0.03467721,0.06834158,0.10301879
48792,v1,teacher,0.03481273,0.06810692,0.10291965
48793,v1,teacher,0.03918073,0.06875270,0.10793343
48795,v1,teacher,0.03586557,0.06738787,0.10325345
48796,v1,teacher,0.03531853,0.06753786,0.10285639
48799,v1,teacher,0.03472171,0.06743329,0.10215500
48801,v1,teacher,0.03498020,0.06765799,0.10263820
48803,v1,teacher,0.03438529,0.06726476,0.10165005
48804,v1,teacher,0.03515601,0.06735691,0.10251293
48805,v1,teacher,0.03387476,0.06740410,0.10127886
48812,v1,teacher,0.03302145,0.06784077,0.10086222
48816,v1,teacher,0.03182112,0.06757074,0.09939186
48822,v1,teacher,0.03540563,0.06755462,0.10296026
48824,v1,teacher,0.03396447,0.06724783,0.10121230
48825,v1,teacher,0.03463646,0.06789850,0.10253495
48827,v1,teacher,0.03445574,0.06771780,0.10217354
48833,v1,teacher,0.03466122,0.06788674,0.10254796
48834,v1,teacher,0.03533471,0.06773425,0.10306896
48836,v1,teacher,0.03541664,0.09672919,0.13214583
48837,v1,teacher,0.03500453,0.06767250,0.10267703
48843,v1,teacher,0.03408626,0.06731354,0.10139980
48844,v1,teacher,0.03466011,0.06756661,0.10222671
48845,v1,teacher,0.03461363,0.06751285,0.10212648
48846,v1,teacher,0.03428165,0.06729084,0.10157249
48851,v1,teacher,0.03399647,0.06744376,0.10144023
48854,v1,teacher,0.03484176,0.06740827,0.10225003
48856,v1,teacher,0.03265864,0.06792125,0.10057990
48862,v1,teacher,0.03407163,0.06757907,0.10165069
48866,v1,teacher,0.03532234,0.06735222,0.10267456
48870,v1,teacher,0.03590528,0.06734768,0.10325297
48877,v1,teacher,0.03250522,0.06741557,0.09992079
48878,v1,teacher,0.03478994,0.06776450,0.10255443
48887,v1,teacher,0.03498454,0.06731960,0.10230414
48888,v1,teacher,0.03387071,0.06734615,0.10121686
48891,v1,teacher,0.03594067,0.06754422,0.10348489
48892,v1,teacher,0.03429851,0.06722967,0.10152818
48894,v1,teacher,0.03424965,0.06740231,0.10165196
48895,v1,teacher,0.03530560,0.06741036,0.10271596
48902,v1,teacher,0.03361801,0.06750330,0.10112131
48907,v1,teacher,0.03499005,0.06728141,0.10227146
48908,v1,teacher,0.03461504,0.06738667,0.10200171
48915,v1,teacher,0.03463122,0.06755029,0.10218151
48916,v1,teacher,0.03319160,0.06719040,0.10038201
48917,v1,teacher,0.03273310,0.06790441,0.10063751
48970,v1,teacher,0.03457505,0.06770068,0.10227573
48972,v1,teacher,0.03442622,0.06816295,0.10258917
49059,v1,teacher,0.03538761,0.06834995,0.10373755
49070,v1,teacher,0.03498717,0.06837572,0.10336290
49071,v1,teacher,0.03534413,0.06806333,0.10340745
49072,v1,teacher,0.03493761,0.06737233,0.10230994
49091,v1,teacher,0.03470949,0.06723304,0.10194253
49110,v1,teacher,0.03563744,0.06734285,0.10298029
49111,v1,teacher,0.03553475,0.06732357,0.10285831
49112,v1,teacher,0.03555072,0.06742609,0.10297681
49119,v1,teacher,0.03458635,0.06767194,0.10225829
49120,v1,teacher,0.03456873,0.06756839,0.10213712
49121,v1,teacher,0.03516809,0.06754387,0.10271196
49122,v1,teacher,0.03463495,0.06782451,0.10245946
49123,v1,teacher,0.03460242,0.06771371,0.10231613
49124,v1,teacher,0.03472968,0.06744081,0.10217049
49135,v1,teacher,0.03424209,0.06762123,0.10186332
49137,v1,teacher,0.03417649,0.06746495,0.10164144
49139,v1,teacher,0.03404811,0.06774746,0.10179556
49146,v1,teacher,0.03470968,0.06747421,0.10218389
49151,v1,teacher,0.03299878,0.06773349,0.10073227
49239,v1,teacher,0.03399658,0.06761142,0.10160800
49245,v1,teacher,0.03368781,0.06778839,0.10147620
49304,v1,teacher,0.03762488,0.06760814,0.10523301
49305,v1,teacher,0.03667292,0.06780639,0.10447931
49306,v1,teacher,0.03537671,0.06740257,0.10277928
49307,v1,teacher,0.03653038,0.06773577,0.10426615
49308,v1,teacher,0.03498666,0.06765857,0.10264524
49325,v1,teacher,0.03538210,0.06750141,0.10288351
49352,v1,teacher,0.03451762,0.06781490,0.10233252
49354,v1,teacher,0.03465635,0.06763545,0.10229179
49356,v1,teacher,0.03468886,0.06752252,0.10221139
49377,v1,teacher,0.03523774,0.06764036,0.10287810
49398,v1,teacher,0.03448816,0.06733559,0.10182375
49462,v1,teacher,0.03541702,0.06744319,0.10286021
49489,v1,teacher,0.03699747,0.06769621,0.10469368
49490,v1,teacher,0.03550697,0.06755512,0.10306209
49491,v1,teacher,0.03517651,0.06743798,0.10261449
49509,v1,teacher,0.03531681,0.06740412,0.10272093
49525,v1,teacher,0.03579637,0.06742178,0.10321815
49530,v1,teacher,0.03461846,0.06736308,0.10198154
49543,v1,teacher,0.03494916,0.06766115,0.10261032
49553,v1,teacher,0.03591277,0.06741145,0.10332422
49555,v1,teacher,0.03682415,0.06787090,0.10469505
49558,v1,teacher,0.03534834,0.06785225,0.10320059
49578,v1,teacher,0.03470856,0.06801883,0.10272739
49582,v1,teacher,0.03568322,0.06781791,0.10350113
49585,v1,teacher,0.03572340,0.06842894,0.10415234
49586,v1,teacher,0.03648297,0.06791870,0.10440167
49589,v1,teacher,0.03448346,0.06769784,0.10218130
49593,v1,teacher,0.03479734,0.06783534,0.10263268
49601,v1,teacher,0.03464358,0.06783712,0.10248070
49602,v1,teacher,0.03546136,0.06783709,0.10329845
49623,v1,teacher,0.03513364,0.06797662,0.10311027
49630,v1,teacher,0.03561106,0.06784658,0.10345764
49634,v1,teacher,0.03588295,0.06729370,0.10317665
49636,v1,teacher,0.03584266,0.06743983,0.10328248
49642,v1,teacher,0.03571820,0.06748361,0.10320181
49651,v1,teacher,0.03541777,0.06725521,0.10267298
49696,v1,teacher,0.03464730,0.06782888,0.10247618
49700,v1,teacher,0.03422032,0.06798997,0.10221029
49715,v1,teacher,0.03522400,0.06804964,0.10327363
49722,v1,teacher,0.03490041,0.06775341,0.10265382
49727,v1,teacher,0.03280134,0.06793046,0.10073180
49729,v1,teacher,0.03523253,0.06773563,0.10296816
49733,v1,teacher,0.03473122,0.06751498,0.10224620
49735,v1,teacher,0.03407102,0.06740974,0.10148077
49759,v1,teacher,0.03528610,0.06763145,0.10291755
49772,v1,teacher,0.03607361,0.06733159,0.10340521
49773,v1,teacher,0.03590511,0.06793428,0.10383940
49779,v1,teacher,0.03773035,0.06801768,0.10574803
49784,v1,teacher,0.03597036,0.06834094,0.10431129
49789,v1,teacher,0.03461675,0.06757221,0.10218896
49807,v1,teacher,0.03746915,0.06745725,0.10492639
49808,v1,teacher,0.03420119,0.06778188,0.10198306
49820,v1,teacher,0.03544651,0.06816818,0.10361469
49825,v1,teacher,0.03398341,0.06785566,0.10183907
49831,v1,teacher,0.03414101,0.06823793,0.10237894
49837,v1,teacher,0.03501467,0.06800393,0.10301860
49846,v1,teacher,0.03597870,0.06748334,0.10346203
49855,v1,teacher,0.03718497,0.06746261,0.10464757
49856,v1,teacher,0.03614688,0.06774127,0.10388815
49857,v1,teacher,0.03589517,0.06793950,0.10383468
49858,v1,teacher,0.03548110,0.06726657,0.10274767
49865,v1,teacher,0.03500115,0.06760939,0.10261054
49866,v1,teacher,0.03495114,0.06749451,0.10244565
49873,v1,teacher,0.03533680,0.06787850,0.10321530
49874,v1,teacher,0.03440946,0.06788371,0.10229317
49878,v1,teacher,0.03342019,0.06782508,0.10124527
49916,v1,teacher,0.03674837,0.06780325,0.10455163
49918,v1,teacher,0.03563056,0.06784394,0.10347450
49920,v1,teacher,0.03568264,0.06807776,0.10376040
49942,v1,teacher,0.03513328,0.06817919,0.10331247
49952,v1,teacher,0.03605630,0.06802855,0.10408485
49953,v1,teacher,0.03651268,0.06803790,0.10455058
49954,v1,teacher,0.03660998,0.06815714,0.10476712
49958,v1,teacher,0.03614563,0.06792104,0.10406666
49964,v1,teacher,0.03587931,0.06737562,0.10325494
49996,v1,teacher,0.03563518,0.06804262,0.10367780
49999,v1,teacher,0.03634278,0.06786263,0.10420541
50004,v1,teacher,0.03662093,0.06731653,0.10393746
50008,v1,teacher,0.03540555,0.06740431,0.10280987
50025,v1,teacher,0.03466234,0.06788638,0.10254871
50038,v1,teacher,0.03665918,0.06782016,0.10447934
50147,v1,teacher,0.03583897,0.06791099,0.10374995
50150,v1,teacher,0.03420128,0.06761855,0.10181982
50162,v1,teacher,0.03547608,0.06812879,0.10360487
50172,v1,teacher,0.03454464,0.06795261,0.10249726
50174,v1,teacher,0.03709265,0.06784360,0.10493625
50185,v1,teacher,0.03547950,0.06784928,0.10332878
50206,v1,teacher,0.03392700,0.06790113,0.10182812
50214,v1,teacher,0.03492701,0.06751284,0.10243985
50225,v1,teacher,0.03485129,0.06743602,0.10228731
50240,v1,teacher,0.03577345,0.06778365,0.10355710
50282,v1,teacher,0.03455587,0.06786589,0.10242176
50316,v1,teacher,0.03409365,0.06760104,0.10169469
50321,v1,teacher,0.03594515,0.06767514,0.10362029
50331,v1,teacher,0.03604242,0.06779807,0.10384050
50341,v1,teacher,0.03652445,0.06755686,0.10408131
50375,v1,teacher,0.03572770,0.06748056,0.10320826
50379,v1,teacher,0.03525537,0.06734668,0.10260206
50383,v1,teacher,0.04764931,0.06734326,0.11499256
50389,v1,teacher,0.03486886,0.06777529,0.10264415
50391,v1,teacher,0.03478936,0.06766350,0.10245286
50392,v1,teacher,0.03712335,0.06782878,0.10495213
50394,v1,teacher,0.03509125,0.06767142,0.10276267
50395,v1,teacher,0.03651750,0.06776581,0.10428331
50396,v1,teacher,0.03543068,0.06736459,0.10279528
50400,v1,teacher,0.03425001,0.06817418,0.10242419
50403,v1,teacher,0.03586443,0.06768959,0.10355402
50417,v1,teacher,0.03547674,0.06803221,0.10350895
50418,v1,teacher,0.03544762,0.06821698,0.10366460
50420,v1,teacher,0.03438306,0.06772677,0.10210983
50439,v1,teacher,0.03713392,0.06750337,0.10463729
50449,v1,teacher,0.03780018,0.06765109,0.10545128
50457,v1,teacher,0.03652606,0.06792803,0.10445409
50459,v1,teacher,0.03674357,0.06753913,0.10428271
50466,v1,teacher,0.03649683,0.06789079,0.10438762
50473,v1,teacher,0.03685334,0.06810625,0.10495959
50477,v1,teacher,0.03726189,0.06771930,0.10498119
50480,v1,teacher,0.03732246,0.06793295,0.10525541
50483,v1,teacher,0.03682846,0.06739917,0.10422763
50487,v1,teacher,0.03641156,0.06735697,0.10376853
50488,v1,teacher,0.03891498,0.06754753,0.10646251
50492,v1,teacher,0.03603280,0.06750881,0.10354162
