model,fold,dimensions,slice,train,validation,accuracy_gap
CompactBlurCNN,0,articleType,Accessory Gift Set,1.0,1.0,0.0
CompactBlurCNN,0,articleType,Baby Dolls,1.0,,
CompactBlurCNN,0,articleType,Backpacks,0.911340206185567,0.7226890756302521,0.1886511305553149
CompactBlurCNN,0,articleType,Bangle,0.90625,1.0,-0.09375
CompactBlurCNN,0,articleType,Basketballs,0.7777777777777778,0.6666666666666666,0.11111111111111116
CompactBlurCNN,0,articleType,Belts,0.9464944649446494,0.8656716417910447,0.08082282315360467
CompactBlurCNN,0,articleType,Blazers,1.0,1.0,0.0
CompactBlurCNN,0,articleType,Body Wash and Scrub,1.0,,
CompactBlurCNN,0,articleType,Booties,0.5714285714285714,0.0,0.5714285714285714
CompactBlurCNN,0,articleType,Boxers,1.0,1.0,0.0
CompactBlurCNN,0,articleType,Bra,1.0,1.0,0.0
CompactBlurCNN,0,articleType,Bracelet,0.9642857142857143,0.25,0.7142857142857143
CompactBlurCNN,0,articleType,Briefs,0.9978070175438597,0.9642857142857143,0.033521303258145396
CompactBlurCNN,0,articleType,Camisoles,1.0,1.0,0.0
CompactBlurCNN,0,articleType,Capris,0.8636363636363636,0.5,0.36363636363636365
CompactBlurCNN,0,articleType,Caps,0.7945945945945946,0.4666666666666667,0.3279279279279279
CompactBlurCNN,0,articleType,Casual Shoes,0.9312809235843871,0.8512035010940919,0.08007742249029515
CompactBlurCNN,0,articleType,Churidar,0.9523809523809523,1.0,-0.04761904761904767
CompactBlurCNN,0,articleType,Clothing Set,1.0,1.0,0.0
CompactBlurCNN,0,articleType,Clutches,1.0,0.8648648648648649,0.1351351351351351
CompactBlurCNN,0,articleType,Compact,1.0,,
CompactBlurCNN,0,articleType,Concealer,1.0,,
CompactBlurCNN,0,articleType,Cufflinks,1.0,1.0,0.0
CompactBlurCNN,0,articleType,Cushion Covers,1.0,,
CompactBlurCNN,0,articleType,Deodorant,0.9698492462311558,0.8571428571428571,0.11270638908829866
CompactBlurCNN,0,articleType,Dresses,0.9482758620689655,0.9298245614035088,0.01845130066545675
CompactBlurCNN,0,articleType,Duffel Bag,0.7966101694915254,0.5714285714285714,0.225181598062954
CompactBlurCNN,0,articleType,Dupatta,1.0,1.0,0.0
CompactBlurCNN,0,articleType,Earrings,0.9920634920634921,1.0,-0.007936507936507908
CompactBlurCNN,0,articleType,Eyeshadow,1.0,1.0,0.0
CompactBlurCNN,0,articleType,Flats,0.9721254355400697,0.8985507246376812,0.07357471090238854
CompactBlurCNN,0,articleType,Flip Flops,0.8568994889267462,0.7619047619047619,0.0949947270219843
CompactBlurCNN,0,articleType,Footballs,0.6,0.5,0.09999999999999998
CompactBlurCNN,0,articleType,Formal Shoes,0.9951690821256038,0.9902912621359223,0.004877819989681509
CompactBlurCNN,0,articleType,Foundation and Primer,1.0,1.0,0.0
CompactBlurCNN,0,articleType,Fragrance Gift Set,0.9473684210526315,0.7777777777777778,0.16959064327485374
CompactBlurCNN,0,articleType,Free Gifts,0.9565217391304348,0.8181818181818182,0.13833992094861658
CompactBlurCNN,0,articleType,Gloves,0.7142857142857143,0.5,0.2142857142857143
CompactBlurCNN,0,articleType,Handbags,0.9683026584867076,0.9344262295081968,0.03387642897851084
CompactBlurCNN,0,articleType,Hat,0.5,,
CompactBlurCNN,0,articleType,Headband,0.25,0.0,0.25
CompactBlurCNN,0,articleType,Heels,0.9971870604781997,0.9776536312849162,0.01953342919328349
CompactBlurCNN,0,articleType,Highlighter and Blush,1.0,,
CompactBlurCNN,0,articleType,Innerwear Vests,0.9878787878787879,0.9,0.08787878787878789
CompactBlurCNN,0,articleType,Ipad,1.0,,
CompactBlurCNN,0,articleType,Jackets,0.9741935483870968,0.868421052631579,0.10577249575551784
CompactBlurCNN,0,articleType,Jeans,0.9629629629629629,0.8191489361702128,0.14381402679275013
CompactBlurCNN,0,articleType,Jeggings,1.0,1.0,0.0
CompactBlurCNN,0,articleType,Jewellery Set,1.0,1.0,0.0
CompactBlurCNN,0,articleType,Jumpsuit,1.0,1.0,0.0
CompactBlurCNN,0,articleType,Kajal and Eyeliner,1.0,0.3333333333333333,0.6666666666666667
CompactBlurCNN,0,articleType,Key chain,0.0,,
CompactBlurCNN,0,articleType,Kurta Sets,1.0,1.0,0.0
CompactBlurCNN,0,articleType,Kurtas,0.9981114258734656,0.9961977186311787,0.0019137072422868995
CompactBlurCNN,0,articleType,Kurtis,1.0,1.0,0.0
CompactBlurCNN,0,articleType,Laptop Bag,0.6363636363636364,0.5833333333333334,0.05303030303030298
CompactBlurCNN,0,articleType,Leggings,0.9357798165137615,0.9230769230769231,0.012702893436838392
CompactBlurCNN,0,articleType,Lehenga Choli,1.0,,
CompactBlurCNN,0,articleType,Lip Gloss,1.0,1.0,0.0
CompactBlurCNN,0,articleType,Lip Liner,1.0,1.0,0.0
CompactBlurCNN,0,articleType,Lip Plumper,1.0,1.0,0.0
CompactBlurCNN,0,articleType,Lipstick,1.0,,
CompactBlurCNN,0,articleType,Lounge Pants,1.0,0.7777777777777778,0.2222222222222222
CompactBlurCNN,0,articleType,Lounge Shorts,1.0,1.0,0.0
CompactBlurCNN,0,articleType,Lounge Tshirts,1.0,,
CompactBlurCNN,0,articleType,Messenger Bag,0.6,0.2857142857142857,0.3142857142857143
CompactBlurCNN,0,articleType,Mobile Pouch,0.78125,0.75,0.03125
CompactBlurCNN,0,articleType,Mufflers,0.8846153846153846,0.2857142857142857,0.5989010989010989
CompactBlurCNN,0,articleType,Nail Polish,1.0,1.0,0.0
CompactBlurCNN,0,articleType,Necklace and Chains,1.0,1.0,0.0
CompactBlurCNN,0,articleType,Nehru Jackets,1.0,,
CompactBlurCNN,0,articleType,Night suits,1.0,0.7272727272727273,0.2727272727272727
CompactBlurCNN,0,articleType,Nightdress,1.0,1.0,0.0
CompactBlurCNN,0,articleType,Patiala,1.0,1.0,0.0
CompactBlurCNN,0,articleType,Pendant,0.99,1.0,-0.010000000000000009
CompactBlurCNN,0,articleType,Perfume and Body Mist,0.9287598944591029,0.7578947368421053,0.1708651576169976
CompactBlurCNN,0,articleType,Rain Jacket,0.0,,
CompactBlurCNN,0,articleType,Rain Trousers,1.0,,
CompactBlurCNN,0,articleType,Ring,1.0,,
CompactBlurCNN,0,articleType,Robe,1.0,,
CompactBlurCNN,0,articleType,Rompers,1.0,1.0,0.0
CompactBlurCNN,0,articleType,Rucksacks,0.75,1.0,-0.25
CompactBlurCNN,0,articleType,Salwar,0.9565217391304348,1.0,-0.04347826086956519
CompactBlurCNN,0,articleType,Salwar and Dupatta,1.0,1.0,0.0
CompactBlurCNN,0,articleType,Sandals,0.9066213921901528,0.863013698630137,0.043607693560015814
CompactBlurCNN,0,articleType,Sarees,1.0,1.0,0.0
CompactBlurCNN,0,articleType,Scarves,0.8933333333333333,0.7222222222222222,0.1711111111111111
CompactBlurCNN,0,articleType,Shapewear,1.0,,
CompactBlurCNN,0,articleType,Shirts,0.9971305595408895,0.9791666666666666,0.017963892874222842
CompactBlurCNN,0,articleType,Shoe Accessories,0.3125,0.25,0.0625
CompactBlurCNN,0,articleType,Shoe Laces,0.0,,
CompactBlurCNN,0,articleType,Shorts,0.9164345403899722,0.7727272727272727,0.14370726766269948
CompactBlurCNN,0,articleType,Shrug,1.0,,
CompactBlurCNN,0,articleType,Skirts,0.925,0.631578947368421,0.293421052631579
CompactBlurCNN,0,articleType,Socks,0.8755980861244019,0.7864077669902912,0.08919031913411068
CompactBlurCNN,0,articleType,Sports Sandals,0.9090909090909091,0.7,0.2090909090909091
CompactBlurCNN,0,articleType,Sports Shoes,0.9423076923076923,0.8584070796460177,0.08390061266167459
CompactBlurCNN,0,articleType,Stockings,1.0,1.0,0.0
CompactBlurCNN,0,articleType,Stoles,0.9838709677419355,0.9333333333333333,0.05053763440860215
CompactBlurCNN,0,articleType,Sunglasses,0.8917018284106891,0.7828571428571428,0.10884468555354632
CompactBlurCNN,0,articleType,Suspenders,1.0,1.0,0.0
CompactBlurCNN,0,articleType,Sweaters,1.0,1.0,0.0
CompactBlurCNN,0,articleType,Sweatshirts,0.9738219895287958,0.9130434782608695,0.06077851126792633
CompactBlurCNN,0,articleType,Swimwear,0.75,1.0,-0.25
CompactBlurCNN,0,articleType,Tablet Sleeve,0.5,,
CompactBlurCNN,0,articleType,Ties,0.993103448275862,1.0,-0.006896551724137945
CompactBlurCNN,0,articleType,Ties and Cufflinks,,1.0,
CompactBlurCNN,0,articleType,Tights,0.8333333333333334,1.0,-0.16666666666666663
CompactBlurCNN,0,articleType,Tops,0.9689497716894977,0.8868613138686131,0.08208845782088459
CompactBlurCNN,0,articleType,Track Pants,0.98,0.9387755102040817,0.04122448979591831
CompactBlurCNN,0,articleType,Tracksuits,1.0,0.6,0.4
CompactBlurCNN,0,articleType,Travel Accessory,0.6666666666666666,0.0,0.6666666666666666
CompactBlurCNN,0,articleType,Trolley Bag,0.6666666666666666,,
CompactBlurCNN,0,articleType,Trousers,0.9971428571428571,0.9411764705882353,0.05596638655462183
CompactBlurCNN,0,articleType,Trunk,1.0,1.0,0.0
CompactBlurCNN,0,articleType,Tshirts,0.9817272134000435,0.9391833188531712,0.04254389454687235
CompactBlurCNN,0,articleType,Tunics,1.0,1.0,0.0
CompactBlurCNN,0,articleType,Umbrellas,1.0,1.0,0.0
CompactBlurCNN,0,articleType,Waist Pouch,0.5,0.6666666666666666,-0.16666666666666663
CompactBlurCNN,0,articleType,Waistcoat,1.0,1.0,0.0
CompactBlurCNN,0,articleType,Wallets,0.9415929203539823,0.9280575539568345,0.013535366397147808
CompactBlurCNN,0,articleType,Watches,0.933026920551543,0.8067010309278351,0.12632588962370794
CompactBlurCNN,0,articleType,Water Bottle,0.75,0.0,0.75
CompactBlurCNN,0,articleType,Wristbands,0.75,0.0,0.75
CompactBlurCNN,0,family_size_bin,1,0.9442622950819672,0.8776693909833905,0.06659290409857677
CompactBlurCNN,0,family_size_bin,2-3,0.9611553784860558,0.8821233411397346,0.07903203734632125
CompactBlurCNN,0,family_size_bin,4+,0.9826890756302521,0.9222447599729547,0.060444315657297354
CompactBlurCNN,0,gender,Boys,0.8813868613138686,0.6176470588235294,0.2637398024903391
CompactBlurCNN,0,gender,Girls,0.7706422018348624,0.514018691588785,0.25662351024607744
CompactBlurCNN,0,gender,Men,0.9851439836654228,0.94,0.04514398366542283
CompactBlurCNN,0,gender,Unisex,0.6378454996456414,0.4647887323943662,0.17305676725127522
CompactBlurCNN,0,gender,Women,0.9728746622323842,0.9072765072765073,0.06559815495587684
CompactBlurCNN,0,gender x articleType,Boys | Blazers,1.0,,
CompactBlurCNN,0,gender x articleType,Boys | Booties,0.6666666666666666,0.0,0.6666666666666666
CompactBlurCNN,0,gender x articleType,Boys | Capris,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Boys | Casual Shoes,0.6470588235294118,0.0,0.6470588235294118
CompactBlurCNN,0,gender x articleType,Boys | Churidar,0.0,,
CompactBlurCNN,0,gender x articleType,Boys | Clothing Set,1.0,,
CompactBlurCNN,0,gender x articleType,Boys | Flip Flops,0.8181818181818182,0.3333333333333333,0.4848484848484849
CompactBlurCNN,0,gender x articleType,Boys | Gloves,0.5,0.0,0.5
CompactBlurCNN,0,gender x articleType,Boys | Innerwear Vests,0.6666666666666666,,
CompactBlurCNN,0,gender x articleType,Boys | Jackets,0.0,0.0,0.0
CompactBlurCNN,0,gender x articleType,Boys | Jeans,0.8571428571428571,0.0,0.8571428571428571
CompactBlurCNN,0,gender x articleType,Boys | Kurta Sets,1.0,,
CompactBlurCNN,0,gender x articleType,Boys | Kurtas,0.8,,
CompactBlurCNN,0,gender x articleType,Boys | Leggings,0.3333333333333333,,
CompactBlurCNN,0,gender x articleType,Boys | Rompers,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Boys | Sandals,0.625,0.6666666666666666,-0.04166666666666663
CompactBlurCNN,0,gender x articleType,Boys | Shirts,0.9423076923076923,0.9230769230769231,0.019230769230769162
CompactBlurCNN,0,gender x articleType,Boys | Shorts,0.6923076923076923,0.14285714285714285,0.5494505494505495
CompactBlurCNN,0,gender x articleType,Boys | Socks,0.0,,
CompactBlurCNN,0,gender x articleType,Boys | Sports Shoes,0.0,,
CompactBlurCNN,0,gender x articleType,Boys | Sweatshirts,1.0,0.0,1.0
CompactBlurCNN,0,gender x articleType,Boys | Trousers,1.0,0.0,1.0
CompactBlurCNN,0,gender x articleType,Boys | Tshirts,0.9421965317919075,0.7441860465116279,0.19801048528027965
CompactBlurCNN,0,gender x articleType,Boys | Waistcoat,1.0,,
CompactBlurCNN,0,gender x articleType,Boys | Watches,0.4,,
CompactBlurCNN,0,gender x articleType,Girls | Backpacks,0.0,,
CompactBlurCNN,0,gender x articleType,Girls | Booties,0.5,,
CompactBlurCNN,0,gender x articleType,Girls | Capris,0.6190476190476191,0.0,0.6190476190476191
CompactBlurCNN,0,gender x articleType,Girls | Casual Shoes,0.75,0.3333333333333333,0.4166666666666667
CompactBlurCNN,0,gender x articleType,Girls | Clothing Set,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Girls | Dresses,0.8809523809523809,0.6666666666666666,0.2142857142857143
CompactBlurCNN,0,gender x articleType,Girls | Earrings,0.0,,
CompactBlurCNN,0,gender x articleType,Girls | Flip Flops,0.6666666666666666,,
CompactBlurCNN,0,gender x articleType,Girls | Gloves,0.5,1.0,-0.5
CompactBlurCNN,0,gender x articleType,Girls | Innerwear Vests,0.6666666666666666,1.0,-0.33333333333333337
CompactBlurCNN,0,gender x articleType,Girls | Jeans,0.4166666666666667,0.0,0.4166666666666667
CompactBlurCNN,0,gender x articleType,Girls | Leggings,0.6666666666666666,0.0,0.6666666666666666
CompactBlurCNN,0,gender x articleType,Girls | Lehenga Choli,1.0,,
CompactBlurCNN,0,gender x articleType,Girls | Rompers,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Girls | Salwar,0.75,,
CompactBlurCNN,0,gender x articleType,Girls | Sandals,0.41935483870967744,0.25,0.16935483870967744
CompactBlurCNN,0,gender x articleType,Girls | Shirts,1.0,,
CompactBlurCNN,0,gender x articleType,Girls | Shorts,0.72,0.5714285714285714,0.14857142857142858
CompactBlurCNN,0,gender x articleType,Girls | Skirts,0.75,0.25,0.5
CompactBlurCNN,0,gender x articleType,Girls | Tops,0.8571428571428571,0.5263157894736842,0.3308270676691729
CompactBlurCNN,0,gender x articleType,Girls | Tshirts,0.8472222222222222,0.75,0.09722222222222221
CompactBlurCNN,0,gender x articleType,Girls | Watches,0.875,,
CompactBlurCNN,0,gender x articleType,Men | Accessory Gift Set,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Men | Backpacks,0.3611111111111111,0.0,0.3611111111111111
CompactBlurCNN,0,gender x articleType,Men | Bangle,0.9285714285714286,,
CompactBlurCNN,0,gender x articleType,Men | Belts,0.9860724233983287,0.9285714285714286,0.057500994826900076
CompactBlurCNN,0,gender x articleType,Men | Blazers,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Men | Body Wash and Scrub,1.0,,
CompactBlurCNN,0,gender x articleType,Men | Boxers,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Men | Bracelet,,0.25,
CompactBlurCNN,0,gender x articleType,Men | Briefs,0.997134670487106,1.0,-0.002865329512893977
CompactBlurCNN,0,gender x articleType,Men | Caps,0.7702702702702703,0.35,0.4202702702702703
CompactBlurCNN,0,gender x articleType,Men | Casual Shoes,0.9902234636871509,0.9491525423728814,0.04107092131426948
CompactBlurCNN,0,gender x articleType,Men | Churidar,1.0,,
CompactBlurCNN,0,gender x articleType,Men | Cufflinks,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Men | Deodorant,0.9919354838709677,0.9090909090909091,0.08284457478005869
CompactBlurCNN,0,gender x articleType,Men | Duffel Bag,0.0,0.5,-0.5
CompactBlurCNN,0,gender x articleType,Men | Flip Flops,0.9690402476780186,0.8717948717948718,0.09724537588314675
CompactBlurCNN,0,gender x articleType,Men | Formal Shoes,0.9951690821256038,0.9902912621359223,0.004877819989681509
CompactBlurCNN,0,gender x articleType,Men | Fragrance Gift Set,0.95,0.7142857142857143,0.23571428571428565
CompactBlurCNN,0,gender x articleType,Men | Free Gifts,1.0,0.75,0.25
CompactBlurCNN,0,gender x articleType,Men | Gloves,1.0,,
CompactBlurCNN,0,gender x articleType,Men | Handbags,1.0,0.3333333333333333,0.6666666666666667
CompactBlurCNN,0,gender x articleType,Men | Heels,1.0,,
CompactBlurCNN,0,gender x articleType,Men | Innerwear Vests,1.0,0.8947368421052632,0.10526315789473684
CompactBlurCNN,0,gender x articleType,Men | Jackets,1.0,0.9583333333333334,0.04166666666666663
CompactBlurCNN,0,gender x articleType,Men | Jeans,0.9903381642512077,0.8928571428571429,0.09748102139406478
CompactBlurCNN,0,gender x articleType,Men | Kurtas,0.9777777777777777,1.0,-0.022222222222222254
CompactBlurCNN,0,gender x articleType,Men | Kurtis,1.0,,
CompactBlurCNN,0,gender x articleType,Men | Laptop Bag,0.3333333333333333,0.5,-0.16666666666666669
CompactBlurCNN,0,gender x articleType,Men | Lounge Pants,1.0,0.8571428571428571,0.1428571428571429
CompactBlurCNN,0,gender x articleType,Men | Lounge Shorts,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Men | Messenger Bag,0.3333333333333333,0.0,0.3333333333333333
CompactBlurCNN,0,gender x articleType,Men | Mufflers,0.9545454545454546,0.0,0.9545454545454546
CompactBlurCNN,0,gender x articleType,Men | Nehru Jackets,1.0,,
CompactBlurCNN,0,gender x articleType,Men | Night suits,1.0,0.4,0.6
CompactBlurCNN,0,gender x articleType,Men | Perfume and Body Mist,0.9528301886792453,0.7962962962962963,0.156533892382949
CompactBlurCNN,0,gender x articleType,Men | Rain Trousers,1.0,,
CompactBlurCNN,0,gender x articleType,Men | Ring,1.0,,
CompactBlurCNN,0,gender x articleType,Men | Sandals,0.9897119341563786,0.9827586206896551,0.006953313466723454
CompactBlurCNN,0,gender x articleType,Men | Scarves,0.9629629629629629,0.6,0.36296296296296293
CompactBlurCNN,0,gender x articleType,Men | Shirts,0.9983801295896328,0.9850427350427351,0.013337394546897752
CompactBlurCNN,0,gender x articleType,Men | Shoe Accessories,1.0,,
CompactBlurCNN,0,gender x articleType,Men | Shorts,0.9561752988047809,0.8307692307692308,0.1254060680355501
CompactBlurCNN,0,gender x articleType,Men | Socks,0.990506329113924,0.9367088607594937,0.05379746835443033
CompactBlurCNN,0,gender x articleType,Men | Sports Sandals,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Men | Sports Shoes,0.9858088930936613,0.9653846153846154,0.020424277709045868
CompactBlurCNN,0,gender x articleType,Men | Stoles,,1.0,
CompactBlurCNN,0,gender x articleType,Men | Sunglasses,0.9781553398058253,0.945054945054945,0.033100394750880224
CompactBlurCNN,0,gender x articleType,Men | Suspenders,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Men | Sweaters,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Men | Sweatshirts,0.9932885906040269,0.9696969696969697,0.02359162090705713
CompactBlurCNN,0,gender x articleType,Men | Ties,0.993103448275862,1.0,-0.006896551724137945
CompactBlurCNN,0,gender x articleType,Men | Tights,0.0,,
CompactBlurCNN,0,gender x articleType,Men | Tops,1.0,,
CompactBlurCNN,0,gender x articleType,Men | Track Pants,0.9787234042553191,0.972972972972973,0.005750431282346091
CompactBlurCNN,0,gender x articleType,Men | Tracksuits,1.0,0.6,0.4
CompactBlurCNN,0,gender x articleType,Men | Trousers,0.9964539007092199,0.9722222222222222,0.0242316784869977
CompactBlurCNN,0,gender x articleType,Men | Trunk,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Men | Tshirts,0.9942012177442737,0.9746543778801844,0.019546839864089338
CompactBlurCNN,0,gender x articleType,Men | Tunics,1.0,,
CompactBlurCNN,0,gender x articleType,Men | Waist Pouch,1.0,,
CompactBlurCNN,0,gender x articleType,Men | Waistcoat,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Men | Wallets,0.9711191335740073,0.9552238805970149,0.015895252976992347
CompactBlurCNN,0,gender x articleType,Men | Watches,0.9712313003452244,0.885593220338983,0.0856380800062414
CompactBlurCNN,0,gender x articleType,Men | Water Bottle,1.0,0.0,1.0
CompactBlurCNN,0,gender x articleType,Unisex | Backpacks,0.9643705463182898,0.8,0.16437054631828973
CompactBlurCNN,0,gender x articleType,Unisex | Basketballs,0.7777777777777778,0.6666666666666666,0.11111111111111116
CompactBlurCNN,0,gender x articleType,Unisex | Belts,0.0,0.0,0.0
CompactBlurCNN,0,gender x articleType,Unisex | Caps,0.8105263157894737,0.5909090909090909,0.2196172248803827
CompactBlurCNN,0,gender x articleType,Unisex | Casual Shoes,0.4557823129251701,0.3076923076923077,0.14809000523286237
CompactBlurCNN,0,gender x articleType,Unisex | Cushion Covers,1.0,,
CompactBlurCNN,0,gender x articleType,Unisex | Deodorant,0.0,0.0,0.0
CompactBlurCNN,0,gender x articleType,Unisex | Duffel Bag,0.7962962962962963,0.5,0.2962962962962963
CompactBlurCNN,0,gender x articleType,Unisex | Flip Flops,0.43564356435643564,0.375,0.06064356435643564
CompactBlurCNN,0,gender x articleType,Unisex | Footballs,0.6,0.5,0.09999999999999998
CompactBlurCNN,0,gender x articleType,Unisex | Fragrance Gift Set,0.0,,
CompactBlurCNN,0,gender x articleType,Unisex | Free Gifts,1.0,,
CompactBlurCNN,0,gender x articleType,Unisex | Handbags,0.5952380952380952,0.5,0.09523809523809523
CompactBlurCNN,0,gender x articleType,Unisex | Hat,0.5,,
CompactBlurCNN,0,gender x articleType,Unisex | Headband,0.25,0.0,0.25
CompactBlurCNN,0,gender x articleType,Unisex | Jackets,0.0,,
CompactBlurCNN,0,gender x articleType,Unisex | Jeans,,0.0,
CompactBlurCNN,0,gender x articleType,Unisex | Key chain,0.0,,
CompactBlurCNN,0,gender x articleType,Unisex | Laptop Bag,0.7142857142857143,0.6,0.11428571428571432
CompactBlurCNN,0,gender x articleType,Unisex | Messenger Bag,0.7142857142857143,0.3333333333333333,0.380952380952381
CompactBlurCNN,0,gender x articleType,Unisex | Mobile Pouch,0.5,0.0,0.5
CompactBlurCNN,0,gender x articleType,Unisex | Mufflers,0.0,,
CompactBlurCNN,0,gender x articleType,Unisex | Perfume and Body Mist,0.0,0.0,0.0
CompactBlurCNN,0,gender x articleType,Unisex | Rain Jacket,0.0,,
CompactBlurCNN,0,gender x articleType,Unisex | Rucksacks,0.75,1.0,-0.25
CompactBlurCNN,0,gender x articleType,Unisex | Sandals,0.5555555555555556,0.4117647058823529,0.14379084967320266
CompactBlurCNN,0,gender x articleType,Unisex | Scarves,0.25,0.0,0.25
CompactBlurCNN,0,gender x articleType,Unisex | Shoe Accessories,0.21428571428571427,0.25,-0.035714285714285726
CompactBlurCNN,0,gender x articleType,Unisex | Shoe Laces,0.0,,
CompactBlurCNN,0,gender x articleType,Unisex | Socks,0.1702127659574468,0.0,0.1702127659574468
CompactBlurCNN,0,gender x articleType,Unisex | Sports Sandals,,0.0,
CompactBlurCNN,0,gender x articleType,Unisex | Sports Shoes,0.1,0.125,-0.024999999999999994
CompactBlurCNN,0,gender x articleType,Unisex | Sunglasses,0.35789473684210527,0.20833333333333334,0.14956140350877192
CompactBlurCNN,0,gender x articleType,Unisex | Sweatshirts,0.0,,
CompactBlurCNN,0,gender x articleType,Unisex | Swimwear,0.25,,
CompactBlurCNN,0,gender x articleType,Unisex | Tablet Sleeve,0.0,,
CompactBlurCNN,0,gender x articleType,Unisex | Track Pants,0.0,,
CompactBlurCNN,0,gender x articleType,Unisex | Travel Accessory,0.5,0.0,0.5
CompactBlurCNN,0,gender x articleType,Unisex | Trolley Bag,0.6666666666666666,,
CompactBlurCNN,0,gender x articleType,Unisex | Tshirts,0.5208333333333334,0.3333333333333333,0.18750000000000006
CompactBlurCNN,0,gender x articleType,Unisex | Waist Pouch,0.45454545454545453,0.6666666666666666,-0.2121212121212121
CompactBlurCNN,0,gender x articleType,Unisex | Wallets,0.06666666666666667,0.0,0.06666666666666667
CompactBlurCNN,0,gender x articleType,Unisex | Watches,0.5454545454545454,0.22727272727272727,0.3181818181818181
CompactBlurCNN,0,gender x articleType,Unisex | Water Bottle,0.6666666666666666,0.0,0.6666666666666666
CompactBlurCNN,0,gender x articleType,Unisex | Wristbands,0.75,0.0,0.75
CompactBlurCNN,0,gender x articleType,Women | Baby Dolls,1.0,,
CompactBlurCNN,0,gender x articleType,Women | Backpacks,0.8518518518518519,0.6666666666666666,0.18518518518518523
CompactBlurCNN,0,gender x articleType,Women | Bangle,0.8888888888888888,1.0,-0.11111111111111116
CompactBlurCNN,0,gender x articleType,Women | Belts,0.9034090909090909,0.7755102040816326,0.1278988868274583
CompactBlurCNN,0,gender x articleType,Women | Blazers,1.0,,
CompactBlurCNN,0,gender x articleType,Women | Bra,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Women | Bracelet,0.9642857142857143,,
CompactBlurCNN,0,gender x articleType,Women | Briefs,1.0,0.8333333333333334,0.16666666666666663
CompactBlurCNN,0,gender x articleType,Women | Camisoles,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Women | Capris,0.9125,0.6875,0.22499999999999998
CompactBlurCNN,0,gender x articleType,Women | Caps,0.8125,0.3333333333333333,0.4791666666666667
CompactBlurCNN,0,gender x articleType,Women | Casual Shoes,0.8930232558139535,0.7647058823529411,0.12831737346101235
CompactBlurCNN,0,gender x articleType,Women | Churidar,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Women | Clutches,1.0,0.8648648648648649,0.1351351351351351
CompactBlurCNN,0,gender x articleType,Women | Compact,1.0,,
CompactBlurCNN,0,gender x articleType,Women | Concealer,1.0,,
CompactBlurCNN,0,gender x articleType,Women | Deodorant,0.958904109589041,0.8,0.158904109589041
CompactBlurCNN,0,gender x articleType,Women | Dresses,0.9631578947368421,1.0,-0.0368421052631579
CompactBlurCNN,0,gender x articleType,Women | Duffel Bag,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Women | Dupatta,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Women | Earrings,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Women | Eyeshadow,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Women | Flats,0.9721254355400697,0.8985507246376812,0.07357471090238854
CompactBlurCNN,0,gender x articleType,Women | Flip Flops,0.910958904109589,0.8095238095238095,0.10143509458577948
CompactBlurCNN,0,gender x articleType,Women | Foundation and Primer,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Women | Fragrance Gift Set,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Women | Free Gifts,0.8947368421052632,0.8571428571428571,0.03759398496240607
CompactBlurCNN,0,gender x articleType,Women | Handbags,0.9850267379679144,0.9570815450643777,0.027945192903536697
CompactBlurCNN,0,gender x articleType,Women | Heels,0.9971830985915493,0.9776536312849162,0.019529467306633075
CompactBlurCNN,0,gender x articleType,Women | Highlighter and Blush,1.0,,
CompactBlurCNN,0,gender x articleType,Women | Innerwear Vests,1.0,,
CompactBlurCNN,0,gender x articleType,Women | Ipad,1.0,,
CompactBlurCNN,0,gender x articleType,Women | Jackets,0.96875,0.8333333333333334,0.13541666666666663
CompactBlurCNN,0,gender x articleType,Women | Jeans,0.9855072463768116,0.9,0.08550724637681162
CompactBlurCNN,0,gender x articleType,Women | Jeggings,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Women | Jewellery Set,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Women | Jumpsuit,1.0,1.0,0.0
