family,tuning_id,experiment_id,run_id,fold,history_sha256,epoch,learning_rate,train_loss,validation_loss,validation_accuracy,validation_macro_f1,common_horizon,used_in_five_fold_summary
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f3-s2753-763dbb29ec53,3,376259b5ef88a58e8161be6a0ebbd2c3e0547e3d4dd95ea361532173cdddbf00,9,0.0008238944767241306,0.665301918621778,0.7143774786705279,0.692824427480916,0.657008714332044,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f3-s2753-763dbb29ec53,3,376259b5ef88a58e8161be6a0ebbd2c3e0547e3d4dd95ea361532173cdddbf00,10,0.0007808121866531934,0.6503747823797682,0.6785065990094921,0.7206106870229008,0.7125327498605294,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f3-s2753-763dbb29ec53,3,376259b5ef88a58e8161be6a0ebbd2c3e0547e3d4dd95ea361532173cdddbf00,11,0.0007344376304427783,0.6373630013510648,0.6584470321203916,0.7274809160305343,0.7131824320005327,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f3-s2753-763dbb29ec53,3,376259b5ef88a58e8161be6a0ebbd2c3e0547e3d4dd95ea361532173cdddbf00,12,0.0006853145073637911,0.6252819203590704,0.6532727272000931,0.7401526717557252,0.7293592595433267,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f3-s2753-763dbb29ec53,3,376259b5ef88a58e8161be6a0ebbd2c3e0547e3d4dd95ea361532173cdddbf00,13,0.0006340187411206335,0.613939075691893,0.6552949914586453,0.7316030534351146,0.719717199335812,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f3-s2753-763dbb29ec53,3,376259b5ef88a58e8161be6a0ebbd2c3e0547e3d4dd95ea361532173cdddbf00,14,0.0005811517276723399,0.5991616587245236,0.6427860848412259,0.7351145038167939,0.7268915199800038,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f3-s2753-763dbb29ec53,3,376259b5ef88a58e8161be6a0ebbd2c3e0547e3d4dd95ea361532173cdddbf00,15,0.0005273332844148203,0.5875043875251303,0.6430602526118737,0.7343511450381679,0.7089864464868902,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f3-s2753-763dbb29ec53,3,376259b5ef88a58e8161be6a0ebbd2c3e0547e3d4dd95ea361532173cdddbf00,16,0.00047319438338859726,0.5715102008411512,0.626068352005864,0.749618320610687,0.7356031904369547,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f3-s2753-763dbb29ec53,3,376259b5ef88a58e8161be6a0ebbd2c3e0547e3d4dd95ea361532173cdddbf00,17,0.00041936975370853396,0.557077990184962,0.6450654467826581,0.7409160305343512,0.7244481554061176,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f3-s2753-763dbb29ec53,3,376259b5ef88a58e8161be6a0ebbd2c3e0547e3d4dd95ea361532173cdddbf00,18,0.00036649043994530075,0.5465189271021794,0.6509485206440205,0.7454961832061069,0.7347749655460265,18,True
