file_sha256,pixel_sha256,ids,count
abcc602ef493a9ce41c8eca47dc22f0143b2a6bca3b4cc9f5bdb8c63a231064c,4cadad6cb70f87bf36834520ad8611e21adaa10d2f8545dc35f62e09a48c04e1,"(13238, 13239)",2
abeb2dea8d160546967c87f63d85c75d1c1b768ff6734e1f5fe845b1cf7da360,e30003152811aa9dc2e63d6e5384e21b46656ef214612cb570295e632ccc6768,"(31155, 34178, 34179)",3
ac03c2e15d9b98c5367a034ae53a8f594e9a44865c051197e3c24d239310f41d,8db246c1d4dc0065d0db440624972f9fb72df09e8bc8f2538ff49be79000f704,"(4967, 4968)",2
ac4d5cafe79fe91696b7613fd59ba018794aa09a8f2688853bb9b0f4509dff92,2861489d50f6e703f900cbd6ddee7523e6a4440a878cfd192abe7c1bc5457dd8,"(36207, 39743, 39744)",3
ac9d802e1e0d950dd47540dfab8c05c6a03702091e19de7e0736948ccae8e04c,fc4f6c5ae4e26da5ef644920591ff0cbb08008129374747a6e0b97cb15c81723,"(11085, 11086)",2
aca1586b8756e29a09f8ff1c31b97efdd00dbf0b96222303a6d8617c3eeaceb5,9909e3217bfcfe54d67d86ab8da15283e1c18d38fb6a1c076feca7c221e7a158,"(40156, 41963)",2
acbaea43c3e5c67f4ffd297a71955356ce0a37ed083dfee29f624373109249b6,e5a496a02fc8ffc3bfd680d9e45e14654c275dc88823e724856d915fafa9acbe,"(28903, 28904)",2
acc779d8ffbbc8c2e41d7e1459d6850898d421c369f9741db401eeee71d1f7c4,5e2f068a2da4ca8544510173f5cf3ee29d44de3874a5cef4d7db50e3154d696a,"(13331, 13332)",2
ad90598f31b8453c2cb658df226274e92d87992b2aeb774fc2b9c083cf97aa8d,e2689f8ad39a3c87b27c26dbfa78a77a71f4a3eac10bec019ec920f986b34998,"(26057, 29699)",2
adb3e96a49e2960051efa7592c32911da1c384ce139022bf739733a787cbdc27,f6e5fc5ba30b42fdce1216180989299eb2f63ee7f6a52e557abb8e9b465ff313,"(40147, 41995)",2
ae152f56eda46ab0f53a5c9f4f87eac57a5a133c81e82e272904551dc04624cd,bbd84533038c1e3e9070ebcbe10522e050b70b9ab25a94c4a94eec23ae3d5f2c,"(39851, 39852)",2
ae89f3811d00079d8dfba72c34adc3215b649ea47f2de6dd5e47f2e4744dab06,425206bdfef6432109ce26bdbb258dd6785a394428ed51ee82dab35382be1575,"(51073, 51101)",2
af19f61df955e4da90f2923d1ab3afd450fb25685f7516fd8d109a52fe711e51,7f98f2c773c9b5abc1163e8bda0e8b58cd30ab0be531a08b2caa8c3bbcb35a12,"(4973, 4974)",2
afdb32af3606d0c5ab3bb52ac7d68e406091b39a68ea7d0d99d2c00d363ae6ba,deffdf7e4ddfe66b4c58e138e358cf5733d694ba4608a31897e4815a3b3c8f97,"(13244, 13245)",2
b07716907c668a2d46ada2fabf62733253fb4878be7c71f7122f83ae58a0167f,4b18f4c3c6e218b207415d3aacfb9c5f4e72400be5dff32b74ce06c5af2e2f72,"(27550, 32499)",2
b0c6397dd0bd689e68b1fda3368d89078bad33b1260b86a77138f45162c1d524,e2828e2398205e02e56f6556db364620c1fc756997b61806a184343e6aa602eb,"(13308, 13309)",2
b0d2be9a644a95940435bcd0f376e2ef57f0c6818e419db1ebdc029ead6445e0,55278e3d76805de5e0a1a6f8d32207fe006d432ef6ea08303f355091eff5edfb,"(41300, 43590)",2
b0f898d7ceab0d37b80ec0c4aaecfebaba39be41e88d14a83b20e29e2146ee74,9fdefc31c5072141a31cb673751ba62b53ecbeefaf7b31a0616ea2aaac01388c,"(2638, 2640)",2
b1475a913122ba81cb9574233e28329982d3c92f6ba764fa1ac86fca9d161f89,1d2896d7ea304cb772ae95b1e0180ce4931f86ad17f9dc49de56052c29c165a3,"(29668, 31658)",2
b153d7c334b8f55e6fe3332e92df28fff53576c2d9ef23d8165225c5a61082f3,cb26e7ad99ed752a478b5883528825e471a79ccc77cbd3dd9c9aca695e9336bf,"(33263, 39331, 39332)",3
b17735bb57b42d6779ab2efa13b6a27ca6d024111d3606997346df1a1f75ba8e,b13bc2a9b42b64a7fb9a788ee259204a71689abd75e4fc784c11f9405cd65837,"(41752, 43695, 43696)",3
b1a0885fa8ab3b0d735909eff6f5fea4310347ef08c6f1c4d685c6a9cf2f29bd,2a3a08ef34bc8a02c21e01b2e612126a0a2cc948f65219e6d13cff1d1bb15e68,"(8782, 9665)",2
b1edbe5c3827c47558e943fbfbf01530c9c12a7750925d518fae98f87ff689f5,2f6d1f4e2f4dee6e1cfa87db0331de7010fcaa32c0f0d760be5f982611c0c5d0,"(13858, 13859)",2
b269b90db2c67ccf386dbfda0b4ec117f6a881c9ce9768c525ebe491b931aa6b,e16b74838fb2b04db16baeef7a6a621792b807eb273f066df3441487cbb813cf,"(26045, 30210)",2
b2e83153ce330b82f141924d46bf6292a57f3fa934fc83d4f4fd84ec336b7d44,3be482a7b30b692f90e5708ca39e9adfb59cdbef98af928e2828c97b57f836a8,"(13318, 13319)",2
b2f466e4135c64321c7fc90d37d69e0c88d545979783a5bf4b127b109c5dcefb,7ceaf0c92a4d675a51063319b27e7d7134fb44552eb59808e2a2220576863235,"(1165, 5062)",2
b355cc34e749b8b5559a39487eec548a4b0b6467212865049d3fe1bb66139bc3,5f253f88c99c712a8cf8596792c5ae03953cf762f05bbb670fda4ed753332b68,"(9471, 9472)",2
b35ec4f9f72e909301d14424f7b7ddc87ad17e67ac8b1d4296b375870b4b67d6,857eeb6faf362dce5ed9715c2d7d3128794c7ce5258a528990428e9e4a765c8d,"(27232, 33509)",2
b434d03c0e0bdb975831e8c915c3672736069e937d6e3e912be830da502521f1,9f5ceeec41a6f57db9a7cdb5899690c2ef1e0c9668967b6a756846f111f6b118,"(21873, 23135)",2
b486e635b2b975ccff04d3c9129b32f9ccdd8e4f146ce5780b7b59d2c4c2bc65,002ed3b46bc9a81ee46e35c7d4ae888d2694d290e877b422ab3a120f410026ea,"(27231, 33508)",2
b49b7c12ceac7d7130e28a3313375f6d6ae48f35481f92468bc6423bfd3395cc,20debcf71daedfab04abfd0263ef12b5608c770467f76ccd1715cb516f857f86,"(11104, 11105)",2
b4fef3902e92c04c6c059fb29ac73356d590b9cc3638da8fbf2350d8e83895ea,a1fa6280f97fc88297e0b9f14be0bc277001cd8a3a868890717fcfc03e5d930d,"(8584, 8585)",2
b50c55180d84160759f60d619b9a1705f97154e14bdb42fef8b17cfbb4806b53,8b1293d7a1fad9db16f3018e550cf33690482b1709febe55a7373626c5e7cb3f,"(30566, 30568)",2
b5ed8b615faf7a258a1b12967e099e8f68cdbddd149cfcea96934eb2d4e49a8a,4afd308af707f34f5df26d316d1a8cb37912407f64e5b2b3fa0aa24a5f2e359d,"(41755, 43683)",2
b62f7391fb04e63ccaa8420c36b2e14cd0d258a2fe542b13ba6a2091f7be2919,724752068045b7ade8ecdfc55b847af5bf77c2dd85b11c59e8e8dbf8d03c850b,"(31090, 34044, 34045)",3
b6d3ab84207701d9603b01eb5e3e581e20e6c65b299cf6b6694e8f5d686cc260,f05cf53746c69cd18333f7a114b00b52e52050ce4f0823710de09e2d228fc991,"(26849, 26857)",2
b71d974eeac2df6e3ef61b1ed4df12ab8b0f0a0531378d459ee4a2a904377ab9,ca697aae2ca17912b686ff0f1e0239eb508db7f965ebf6081f692b1a2d66786f,"(39003, 40958)",2
b77755246f6443d1fa0614db1d5cf8b450ef92054d3a6d8acb0dfca08abf24e2,a3fa89e92889d4200f5b31a242b18a8fd21311c017ee619a1c40375899a6934d,"(40254, 43037)",2
b7b996c65786ca3671b7434d9d3814cb5419502bc6780892fed3b64acf536bb2,4989e539a8ef4b6ea49354758e2178095762ed67044e5ea30b6c47b9b0b4a841,"(40135, 41982)",2
b8145bdf75e7f83b8982307a403615d13ee436daf4f8e49b9fe1c893b17db3f1,f8ffc493280d0721f9117d0050ae007ee75d881e9e70f481de4e08ceba4d60a7,"(9449, 9450)",2
b90bfd250f1641d2347c6985f7ce78d94c1db4da4f5b2c71429aa1c61f95ee08,be63a687e54175889f3ac1200d36d089a9803e036ffc7c9b9f7cc15a1baf18b6,"(12345, 12346)",2
b953af08d2b3a329d96b027d2232412394e28622bd290b27c224a74b1c8304eb,1ba279c59bbd57be79591a1593b8938023e2e39e8aafc414487d6bd4215b9e0e,"(33142, 38956, 38957)",3
b998ae6c8bff09fbe7ab7517a3d03ae4da3b6e007321f33a716f23579621395d,aef4ab6201f57b1c4317c21f79bd0d1f1a620875f57fb3763489d39c663ce9a7,"(38995, 40925, 40926, 40927)",4
b9ab234c44e12b6fe1f18625d75873b8ca3356a553e7679a6d4e48e7ec348f60,41272790d89ba63018935b828f5ec910af11235df862c93f7e307bd81991a067,"(10654, 10655)",2
b9e58bc7ce716e897be6ec42d3512ff31941c03534b892646d63fa7375084e1b,d205daec79e46acda47d681a8f3f8e4c4ac82d05c046f36d4cf4434ad180b683,"(27559, 43410)",2
ba308734d91d130c5387d94377068d154847e0d45c335e1ab21213da97a94b40,698d2cde2f5faff13f02ab2640e81a9dcb7858eb1355c3deaffac01ff54c5304,"(11110, 11111)",2
ba40492c7aba41efdd4b1e52429fe4aa96f57c7cf2533856d8a843ae6566a137,b0903cac5325574fd1d25a5234496eac7495e5695706ec5f811ca46448ed4a84,"(35439, 35440)",2
baa0150a0f35769896bf53b3a140f8e922aa7510423e0a107ebc5694cc69d363,50244f5f1b45d3a0d8c4ba27be52347f041326da3b931aaebe62451ef52200bc,"(31176, 34162, 34163)",3
bb5d9667a05a1eb660fb9086e63b4924bfa376b28faeb0a1c22322a58a78695d,492c0065710e1d565d9701d3666ef839fb8e7e1b353d70757ad95e16c2a4d681,"(36728, 39835, 39836)",3
bce5542e4148cadde69a9dea5cee26e81f3eee9ea05d9dae702a3527c778d295,cf009c286fbe7fa8348d110f543c01a1f4c7ffaa9177cc7bfd3d46d9384bd51b,"(26124, 32763)",2
bd01667aaaa782012e5d9146dacb7096a89782321d9cbe818d9ce593d4941ca0,35e0d589e0f22e69b053e7016613934f42d227d8bf6c87687a127402d4311a4d,"(31111, 33308, 33309)",3
bdb93d099a2edc1dc23f8d3c1bfa5f1e874a6af6243823e4bec8ce023e517131,7ef6ff79b8b6d5688fec87ad3cb85a1b535e1680dc26d5739a4d8a2632de25ae,"(29665, 32759)",2
be06938f7d4a59f671b322ef0ff06962c10b16e5ddc6a3bf10f54128cc4f436d,b75108f2fedf144f7d4ddc4192026e0789ead68b4abf0b904e199ec356d8261f,"(29670, 31660)",2
be13c7559a367d223a0a66529f74b609d880321337633b78ae0c94b337d46f35,710ce3bb12ae4fa8940767e4b3ff0150cb24950a8885ab256ec537f543c605a1,"(33256, 38768, 38769)",3
be5ac80f9ef5b5f2e6cdbaa71396ec76f73669b1c0f86a6aeab72c0ac0cd82b4,95b473190250665a0d378aed176378163deb376376de358d62045975b89844c7,"(11167, 11168)",2
be5b64bbac03fbf4fb8d2f84faedc792007b16382b72301b5445cf9cb523fee4,464f44f1e29490656b539a872ca00109e0240dcaa1397b8af4d0ab0853deddfa,"(7169, 8801)",2
be82f935028ffc07f4d49a7cd8b82705509c694d515978d25eeeeb21aa5e9e46,5db7aecb87826d9977543043522e1e45d2d643e726fcc174ce554554fdedc5e7,"(27209, 33487)",2
bf6a8d82391a74cb1fc9936184ab264855d358e7e0178e985265b87688ccf4d5,ed3e986a0b0fd9813ccf5afcf227f24a222652b6735bc20484d5156aad64f76d,"(36218, 39755)",2
bf867648565765af3a6f109ab7bacc19ab9d4fa44ee7db03c39af77cb8badabe,069fa853c876b703566b83f3341fb0d613a82e9409f562e5656220228054781d,"(11083, 11084)",2
c0a17e6c5744bfa360beb72176457dde333327f6873e9d65e68b31de8eaf895e,0227ba53c8cd9b044d9760194cff11d25f5ed396d0548d9213a71810c9a94e64,"(13216, 13217)",2
c0fe279ee6dfd246a712d4e2002e2fa75f2d780992b71de6b8f54f4f3b258ee0,1fa0caf4f1f5d9ab993e51f36a2f0dba7aeae8c8c212942f11d744e24d3a9da1,"(17811, 17812)",2
c1bbe95b658675850b4b10ad32a61e2564b45ac0da8606e81e5a7eeda4826802,b856513f44460227e7274e42bd0032a1038582746cf531a003c6f6e4ff4cd632,"(26091, 30459)",2
c1be7bf655d934ae0594a41e7985ac295536c11a1c7b287a14e2101e264e8a26,d947a1f8a4b49726bff065aa19c7acc6cb4e88d398830d1c1a9a5638e0263e3b,"(8330, 8331)",2
c28cff790feb5e64b4440ed50b35f18ba34617ae38f95b800aa803e119000b46,2b797892bc628c1d04d9d57b9b37259d611217ccf3f09a5f70598ed90f9ee4fe,"(8586, 8587)",2
c34f931b825e2f7fd89204e399280b209bcb11224dccbc4dfec1a3c97375f652,451aba1a5d0bba58e01f23e19d674e2dcd3fc68911dcb329d862a539a2217e05,"(13853, 13854)",2
c37895da603b05209959e19903aa8e1070ebc274ba2de83c1b57d8c5793c6934,849c234aed20fe29332939f712e7fd75ef029b6896aaa357e4b0bd86b0a21333,"(31113, 34058)",2
c37da67b740687d938faf7bd7f11fd318ce30736b338e16ffd42a5467968b0b3,fdc36b0e563fb40ca5679ef906ac500c3961293f2c6cff990fe54cc5e8159cc8,"(36717, 39840, 40162)",3
c389ba53a44faf9e1e2b6ecbf09ba3101993d97d4d739991c6938e62d1560c09,8081fe758ae70ead819b8910df61fa188dd48c0e08fde2f0dd117d57358baf40,"(13872, 13873)",2
c3a076e2be95481c5dbc4313dee8cc5bc971e7284c964e8973b16052f3255f94,c473fe9ebe562ceeded260b35e717d3824644b2ed84fce1bac586512245d8b0b,"(12193, 12469)",2
c526f759701c6b4e8edac20ae6b8b86079b67d0863e23462d0c32dd5880a36d8,5a0a9bbf1f45898da159c24a8b1ba843b92d4a15ba3b2aa2a38366c8d286bc53,"(27557, 43034)",2
c5bae3e653ed74c95f62a188117da95dbc16768368faff3a6bd2f7150ba495d3,4ab3586f1bad2f661c430eeea2bc32f6b614bd02f23e44510d28de721cfd1a96,"(35301, 35303)",2
c6302407c71a539f08d14ca9c4619d71e96751a50b9d00b62826c06283a3c319,36a57ffd7a892f22feac36c137a7e05872892e95e8a4d7a2ab1139d2998e2bc6,"(13296, 13297)",2
c64439a85ee53a5f2f6108f7504b4b05a42cfb78e83e29c82d8a8f22ec44cd2d,bfb3a359df217eac7b00cffaea1d5475f7658735ddc43ac69a244a5c2b1a1990,"(4975, 4976)",2
c7350a5cd29b1ec7d927c9955ed56f108364f0d7e0cd8e894c89fc72b3cdb7d9,ff7392bdb8081ca98c3d4f04355c3fc5965de8b20abe38fea159c820df4d94e1,"(34099, 35452, 35453)",3
c79a763c1795f2f28359969fd31cf453b9d75d508739dbc49c2996b1c8e2e08f,74019e851eb2cf9e972b720a6a0aa0625a72d269d7d3b87e74aaa6f3b663ec7c,"(33267, 39323, 39324)",3
c86e53a504a3cdfdcd4a7d7108e6abee89a6776702a683f4bfb3c941a3035210,c1ce416d6fce9d65edd11ca17676730911febdb0d2649afae01430a0f5ca9114,"(27553, 43030)",2
c9156b641decc89de141555ab4eb1b02228698ee3bb25c37ea5396ac345aa022,0c53aff459214dad973cacbf3fed19031dd930ccc10aeb12c35b9a7f38f59057,"(29608, 31611)",2
c953eb3429bb6a126d26b7ef7edf08f2185e003b570dd2477eaa398e45f83e93,b353565594320956a5b3a1228019e2674444c1ef7ff38f5981666cca58c123f4,"(9270, 9648)",2
c99c88c28a1bf3d5c927d5e640d15a5fa6dd94e14f8aab8aa62cc074858db150,d91178d65631a252047255da3acd229562f9f7f3e259ff8e1a120f3f7f59d202,"(40132, 41960)",2
ca4f2775081266f60bda199d083a774d87bef4ff36ed043a17bf444407acb433,4864b3ba8cdab54b2f6534b5e07993aabe34636281923df76b96ce142e0f5410,"(8719, 9607)",2
ca56b1427420e1cf1d760f161e5650eec6e2fed8dee794854069518e90780020,9a715977e0f0448ec430bd43bea3ad739ac0fd7551884ea377dbc98fd04304fb,"(38985, 40956)",2
cac24e7c2ff28d2494ef3cfd8cbad58c322f29c5f36938234298c5c9b90bc473,53032ae36e1c2ca0efee4026292c1c9e96a1575c8b1a879718d99dc37ead4292,"(13849, 13850)",2
cae992f67b6046b56f6e105620040a2a0d01e32684d0bfd90dcdd65417870f06,2944955a12264ee2fee477078c7ba39a0f6c1de8224efeb756e134c7b2186018,"(36215, 39830)",2
cb0c3f52446e9470b281be308f5005aa7e5606f623abaeedbe688dfea873b5e9,e0faae05657559d5f52191a59b019ccb831ff6f752197ac4dd58cbc7c2430f30,"(46784, 46789)",2
cb55261f81a49885d8957fd79aea6ead88f740018b685fca7c7f39ec46c65a51,f42c10227f41b26e022f7cfb30f2fb6f6318398262f212b88412dc3791927360,"(40154, 41959)",2
cb5860a81b46046876ab45bbb0cd4743be59aac6116d19c448605e5bfc5d7700,c7420e1b2252c44dd09be93f457ee924d8d069cf71cef1b042b4d1674eb1bf44,"(33254, 39318)",2
cb724163cec389fec3ecd8875d46f09ae7d9162aa09484cf67459dc28e9c3a5f,1da614b979b72baa3d33f1509c08db31ece77040b29a149f74a03a7fe6d97680,"(31116, 34059, 34060)",3
cbb7178db6bf28d2005fdcd5efc6b601a8c458f0d8e0bf69f6514fd881585d06,310319d7465eb57912f8e95e9d5aa118a66413910cc766158910249d573e45e1,"(8895, 9652)",2
cc4b15db80eaaaca93a43802aac176b60ba1bbed8c6de36e3ba323850361075a,1257fa9a150d1ae913e12b948069748f295095fd786e137a6bb47746004a4563,"(10683, 10684)",2
cc8fc25074c655036ab9158a5834c6d341faae452c99e3d5268556062b821759,99f9b90d6bbaaec56a81ef205c8790980600293b65642d1258acbe45c5c30664,"(40137, 41979)",2
cd177c22b67a1210b39e600ed796bb06615babfceb7cceb06c450c08ba006de8,c6e71606b1bd81feb9ef4c8f78340d582781d190ce890195d7355c699f6d6efd,"(41759, 43694)",2
cd5172588a28605c4e587c569e379ca5d4693015811db4c9f9ceb70f9022b703,58a577d987cef06ac50b46d43b21c7fac459b3f2874fef2eec265525dc278422,"(8727, 9619)",2
cda659c079fe0f6b7bdb9432b37974c9a45f2c3335bc6fd39e1b3309ac25abee,0274053583bf6c084644a1e0d6804c91045200ad4a4cefdf696c8815dbc04cc2,"(9453, 9454)",2
cdb605cd2116a95d2877edce4bb2b84aa8e961ef371c7eebd76521f9cc3c1374,f9150d33fce027f15737e3453df37f2206549315c3e0134b99630c822dfc04d5,"(38505, 41002, 41003)",3
ce70a10525df33443128364708498c71cb53b6b4197a2ce4a8d4038db96b7023,b3e0f4468f8fd429cb9afb6f2f681851eb8365cf6cb8ed99b03cde7e94b3a44a,"(34115, 35434)",2
ce92334ce5814cccf92bce14c1d6fd667bce5afa106f8543455ad7f14a88301c,0b46508f56eca04b9b4c565a17dfc6dc1e8e48203e7066679676922e20a762b5,"(40143, 41997, 41998)",3
cf2d7076c91e430b57dd60b55115fc2137a9e9fa7a831582e843c94958d196c2,ac75b762a29abb84184b9793fbfb477d94af75643b6458d83e8a7a7fe90b75d0,"(11106, 11107)",2
d0de414ad826f369ad9471793818fa7d11e93e116512b1bd89fd584042a6ee8f,bbc260ad5c547b2e8c2a15eb67c55b44b1004d960cbd43210f755400430d9805,"(36731, 39841)",2
d103b408d57c6c2318c70b26edbf7fa10ce2b529dce4aad1b82580d59995eb31,51e08a66b4301d55c5e7056a7474cc38629a300fb1a438ee00e9565fa0c02089,"(38766, 38767)",2
d11ec9fc750e01b09ff9eecdd8d30838b72689f40efcc3efdb163d626e8e854c,ca4fc65c392afc3f78ff690268d30dd92c4ad42f729dec7d57fe11005ae2e239,"(10643, 10644)",2
d1fec6a9befda92f60f332ade1c633000e3435b72da67497b17c62240c64fa0b,f5b7cdaa6a5e71ba2e5aa51ae7c9dad1c55d2efd798e12c2ec4799f5e8ebdff8,"(40146, 42003, 42004)",3
d2518cdc377e30de844444f8d65d820dcf5148db63168f2358796f455fbf6990,54f0682f6ca64a636dc24049384bcecc8fbe3dea64628fd3dd5a2d9d76114224,"(31129, 34061)",2
d2684a970d9566044dcab366a86f9dd9c583451c6f06122d9b3fe50735edc664,695041aa3d211e0bad144ae9fc756715c59f1321350b89764908a7688aa5714e,"(8792, 9642)",2
d26b13787238e971f7763b9e8b90dd288ccb7ea13338c795afb43b63e825f39b,7e1d5295579a5d2d3b41669f3d4e5965667e5a37ffcdb77504b2e003c2fc3d06,"(27229, 33506)",2
d277a9652543d7575820222a24e72fbcd14d8138411d5611a095a25d6f57f290,5b6c7d2fd07f04d131a0c951b725816a793474d30733aed096113e846a7d47cf,"(8384, 8385)",2
d33b088ade196e40583107984e05e23193fdf662745d59c66a946bb919c00d74,6ec039b59adffd57366346e6d3d661ffa1185615b72bbf2566768207bb73aa56,"(18166, 18167)",2
d370b73cf495c0058c9f7e1dd1b28f41c8d58863fe6d7603543ea969819280ce,6dfa2b899c823a546606ac5eb545a7429629524cb96ed0824cb081730a8fbaca,"(40159, 43041, 43042)",3
d37e79d80b8f8627eb33b344c722c9dd1e03c4deb6f55bb7c818c0a83c71484e,7bc6e92ee5586f9be18a39a1455d28275318f41fe678a277156ca74a6854254c,"(8590, 8591)",2
d393b77eb617e7cdbbdfdb5e86eda4343e06422239340a864e117fd512659535,af4f85ec4fc37a81d283986f838dd87fafe47689c5884d670eb68da00f13167d,"(19107, 37153)",2
d3c3732b20638749d10ea2e270b37153cb113402755e45a7ff17cee89af8136a,efc6d85ddde61a4d1ad7646a4e193d8bbe50b69e8f86d33162f5aed87fab7a74,"(8940, 9658)",2
d3d69dab040b4947adf80b4b9d8a439a23f6733d4dc19e755fe1118f339bd6ad,97319cf2ddde04f739e9dc77df503d4ecaaf54007dea80ad005a1acdef2bcdf0,"(31115, 34054, 34055)",3
d55615f712b8ec04b46641d1f301ed8670f1b9e018b18801fdbe836df07c1a59,6a2739b5e851a9c4842be9b5a82b6f1b168c631e668f14722a4e5df84cb418ff,"(8588, 8589)",2
d5699ee269450af16494dcd3927bc452b75bf669b328457d232c7581eebff776,a96b58905d79941380af10d86d4b6397acaea6876ca36b6f2895253848485c8f,"(9804, 9805)",2
d5aa383dab89eaeda990839a74dea8b73936e9a1368db783493a1850f828830a,853fc58c143ad6ba952435eb662c90d5eeb60e712606ad6f42b8e6120acd76c4,"(9451, 9452)",2
d637ecb2fb47c18f5ce35194a0c3e86106e32f270824ee976dcc2907f41dc672,4a2c625bba65b3e72bf0b4753719d921d45308524238db674c4c87fdf9e6d33b,"(8730, 9622)",2
d7820df1f6b469ac09fd64c385be339a113c43ea92d5da0ec8a1660d198c2de9,d4969964676ac4be38b42cc31cec03190394640355a4d96520160db503a99641,"(27552, 32501)",2
d7c9e33d253cc3b901208aa9e966f4c48f9edba14428261be559aae62be58b92,777804dee6a3c1d042c88d4e3e7f0527205358058e661de3bf79acb392309ec5,"(21853, 23132)",2
d7d576e43e27d290cdde76bb2fa91d036c8e01402af52937cdc91d828a6b827b,523f218af0a874a20e4a246d7b94986be130ae24059a07b52c105feaccc87326,"(31107, 34022, 34023)",3
d8594a9ef11d230d2fadeec6c7f69225906e8e4a11b5c1c352c7b8de6f3ec53a,98431e5b23309ffe7244ed2f562dd0738070da5d71c6cb5af88d7921a016e9f9,"(8774, 9614)",2
d8a4ceb223fcea75d5ad1c5a0fd807dc7cf1cd6b0d659f3ac3dd95a01eac7fc0,bf5eb7c16d7a83eee675acc5d53a55e9e8986cd8c73404ce9a31e7714bb38592,"(38989, 40953)",2
d90907deeeb9475b7b67e457ffd14b1fc28248cd2c75210b21f008e5cdb92d0a,74ae709d7feae38869b25ea6a4197d0016bb87becb1241993454834c4447ff70,"(8751, 9669)",2
d92f14f684b460861c9923e91dc4757e1b6cc954e8dd5fc343f19c80db63ac83,bb2a858446d498b300399634dea85e32e899a7fe85efb89dbb70b647708ccdff,"(36719, 39855, 39856)",3
daf2a9b05110fc05aa631e27ab1e26ae1b2eccc30aa0606bb2685bafd33fe56c,c886bd01cd120812dbeaf8cf22772e53576b5dfc40c1696f434c80adaa67a713,"(29652, 31648)",2
db31b6cb9472e900ac927a5c6603b2cf4aad12a56c16d724fdb536d73d5a2392,499178283392abaa2e972464bd535d97c209781212c4d0adbb4bb6785b401560,"(33259, 39336)",2
db5038f7559aca3eb1999c8b5426b815c1b9f3b2d7c38c78d18a548783724c76,1a525d66b1fd7ac5b2ee8b282b61688f58ef7feeca99fbbb4a2fcfbfd9d1fa55,"(31097, 34036, 34037)",3
dbcec563672af017e7badf4b75b08183117e82e1bfa79633ff14437402cc925e,728619188fc06e05e48f930404a7e6f7c9a038785039b91c1bb5ef01e6617934,"(27210, 33489)",2
dc8c98561c548dd661df3f619069ef9c62dfbe8541894c77cbd064c6714bb7f0,a9d1d5690a1488b27f35e4afcb2eb503cbd3883a18b81031aa8b570a61a350bc,"(8740, 9645)",2
dcf05c7f51f48a677f776fb5db8c2ecb57334cb1b7361666676bfefa34286e43,e057678d37eb2849d3bbc1c7d7d30aded9704bf5b238d094e404cafa6fddb530,"(41312, 43589)",2
dd1a292aca9b860607b969bb226cec7519dcdaefcec7b2f1e818ffdc5ee7dda2,35eb9bf332d64ec4576e8f416cd018f8611c0046c04d57ca769ac67c09373778,"(31124, 34015)",2
de121fbd56376ef759101e06dd2a7ec290780d619dc03d55dc5414652e6a3f75,049ce09edf948b90b3dd381cd2242a90ca9ee5d3d8b09183deeb7e81a867546c,"(31091, 34048, 34049)",3
de2566a7c47481f268f7b33f267c9b878b45c130708e4e45dae3b31d41fd5ea3,ff2800022baaf76b6f9ad7338ffaf4cdfe541bfec50feecf2bc32900ded6c676,"(8382, 8383)",2
de25ed4aa431fb503475e8bf8af2ec1ff1f71b284cd0bdd0d416df65e2ce1d01,9c0cde33380db8b059f1d1f015e17c1f4ff11d73c76594b6aaa19c686f0411c0,"(39321, 39322)",2
de42d6b674618865f4cc94413aeabbd8eb09f8f3c6d749a6edaa9f8b84999141,73a1fd38e68cefad9e0e7aaab353fbd0ce2fbe8e2f74d47fae1cadd485609a87,"(33148, 38934, 38935)",3
de510a9f4320f41733fa28144d00a67fdfdf533a189b3b59a60fafce39d1e2e0,a2093517a9deadc9a28945e5c4a55a9f26a75798f69676a33178690d08f27831,"(36730, 39849)",2
deb52817d04609ab1d2d931e94f156b8ac42161265d49cfc920c2fbaf302cd19,9e2fa96cfc4f735368f3a31f3b9c0d34910c6827e8b64f29927b6ee701d7d217,"(13320, 13321)",2
df442bb47101a72b4456cf004fa09cfaf201938e78fdd5b9390bcb2589b04df2,f79bc14937622ba76c6ecf0c2181147e54a7b8c876fb166cfe4c3f492a133890,"(9457, 9458)",2
e12eb100dcd56c2995d67580eeef73fbcfb2ed9ff6c8b445c2bda64c1dc23dc1,6ee9a089bf49441be71b8b45d114cb78fc4f666a0c98a73d06d8df535f515d1d,"(9475, 9476)",2
e1ac660838b568522a13cfff986c87d148530f351c3b2bd7814a3f5ed3958b68,e40a45535a61fed317fae5bf8c188a99a50d0a4e6d07045cd22a2a4ec6bf25da,"(27218, 33498)",2
e1cc2e55c6e2bc8bdc072d5e469520235296b1b950aa0e85b271a5414b73ece7,dec046b41d9298f3b756c118ee1f8b802cd130880614ee5dcace6ec78d3d24d7,"(8790, 9634)",2
e297fc23849502caaaf8c1882689955a01849f6d60bb74ae2fe1b76423edc981,402f6f42c6da73483ef3cf03ec31223dd412bf803a373d6eb051abc5a0e64d56,"(31122, 34011, 34012)",3
e2a3dda795372827b9f43b39260e48ef75cb352cbe3c90a3eeda084796e25291,b611d56acb3315b6725d831a34236a5a18fdcd4919008708d9cefbc350848d8a,"(8737, 9641)",2
e30684d878e9599aea99227cae70d86722dd4362060a424cd510b02e2ad83f72,6074ac9adbb0f2fae49ee155ab3bd8305e086b599bf05c8111de0b54b7e9cb3f,"(26113, 31088)",2
