id,path,width,height,aspect_ratio,mode,file_bytes,file_sha256,byte_sha256,pixel_sha256,dhash,brightness,contrast,colorfulness,saturation,edge_sharpness,error
2372,/localhome/local-lintran/MLA2/data/raw/original/images/2372.jpg,1800,2400,0.75,RGB,127956,51b306acef2344788b270df20ef0a3cb3955fa9811f8e05d8699807e6beca913,51b306acef2344788b270df20ef0a3cb3955fa9811f8e05d8699807e6beca913,e1e043609989853bb5212a38a68836c1bf05903004aae7e47c25c2774f5beec2,f0e0786c0fc3f0f0,186.1383087962963,52.74118178733782,5.486335359261418,0.04752655750854274,5.509335556636328,
2397,/localhome/local-lintran/MLA2/data/raw/original/images/2397.jpg,1800,2400,0.75,RGB,487945,cc4e963d17f39acbe382b632437e20ba8a4cc8e11b7b9b0611e9b06f3617070d,cc4e963d17f39acbe382b632437e20ba8a4cc8e11b7b9b0611e9b06f3617070d,fff9f8ad2590e30868af356974225023f7fcdab8660d6150819d7816f252ea4c,003c3b1c0f036001,216.14082708333333,74.14587264306165,17.9581089321389,0.09785827551642905,5.175168253085991,
2480,/localhome/local-lintran/MLA2/data/raw/original/images/2480.jpg,1800,2400,0.75,RGB,361769,978e4c09390083f7f48038914e92b0f958c73f3b9fceac763d840fc03da61b4d,978e4c09390083f7f48038914e92b0f958c73f3b9fceac763d840fc03da61b4d,cefdce684f129a23ba41c157eab0b9e4bd29f5525aafe394a87b2dee3cd3558c,0d4c8f132b171717,152.8641150462963,107.05866117569873,35.45256815719611,0.2606390980355644,31.946941684615208,
2544,/localhome/local-lintran/MLA2/data/raw/original/images/2544.jpg,1080,1440,0.75,RGB,260409,50efb7453c79456501917b42eb18f6b1f47c324a06516cd1de633e3531bc68f4,50efb7453c79456501917b42eb18f6b1f47c324a06516cd1de633e3531bc68f4,e2cee7582635adf6efd7be59b14278af9a7cd9af9d145c9b2cec046aa4cd5504,001100030f000500,237.04886123971193,55.33452728661335,27.222065865361333,0.06931555179942843,40.25272468692485,
2559,/localhome/local-lintran/MLA2/data/raw/original/images/2559.jpg,1800,2400,0.75,RGB,1094146,b9a36ba4fc40795bc6426070c8eda5bf31451acaa1761d3d179507af2092a0fa,b9a36ba4fc40795bc6426070c8eda5bf31451acaa1761d3d179507af2092a0fa,ed9d3a267a5a448bede07d0591642bbdc6c9dd1d0ba640a2b2463d77462633aa,0d0d0e172b0d1517,166.8431476851852,98.2832485639199,21.555540010811477,0.14954292990165183,18.888757382060724,
2619,/localhome/local-lintran/MLA2/data/raw/original/images/2619.jpg,1080,1440,0.75,RGB,317623,3fddefeabb21d168e7e13d01af296803664e7530c9fb1c7919602852532f0292,3fddefeabb21d168e7e13d01af296803664e7530c9fb1c7919602852532f0292,54bbee12c8768490908a8d43bd609f2121662e343945eee5bb8936aabb1f4e77,18596d9f123b2b22,243.3978253600823,29.64882092870304,18.796526822424234,0.03135233053503759,23.662737943549946,
2677,/localhome/local-lintran/MLA2/data/raw/original/images/2677.jpg,1800,2400,0.75,RGB,919018,0d4536b1995c85d4fc721b23bc39fd25ab0c4df22c13ffef2c3aae33b6a983f1,0d4536b1995c85d4fc721b23bc39fd25ab0c4df22c13ffef2c3aae33b6a983f1,60d9af7dc4beaf1244c6fd858caf0ab49b42408dc6c4d9461cdfccbc1ecb9fea,9a998e13270f1f1f,173.68058101851852,90.20071074664243,68.29522355139366,0.2980514812053424,55.47477581694805,
2693,/localhome/local-lintran/MLA2/data/raw/original/images/2693.jpg,540,720,0.75,RGB,15729,d50c3d3c2635eba2fb9385e18073fadd15fbb5a32be8da0e7ee81d04d921d848,d50c3d3c2635eba2fb9385e18073fadd15fbb5a32be8da0e7ee81d04d921d848,2a65af2d3be18df37845a94e9cc25246b006632b4a67dbc20b8e153c0eb25fd8,400c4f7716333600,243.27637088477366,18.734121268146126,56.89844358486996,0.16215273256998675,12.227109256253703,
2700,/localhome/local-lintran/MLA2/data/raw/original/images/2700.jpg,360,480,0.75,RGB,50309,b489b286b359713ddbc9432d57c46c2c47313fdbbd514b5cd5910519c341d55c,b489b286b359713ddbc9432d57c46c2c47313fdbbd514b5cd5910519c341d55c,ddd3feceae23884716da4a033b76dafa8fd72563832c46b80033ff12445fd638,001e4d7b35070b29,244.0694039351852,24.03600412789891,32.93031400759079,0.04601497391579937,62.46261167188769,
2715,/localhome/local-lintran/MLA2/data/raw/original/images/2715.jpg,360,480,0.75,RGB,74072,f5d9b66a9a2f5c8fff561fe2fcd5b45010024bd6cd9c4170bd28238f1884dbfc,f5d9b66a9a2f5c8fff561fe2fcd5b45010024bd6cd9c4170bd28238f1884dbfc,7337220d6a29522ae87ca87855e3c3df1d50001886365a45f3676e18c17ba7fa,0836171b1f1b1b00,234.62563657407406,38.117376623220544,77.1793127821005,0.1883926554496505,113.81022160343427,
