family,tuning_id,experiment_id,run_id,fold,history_sha256,epoch,learning_rate,train_loss,validation_loss,validation_accuracy,validation_macro_f1,common_horizon,used_in_five_fold_summary
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f2-s2753-8439c63a5bac,2,e165a7bf11bc344579f6e4e281bb525aca0726158ad8c0f5a18d1e5d6b8974c3,1,0.001,1.0097347561336676,0.8553830585952934,0.6427480916030535,0.5519544871399568,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f2-s2753-8439c63a5bac,2,e165a7bf11bc344579f6e4e281bb525aca0726158ad8c0f5a18d1e5d6b8974c3,2,0.0009970974765324432,0.8386851375996418,0.7910212800520977,0.6613740458015267,0.6446483504478357,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f2-s2753-8439c63a5bac,2,e165a7bf11bc344579f6e4e281bb525aca0726158ad8c0f5a18d1e5d6b8974c3,3,0.0009883670094660564,0.7870993804045407,0.8120075197438247,0.6393893129770992,0.6527603427363031,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f2-s2753-8439c63a5bac,2,e165a7bf11bc344579f6e4e281bb525aca0726158ad8c0f5a18d1e5d6b8974c3,4,0.0009739108857318951,0.7585693214797966,0.7327225501118726,0.6996946564885497,0.6941279933493156,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f2-s2753-8439c63a5bac,2,e165a7bf11bc344579f6e4e281bb525aca0726158ad8c0f5a18d1e5d6b8974c3,5,0.0009538985901633824,0.7306781884018249,0.722163925079899,0.6941984732824428,0.6801211262012749,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f2-s2753-8439c63a5bac,2,e165a7bf11bc344579f6e4e281bb525aca0726158ad8c0f5a18d1e5d6b8974c3,6,0.0009285647486286424,0.7120996845071973,0.7516309904506189,0.6931297709923664,0.6660482042716453,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f2-s2753-8439c63a5bac,2,e165a7bf11bc344579f6e4e281bb525aca0726158ad8c0f5a18d1e5d6b8974c3,7,0.0008982063772567181,0.6918243635056998,0.7130601896948486,0.7083969465648855,0.6732350463238408,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f2-s2753-8439c63a5bac,2,e165a7bf11bc344579f6e4e281bb525aca0726158ad8c0f5a18d1e5d6b8974c3,8,0.0008631794001950215,0.6827476259311165,0.6847987226675485,0.7309923664122138,0.7182839058119135,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f2-s2753-8439c63a5bac,2,e165a7bf11bc344579f6e4e281bb525aca0726158ad8c0f5a18d1e5d6b8974c3,9,0.0008238944767241306,0.6659592168866071,0.6829586448560234,0.730381679389313,0.7236149428185281,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f2-s2753-8439c63a5bac,2,e165a7bf11bc344579f6e4e281bb525aca0726158ad8c0f5a18d1e5d6b8974c3,10,0.0007808121866531934,0.6533109373351715,0.6613013848912624,0.7406106870229008,0.7193425462414226,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f2-s2753-8439c63a5bac,2,e165a7bf11bc344579f6e4e281bb525aca0726158ad8c0f5a18d1e5d6b8974c3,11,0.0007344376304427783,0.6416544416763035,0.6793315980816615,0.7285496183206107,0.7207886154689004,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f2-s2753-8439c63a5bac,2,e165a7bf11bc344579f6e4e281bb525aca0726158ad8c0f5a18d1e5d6b8974c3,12,0.0006853145073637911,0.626418490485008,0.6918016192567258,0.7141984732824428,0.7013279716444111,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f2-s2753-8439c63a5bac,2,e165a7bf11bc344579f6e4e281bb525aca0726158ad8c0f5a18d1e5d6b8974c3,13,0.0006340187411206335,0.614703465990268,0.6986671733856201,0.7183206106870229,0.6998728381658089,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f2-s2753-8439c63a5bac,2,e165a7bf11bc344579f6e4e281bb525aca0726158ad8c0f5a18d1e5d6b8974c3,14,0.0005811517276723399,0.6026880621900996,0.6383726157304895,0.7500763358778626,0.735769747903171,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f2-s2753-8439c63a5bac,2,e165a7bf11bc344579f6e4e281bb525aca0726158ad8c0f5a18d1e5d6b8974c3,15,0.0005273332844148203,0.587902894057568,0.6823422945728739,0.7319083969465648,0.7137296600030065,18,True
