family,tuning_id,experiment_id,run_id,fold,history_sha256,epoch,learning_rate,train_loss,validation_loss,validation_accuracy,validation_macro_f1,common_horizon,used_in_five_fold_summary
I1,effective-number,g4-i1-effective-number-c1,g4-i1-effective-number-c1-f3-s2753-288f70adf96f,3,f219069c8ff5663226e94a6c2eb5bbcae02d41a66e7e3c486d90eb5fa1da751d,20,0.00026602925514494373,0.5786699323450724,0.7178737122229948,0.7369465648854961,0.6951045137531975,11,False
I1,effective-number,g4-i1-effective-number-c1,g4-i1-effective-number-c1-f3-s2753-288f70adf96f,3,f219069c8ff5663226e94a6c2eb5bbcae02d41a66e7e3c486d90eb5fa1da751d,21,0.0002196251996470665,0.5752136953033182,0.737339924619398,0.7476335877862595,0.7361513300003564,11,False
I1,effective-number,g4-i1-effective-number-c1,g4-i1-effective-number-c1-f3-s2753-288f70adf96f,3,f219069c8ff5663226e94a6c2eb5bbcae02d41a66e7e3c486d90eb5fa1da751d,22,0.0001765082823342032,0.5572053346100079,0.707286857357462,0.7369465648854961,0.7170120823769349,11,False
I1,effective-number,g4-i1-effective-number-c1,g4-i1-effective-number-c1-f3-s2753-288f70adf96f,3,f219069c8ff5663226e94a6c2eb5bbcae02d41a66e7e3c486d90eb5fa1da751d,23,0.00013718400963967292,0.543018134091686,0.7211920537839409,0.7413740458015268,0.7211169841065087,11,False
I1,effective-number,g4-i1-effective-number-c1,g4-i1-effective-number-c1-f3-s2753-288f70adf96f,3,f219069c8ff5663226e94a6c2eb5bbcae02d41a66e7e3c486d90eb5fa1da751d,24,0.00010211342270629437,0.5352729801316755,0.7210892518968073,0.7409160305343512,0.7122623695371304,11,False
I1,effective-number,g4-i1-effective-number-c1,g4-i1-effective-number-c1-f3-s2753-288f70adf96f,3,f219069c8ff5663226e94a6c2eb5bbcae02d41a66e7e3c486d90eb5fa1da751d,25,7.170769210051748e-05,0.5227545713432525,0.711459506049411,0.7389312977099237,0.7123657342213234,11,False
I1,effective-number,g4-i1-effective-number-c1,g4-i1-effective-number-c1-f3-s2753-288f70adf96f,3,f219069c8ff5663226e94a6c2eb5bbcae02d41a66e7e3c486d90eb5fa1da751d,26,4.632329721347056e-05,0.5128948215466439,0.7226178020011378,0.7474809160305343,0.7327290108269298,11,False
I1,effective-number,g4-i1-effective-number-c1,g4-i1-effective-number-c1-f4-s2753-a70502c769db,4,e84dcbcfe1a15c70e0726f5628760ce8c20426ed8493dae79c18ff59ae3aa5e6,1,0.001,1.1286784140309607,1.6223110742184705,0.4603174603174603,0.43834814145082357,11,True
I1,effective-number,g4-i1-effective-number-c1,g4-i1-effective-number-c1-f4-s2753-a70502c769db,4,e84dcbcfe1a15c70e0726f5628760ce8c20426ed8493dae79c18ff59ae3aa5e6,2,0.0009970974765324432,0.9274462582132234,0.9374620990147666,0.6433150183150184,0.6110585509148,11,True
I1,effective-number,g4-i1-effective-number-c1,g4-i1-effective-number-c1-f4-s2753-a70502c769db,4,e84dcbcfe1a15c70e0726f5628760ce8c20426ed8493dae79c18ff59ae3aa5e6,3,0.0009883670094660564,0.8669881512452562,0.9071653430715149,0.5918803418803419,0.5558022516573682,11,True
I1,effective-number,g4-i1-effective-number-c1,g4-i1-effective-number-c1-f4-s2753-a70502c769db,4,e84dcbcfe1a15c70e0726f5628760ce8c20426ed8493dae79c18ff59ae3aa5e6,4,0.0009739108857318951,0.8311004694588907,0.9110020287016518,0.6103479853479854,0.5681970501281326,11,True
I1,effective-number,g4-i1-effective-number-c1,g4-i1-effective-number-c1-f4-s2753-a70502c769db,4,e84dcbcfe1a15c70e0726f5628760ce8c20426ed8493dae79c18ff59ae3aa5e6,5,0.0009538985901633824,0.8111257246762604,0.9143499184004117,0.592948717948718,0.5281234978854737,11,True
I1,effective-number,g4-i1-effective-number-c1,g4-i1-effective-number-c1-f4-s2753-a70502c769db,4,e84dcbcfe1a15c70e0726f5628760ce8c20426ed8493dae79c18ff59ae3aa5e6,6,0.0009285647486286424,0.7992275339615927,0.8570276441300454,0.6422466422466423,0.6443061784444162,11,True
I1,effective-number,g4-i1-effective-number-c1,g4-i1-effective-number-c1-f4-s2753-a70502c769db,4,e84dcbcfe1a15c70e0726f5628760ce8c20426ed8493dae79c18ff59ae3aa5e6,7,0.0008982063772567181,0.7725167388038087,0.9455793444635813,0.6288156288156288,0.5591379440831333,11,True
I1,effective-number,g4-i1-effective-number-c1,g4-i1-effective-number-c1-f4-s2753-a70502c769db,4,e84dcbcfe1a15c70e0726f5628760ce8c20426ed8493dae79c18ff59ae3aa5e6,8,0.0008631794001950215,0.7575773820249749,0.8039447091729067,0.6466727716727717,0.6232738903309334,11,True
I1,effective-number,g4-i1-effective-number-c1,g4-i1-effective-number-c1-f4-s2753-a70502c769db,4,e84dcbcfe1a15c70e0726f5628760ce8c20426ed8493dae79c18ff59ae3aa5e6,9,0.0008238944767241306,0.7418806335679548,0.8192895118861262,0.653998778998779,0.6164541273576709,11,True
I1,effective-number,g4-i1-effective-number-c1,g4-i1-effective-number-c1-f4-s2753-a70502c769db,4,e84dcbcfe1a15c70e0726f5628760ce8c20426ed8493dae79c18ff59ae3aa5e6,10,0.0007808121866531934,0.7271641424664886,0.8335050144329467,0.6543040293040293,0.6071654908785344,11,True
I1,effective-number,g4-i1-effective-number-c1,g4-i1-effective-number-c1-f4-s2753-a70502c769db,4,e84dcbcfe1a15c70e0726f5628760ce8c20426ed8493dae79c18ff59ae3aa5e6,11,0.0007344376304427783,0.7119558512912006,0.8049324727611519,0.6666666666666666,0.637743905049748,11,True
