candidate,calibration_method,requested_coverage,coverage,review_rate,retained_count,review_count,confidence_threshold,accepted_correct_count,selective_accuracy,selective_risk,selective_macro_f1,accepted_id_sha256
C2,cross_fitted_temperature,0.93,0.9300216774035966,0.06997832259640335,30461,2292,0.44798202177709356,23466,0.7703621023603953,0.22963789763960474,0.7638181871406529,4926fb9e2565d17b8c0ed444a2512505189e0d264d92b04af9c154d22a900ee6
C2,cross_fitted_temperature,0.94,0.9400054956797851,0.059994504320214914,30788,1965,0.4376575851971802,23619,0.7671495387813434,0.2328504612186566,0.7600419200788991,05e3f1935a4a6d7e367291318f9f04d5c351e04a5f64b0ec4ec0fdb89aa88895
C2,cross_fitted_temperature,0.95,0.9500198455103349,0.049980154489665085,31116,1637,0.42725685007097153,23776,0.7641084972361486,0.2358915027638514,0.7559479407734849,877e2ddc874351141ed10a973c439c2fec40da5bc6357d82004fe80ed834ce48
C2,cross_fitted_temperature,0.96,0.9600036637865234,0.039996336213476646,31443,1310,0.41447179937327644,23918,0.7606780523486945,0.23932194765130554,0.7519858430567385,81a75d84ce7d46eb98d68e56be48525e5b7a0c75cb629561395fa46b5ab7c3a3
C2,cross_fitted_temperature,0.97,0.9700180136170733,0.029981986382926706,31771,982,0.3997551619020706,24058,0.7572314374744263,0.24276856252557366,0.7475431450342651,1d95fbe2b7fa3d48b986509dc1b423ac6552a6a651e9746127d262e0b6605e71
C2,cross_fitted_temperature,0.98,0.9800018318932617,0.019998168106738268,32098,655,0.3815412050047309,24194,0.7537541279830519,0.24624587201694814,0.7430973713740384,b3d0f51ac847b51015016929d158ed9a29a356e815f4b0b74bc793a3bcf1ae03
C2,cross_fitted_temperature,0.99,0.9900161817238116,0.009983818276188439,32426,327,0.3611919205319049,24349,0.7509097637698143,0.24909023623018567,0.7392068742673356,a0b133b3f9f75cfa70aff797284942a1fa3c6a46e04b23ccae7e9ae99b170ada
C2,cross_fitted_temperature,1.0,1.0,0.0,32753,0,0.27841604540980874,24492,0.7477788294202058,0.2522211705797942,0.7350355076324379,6f8540aff2511b2d63e23bea6d5aad24060cbbf3f352d40a8419248d4cdbcc54
I2,uncalibrated,0.1,0.100021372088053,0.899978627911947,3276,29477,0.995617586442313,3206,0.9786324786324786,0.021367521367521403,0.9783574208959557,66012b4901eb9e4b2b72c523317a7d8e9cbe2c95b3e61132142c131c26d6b017
I2,uncalibrated,0.11,0.11000519036424145,0.8899948096357586,3603,29150,0.9948839146350499,3518,0.9764085484318623,0.02359145156813769,0.975980036966495,ce62f49bd4cbfc63f6639d7083aae04b49f5883703fd00b3adb7d154082312a6
I2,uncalibrated,0.12,0.12001954019479132,0.8799804598052087,3931,28822,0.9940495084769202,3832,0.974815568557619,0.025184431442381028,0.974480154153174,1a75262e64a9ba9de37ca49fed14c15b3912cb5d1c6f8d70aa4c29c2b759a2b2
I2,uncalibrated,0.13,0.13000335847097977,0.8699966415290202,4258,28495,0.9930901776284307,4148,0.9741662752465946,0.025833724753405396,0.9744470488541314,88eeda75bfaa32d5a5b77c5b38b3f6fcec2ebbd37758e9bff6293ba0ff204a85
I2,uncalibrated,0.14,0.14001770830152963,0.8599822916984704,4586,28167,0.9921725513792116,4470,0.974705625817706,0.025294374182293966,0.9752298020433345,1bfee1fce040ab21e360fe6448ef5cc61bc0775a05e415bb0a722cfca307b619
I2,uncalibrated,0.15,0.15000152657771806,0.849998473422282,4913,27840,0.9912070026077747,4786,0.9741502137187055,0.02584978628129453,0.9751147422526899,ab36df92cd6b70fd3e7a49953ff524e495131733be3c42f89d72a8a66792cde3
I2,uncalibrated,0.16,0.16001587640826795,0.839984123591732,5241,27512,0.9900943321364092,5098,0.9727151307002481,0.027284869299751935,0.9738909756416031,8bbfbc45f973b310ca65b3d13852913e7edfd81254b6dede2466874d40593ecd
I2,uncalibrated,0.17,0.1700302262388178,0.8299697737611822,5569,27184,0.9889189114623761,5410,0.9714490931944694,0.02855090680553063,0.9729096619988653,a5f959bdb2fecfe51febc261dc83bd441943011fe9de2e3cd31f9a6e37e4f842
I2,uncalibrated,0.18,0.18001404451500627,0.8199859554849938,5896,26857,0.9877227634833009,5721,0.9703188602442334,0.029681139755766583,0.9719783275256489,b150673e029e93370a569d5301f8f9e127f8c0dcb42efd099831cf54323a0825
I2,uncalibrated,0.19,0.19002839434555613,0.8099716056544439,6224,26529,0.986292150662323,6031,0.968991002570694,0.031008997429305962,0.9706326507108987,bb78bc087f299079146b00b80f2a4ec6ad6fd764010335f45d7fc60b519d7f0d
I2,uncalibrated,0.2,0.20001221262174457,0.7999877873782555,6551,26202,0.9848059495755249,6345,0.9685544191726454,0.0314455808273546,0.9704167399121888,fe4597123ca074258ec2ca5d4668a3c9bcdff5eeceeb43eff2eabb1a2a7bfa1c
I2,uncalibrated,0.21,0.21002656245229445,0.7899734375477055,6879,25874,0.9832394027239201,6650,0.9667102776566361,0.033289722343363914,0.9686258869597317,300633178553cb8cbbdc5f1aad65e29c61a0e8c9fae0de46ff569fde3bb88728
I2,uncalibrated,0.22,0.2200103807284829,0.7799896192715171,7206,25547,0.9815296910440766,6954,0.9650291423813488,0.03497085761865115,0.9672106731639347,b633faad06ac80836b94377e435d999de83be00ba01007be27f2d5e67762f93b
I2,uncalibrated,0.23,0.23002473055903275,0.7699752694409673,7534,25219,0.9798247201891499,7259,0.96349880541545,0.036501194584550034,0.9658386498220202,16b08b2a7e0a8030dc39e5da27cdb945ea11d0c5ee00e8bd1d09a5742d512512
I2,uncalibrated,0.24,0.2400085488352212,0.7599914511647787,7861,24892,0.9778613787344813,7563,0.962091336980028,0.03790866301997198,0.9645576776927163,24fd3c506f63eff3e10df385d95b56f4ccbcad58ef0b58d95a60193a0166aa4e
I2,uncalibrated,0.25,0.2500228986657711,0.7499771013342289,8189,24564,0.9757878433663202,7868,0.9608010746122848,0.03919892538771519,0.9633382287500085,344a7200c54fdbec67b93cc227b5964aae9c462a5a0df1dc7e36e7267b39081b
I2,uncalibrated,0.26,0.26000671694195954,0.7399932830580405,8516,24237,0.9737232020229397,8161,0.9583137623297323,0.04168623767026769,0.9609655565845905,521fc3139d5f486ed8e402e046fd52ec288e612047d047f657716f1ab4e74603
I2,uncalibrated,0.27,0.27002106677250937,0.7299789332274906,8844,23909,0.9714129545654281,8467,0.9573722297602895,0.04262777023971054,0.9601930664603758,d876b19136158162c67f63629af2feb9bb2f3de0f1f00386bdc86d5a91557c8e
I2,uncalibrated,0.28,0.2800048850486978,0.7199951149513022,9171,23582,0.9687856525722744,8774,0.9567113728055828,0.04328862719441717,0.9596508341656168,0ca90d9ccaf6c3d4f24792d8b91f319f859e3c3ed2b1dd6f98c28cc589e8a18b
I2,uncalibrated,0.29,0.2900192348792477,0.7099807651207524,9499,23254,0.9663624511490125,9078,0.9556795452152859,0.044320454784714136,0.9587493338345013,f54050355be089e6de30d44044698cfb02e849e3f3db66a245a784ad5dbe6b82
I2,uncalibrated,0.3,0.30000305315543613,0.6999969468445639,9826,22927,0.9636419307217648,9377,0.9543049053531447,0.04569509464685528,0.9574370342528908,2c28128fdd0339f46a58fb8686c6efb048755a1a6ee573104c3052450248e8fd
I2,uncalibrated,0.31,0.310017402985986,0.689982597014014,10154,22599,0.9605544093463665,9665,0.9518416387630491,0.04815836123695094,0.9551854274009774,f09028660c7843fe647ee56003dd582c44cc81ee14e9de92c837fbbe67f465fa
I2,uncalibrated,0.32,0.32000122126217445,0.6799987787378255,10481,22272,0.9570866599291268,9955,0.9498139490506631,0.050186050949336924,0.9532438889025541,11d558b897867b03c01b4edf44f5fd722729f4813f159c73b86cbce1182ee6cd
I2,uncalibrated,0.33,0.33001557109272434,0.6699844289072756,10809,21944,0.9535904236763786,10249,0.9481913220464427,0.05180867795355726,0.9512789688608188,c4bb5fcbf6f01fe3bc2cdd85418d30bd7d2d3ffbabbf821fe0c4fb32e716ba0d
I2,uncalibrated,0.34,0.3400299209232742,0.6599700790767258,11137,21616,0.9498669906496102,10544,0.9467540630331328,0.05324593696686719,0.9497583577858568,a39f061f2fe32ee5c981cade0fb1d15502704fae2bc0569023306f4223a36099
I2,uncalibrated,0.35,0.35001373919946266,0.6499862608005373,11464,21289,0.9459732240664184,10837,0.9453070481507327,0.05469295184926726,0.9484789848800317,d0c991a76aff2f090d7733a5bd9770071f5e4e3611b34f76d5f0228b03c420f5
I2,uncalibrated,0.36,0.36002808903001254,0.6399719109699875,11792,20961,0.9420029899377587,11123,0.9432666214382632,0.05673337856173677,0.9464975305548223,9ab41ef74b3ac7613e37eec7d374390851c630682745ab787280b6bf5a4b3317
I2,uncalibrated,0.37,0.370011907306201,0.6299880926937991,12119,20634,0.9382200111015832,11414,0.9418268834062217,0.05817311659377833,0.9449595582698523,35e39161aed936e94daeca1e44e363d6e489fcd991e59f04f87c117c97d7d9ca
I2,uncalibrated,0.38,0.3800262571367508,0.6199737428632492,12447,20306,0.9338572841508833,11714,0.9411103077046677,0.05888969229533225,0.9443847993317702,3319e1d8ceebf1ade0ce62f2a79eb94d7d9745c9e48fb29a2b2c9de553fdb7f9
I2,uncalibrated,0.39,0.39001007541293925,0.6099899245870608,12774,19979,0.9288895885917653,11998,0.9392516048222953,0.060748395177704695,0.9425125349265076,9773f4c91afd16f1a650246de7e88c08e3caecde258031b2aea4312370a34b73
I2,uncalibrated,0.4,0.40002442524348913,0.5999755747565109,13102,19651,0.923675725042616,12281,0.9373378110212182,0.06266218897878184,0.9406280763726745,68ba0f260e408e272a87ad736d1cefdacbb18d6c8838cc6003148f0a5e3134f3
I2,uncalibrated,0.41,0.4100082435196776,0.5899917564803224,13429,19324,0.9184400606325666,12559,0.9352148335691414,0.06478516643085863,0.9386256342577654,cc428b4a83a2d614728ae98749521db95c5efe0b920c97e41f309ef60ddd1c60
I2,uncalibrated,0.42,0.42002259335022746,0.5799774066497725,13757,18996,0.912892371977444,12829,0.9325434324343971,0.06745656756560292,0.936000553171846,e81f872ad3719eeb4e86f0df1d6e180089e740beb91dc71e2f00d9d027f4b6a8
I2,uncalibrated,0.43,0.4300064116264159,0.569993588373584,14084,18669,0.9073149161770613,13091,0.9294944618006248,0.07050553819937522,0.9328639254212715,6b607c8ab4696af2f3f76fcb1ea6e93f28f0c4b60434678ee6c4c86efbeca626
I2,uncalibrated,0.44,0.4400207614569658,0.5599792385430342,14412,18341,0.9019212996154455,13368,0.9275603663613655,0.07243963363863448,0.9311699105592118,b200f98b10cb2b20bf62d5112c3ae9aa35aaded9a80206ffd432e0307f1c0eee
I2,uncalibrated,0.45,0.4500045797331542,0.5499954202668458,14739,18014,0.8963567492256367,13635,0.9250966822715245,0.07490331772847547,0.928726640892805,e2996644de8a823734602b2c6fd4ac7a8c0226587f52efe321881713330000aa
I2,uncalibrated,0.46,0.4600189295637041,0.539981070436296,15067,17686,0.8907339665383704,13916,0.9236078847813102,0.07639211521868983,0.9269407268258993,d0ada39405c5a67eaa6f4c4b8d22c3fcdbb4be5fa2e5f133edc7fade186418ab
I2,uncalibrated,0.47,0.47000274783989254,0.5299972521601075,15394,17359,0.8845959946380952,14172,0.9206184227621151,0.07938157723788486,0.9244624749492623,f87cd0d5b1b68e22ab1c4be7b25014abe5995f979e27c36b83a0b756c7b181ac
I2,uncalibrated,0.48,0.4800170976704424,0.5199829023295576,15722,17031,0.8790152287003081,14443,0.9186490268413687,0.08135097315863127,0.9223379519666591,ac3a9e74566b5a2fdc325c74d772e86a85230d4b5790600e2b496f0c428c4c8f
I2,uncalibrated,0.49,0.49000091594663087,0.5099990840533691,16049,16704,0.8727492855342925,14707,0.9163810829335161,0.08361891706648394,0.9202747170172447,13068ef849d2674585b85e485b0b18b6c7c927584c863b2179e5cc9c49a644d3
I2,uncalibrated,0.5,0.5000152657771807,0.4999847342228193,16377,16376,0.8658863163284086,14977,0.9145142578005739,0.08548574219942606,0.9178724281589327,c6681074c222093ee53fa00752000c48bf585a34ed0452b111355c04746fe996
I2,uncalibrated,0.51,0.5100296156077306,0.48997038439226936,16705,16048,0.8582637859061303,15236,0.9120622568093385,0.0879377431906615,0.9150550079916691,a226e51ddfcb732e314229445a264117bb6416c0ced227fb47eccfb0e29ae8fe
I2,uncalibrated,0.52,0.5200134338839191,0.4799865661160809,17032,15721,0.851822973685982,15482,0.9089948332550494,0.09100516674495063,0.911154264596618,c1ded4b517bde73f9a5679dc0f58962a3ebec41b3d4f33db0fd4b91472249db2
I2,uncalibrated,0.53,0.5300277837144689,0.4699722162855311,17360,15393,0.8441255114240062,15746,0.9070276497695853,0.09297235023041472,0.9087570238355717,ce02fb6d1aae7b7a12463cf0c7392f4a0b5061d0bcaae9be9a3d6e9e734f9e7d
I2,uncalibrated,0.54,0.5400116019906573,0.45998839800934266,17687,15066,0.836636927123495,15991,0.9041103635438458,0.09588963645615423,0.9058193209995529,491666b6f28a9dc45c72fae760e48845010be3648afd853b2ed40d195157ec25
I2,uncalibrated,0.55,0.5500259518212072,0.44997404817879283,18015,14738,0.8294790877221924,16238,0.9013599777962809,0.09864002220371915,0.9025481264331505,07704c6291c743ab9e4b71c1e666c3725005c86bc9a1d21e4a34e58488885633
I2,uncalibrated,0.56,0.5600097700973956,0.4399902299026044,18342,14411,0.8213522014125257,16470,0.8979391560353287,0.1020608439646713,0.8994206612979999,967a70474f80f9fcbe9d98067de015ae6bbca72da76faa7864b0edede8d1cc2f
I2,uncalibrated,0.57,0.5700241199279455,0.42997588007205445,18670,14083,0.8136427981238522,16710,0.8950187466523835,0.10498125334761654,0.8961846663610196,d0fe3d523658c432858c548c528b276db7ea58d1a9ff1edbcb59b7c440e7b8dc
I2,uncalibrated,0.58,0.580007938204134,0.419992061795866,18997,13756,0.8049128464122772,16942,0.891825025003948,0.108174974996052,0.8929046180887483,6e8f65224d055097fe5ebeab2bf1e079e49839f7a34af847b5333d31e631e5ae
I2,uncalibrated,0.59,0.5900222880346838,0.4099777119653162,19325,13428,0.796711220000756,17174,0.88869340232859,0.11130659767141005,0.8897582746357873,cbfca7d0ce58e53b7fb0df413e8398b5741f52b6177e7fe07986a1c2b2d02938
I2,uncalibrated,0.6,0.6000061063108723,0.39999389368912774,19652,13101,0.7884131538949225,17413,0.886067575819255,0.113932424180745,0.886931973042332,cf6df3e8081c4bbd34faaa197ea22bb6fbaa98c0e0287817d06dac5cb12975fe
I2,uncalibrated,0.61,0.6100204561414222,0.3899795438585778,19980,12773,0.7803932140500318,17649,0.8833333333333333,0.1166666666666667,0.8834929704631712,110089f91e8f452cca9920ba376febddf7113fb0617a463bd201efb7b3f0ef75
I2,uncalibrated,0.62,0.6200042744176106,0.37999572558238937,20307,12446,0.772447280017618,17892,0.8810754912099276,0.11892450879007244,0.8811155810574957,2e15202a7e7271c4bc5067c3d88016d67a0a056c3fd9d913dee2ff854c9f7948
I2,uncalibrated,0.63,0.6300186242481605,0.36998137575183954,20635,12118,0.7645683035793019,18135,0.878846619820693,0.12115338017930699,0.8787586368966709,bc424b0e7690261916419a729451fc91730c84b31c996426cfa35bd4cf36365d
I2,uncalibrated,0.64,0.6400024425243489,0.3599975574756511,20962,11791,0.7568126934065773,18369,0.8762999713767771,0.12370002862322294,0.8762687143382691,18f3238638da5aeca0b2e7ab882a4ed68a8a453f1bf8a16526559323d81053f6
I2,uncalibrated,0.65,0.6500167923548988,0.34998320764510116,21290,11463,0.7484672471289294,18598,0.8735556599342414,0.12644434006575855,0.8734577538217029,9524aea16b53d5d3dc441982cd40ecbd83c554e66369e11849b8fd9286e7d20c
I2,uncalibrated,0.66,0.6600006106310873,0.3399993893689127,21617,11136,0.7398307530162136,18815,0.8703797936808992,0.12962020631910076,0.8699733062700421,e3687ef12b205510133445b8417f694c5a26e1f58188333c02985bd04f0e587b
I2,uncalibrated,0.67,0.6700149604616371,0.3299850395383629,21945,10808,0.7313131649160022,19020,0.8667122351332878,0.13328776486671223,0.8660492062863459,39f37e6aedabc3e5bb1165448d8fc3eba20d1811bb6253923533c04bb6ce9844
I2,uncalibrated,0.68,0.6800293102921869,0.31997068970781306,22273,10480,0.7215025734055028,19236,0.8636465675930499,0.13635343240695008,0.8627811751668142,739f5ac9ff54b0767213e18b395fbe4cdfe25cfcf7bbb9018d66ea3a95df1f94
I2,uncalibrated,0.69,0.6900131285683754,0.3099868714316246,22600,10153,0.7129031949406193,19444,0.860353982300885,0.139646017699115,0.8597139697619574,b15fd3d634ee2d850f79126ca520878469aa5fcfa945fef17cb5755de2fe443b
I2,uncalibrated,0.7,0.7000274783989253,0.2999725216010747,22928,9825,0.7038872517303234,19661,0.8575104675505931,0.14248953244940687,0.856408101830449,c9712677165729ac6c8c2b5df4e7bef6a03c7afca11e04a603393ecd31991842
I2,uncalibrated,0.71,0.7100112966751138,0.28998870332488624,23255,9498,0.6953955723380724,19877,0.8547409159320576,0.1452590840679424,0.8533626842214974,8d5811b0f479e51a5b0b493c49618252f67ae2a8a8ea201020befa5c79134cad
I2,uncalibrated,0.72,0.7200256465056636,0.2799743534943364,23583,9170,0.6869669587963237,20079,0.8514183946062842,0.1485816053937158,0.8498263376755482,d1a110c0d98cd731fc8257f11180ab1c09f533c7db4f5ffd289fa7519cef7381
I2,uncalibrated,0.73,0.730009464781852,0.269990535218148,23910,8843,0.6791052938466898,20289,0.8485570890840652,0.15144291091593476,0.8466364500340633,0f795b71f0e3556311d39f7d5917ed35fd801ee0c1a3c414474df2ecb1544ccc
I2,uncalibrated,0.74,0.740023814612402,0.25997618538759804,24238,8515,0.6704944705955984,20491,0.8454080369667464,0.15459196303325362,0.8434031047037552,847bb478623d785792a79e6d7e4e850dcfdd6972cd439beaab089873852f33a1
I2,uncalibrated,0.75,0.7500076328885904,0.2499923671114096,24565,8188,0.6609166516899903,20672,0.841522491349481,0.15847750865051902,0.8390186850697396,bf533641e427883b07355b63bafebc47e8725430d9bd15ff9c52c280f7c73d4c
I2,uncalibrated,0.76,0.7600219827191402,0.23997801728085977,24893,7860,0.6525126355321077,20881,0.8388301932270116,0.16116980677298842,0.8363757047949931,144ee854e9c4c6f3c915032d332f93b9acd07dc89e08438f21c9bdcbff8c5129
I2,uncalibrated,0.77,0.7700058009953287,0.22999419900467133,25220,7533,0.6435819420730102,21088,0.836161776367962,0.16383822363203804,0.8334531481026577,f683bb94807fafd5aef6cad1a47a67f5379deef634f7ba97534510313661b74e
I2,uncalibrated,0.78,0.7800201508258785,0.2199798491741215,25548,7205,0.634848894055359,21308,0.8340378894629716,0.16596211053702836,0.8308096456735605,6bd01d9be6144b8eb0f1b6b0ec95c7cac2da0ef1cb0248864db77495a55ddd3d
I2,uncalibrated,0.79,0.7900039691020669,0.20999603089793306,25875,6878,0.6252186356598385,21496,0.8307632850241546,0.16923671497584536,0.8276650358413014,3250e4948be31b8e2ecc438934b6001c54201f9e089f5de2c4a1322620b66588
I2,uncalibrated,0.8,0.8000183189326169,0.19998168106738312,26203,6550,0.6159519680821628,21673,0.8271190321718888,0.17288096782811124,0.8240228161426091,2365294255ae083021e35da0bfa6844f1fbb7c5ee3c46a8f776292c230198cce
I2,uncalibrated,0.81,0.8100021372088053,0.18999786279119468,26530,6223,0.6073421477418116,21867,0.824236713154919,0.17576328684508102,0.8208944237495549,7de4b695a7451a5fa56bc5272b6ebaacf7a061557630dc4f4cd08df2ed7330cc
I2,uncalibrated,0.82,0.8200164870393551,0.17998351296064485,26858,5895,0.5980043288033029,22072,0.8218035594608682,0.17819644053913175,0.8183577384657934,4195ea44d09e32161b1bed489e2cadb03432bc3bfb1f7c2ac584dbbbf658d1fc
I2,uncalibrated,0.83,0.8300003053155436,0.16999969468445641,27185,5568,0.5888834620360058,22270,0.8192017656796027,0.18079823432039732,0.8154986398173332,54db315d109867c050b9c8665efb9d29f7b1c56eac932615fc6b30815b7cb281
I2,uncalibrated,0.84,0.8400146551460935,0.15998534485390647,27513,5240,0.5802409627279603,22440,0.815614436811689,0.184385563188311,0.8120970940790695,4e53808387d4fa6c1f429138511fdeb84e63ae3f9348735ab02d5f231558314b
I2,uncalibrated,0.85,0.8500290049766434,0.14997099502335665,27841,4912,0.5705941776475864,22614,0.8122553069214468,0.18774469307855324,0.808333185357915,4ba4aeb0036beb8c223eff55415216666108851075bebdd6b5ce3fe30bfc6b1b
I2,uncalibrated,0.86,0.8600128232528318,0.1399871767471682,28168,4585,0.5613844248291441,22777,0.8086126100539619,0.1913873899460381,0.804865511342072,00e9964d05c797e9e65997af95b1eaed29280c7557533f7f69dd623f2478ae65
I2,uncalibrated,0.87,0.8700271730833816,0.12997282691661838,28496,4257,0.5521803843613774,22934,0.8048147108366086,0.1951852891633914,0.801168848625432,7f7bd9cd488ec075bc90483043b00de36a1be849d692801659a46f7b2653326f
I2,uncalibrated,0.88,0.8800109913595701,0.11998900864042994,28823,3930,0.5431552272614765,23108,0.8017208479339416,0.1982791520660584,0.798404547915891,f7604e9594d57850e652326a9bd4a22f3b30a11ac83f869a47a2071dfecc71e7
I2,uncalibrated,0.89,0.89002534119012,0.10997465880988,29151,3602,0.5345011833802308,23274,0.7983945662241433,0.2016054337758567,0.7950180112497593,4ad48c03d83ea8ed44631cdc3c7b8790d61547ae13488595654be22e23c44eb4
I2,uncalibrated,0.9,0.9000091594663084,0.09999084053369156,29478,3275,0.5257987539027457,23449,0.7954745912205713,0.2045254087794287,0.7915845387810443,a4ec6b3a4a9bceb177df23622c7513c8fd51bf6f725bf31739a85ccc859a5ffa
I2,uncalibrated,0.91,0.9100235092968583,0.08997649070314173,29806,2947,0.5174372167283452,23624,0.7925920955512313,0.20740790444876867,0.7886528952864331,ce74d2675b55928a3250eae21c0001cd1463f94f1c273710b7d4a6f867622e24
I2,uncalibrated,0.92,0.9200073275730467,0.07999267242695329,30133,2620,0.509115923940623,23789,0.7894666976404606,0.21053330235953938,0.7854789695627729,1721ee7b51cab953826987a5033a0feb731e3380779d754417575afd7f1a13af
I2,uncalibrated,0.93,0.9300216774035966,0.06997832259640335,30461,2292,0.500764950037748,23963,0.7866780473392206,0.21332195266077936,0.7824643531550286,1df19c777933001f3cbc28d505774c747fcce7e308de2265725708d18dfd95ad
I2,uncalibrated,0.94,0.9400054956797851,0.059994504320214914,30788,1965,0.49113443775388255,24133,0.7838443549434845,0.21615564505651552,0.779068421502255,90a1608dbeb3baf3a78192281c8bcc422936e73fca33d77b8c251e8a5bcf4224
I2,uncalibrated,0.95,0.9500198455103349,0.049980154489665085,31116,1637,0.47770527716449546,24288,0.7805630543771693,0.21943694562283067,0.7752169520961019,ae58626eb6d8e1743239d2233111a69b6cc2e497f2cf31890f7d74678815aa8d
I2,uncalibrated,0.96,0.9600036637865234,0.039996336213476646,31443,1310,0.4622042400795206,24428,0.7768978787011418,0.2231021212988582,0.7703279413944323,6523bf7d5e81e6747a632b3e5ee107bfc65bcc122da4df6ec730c92efa362550
I2,uncalibrated,0.97,0.9700180136170733,0.029981986382926706,31771,982,0.4448717733128718,24580,0.7736615152182809,0.22633848478171914,0.7667168714016235,b17231c1b84783a7b6474ebbf1c7bd015f8f3c99797ea8b2781f5c93a594a287
I2,uncalibrated,0.98,0.9800018318932617,0.019998168106738268,32098,655,0.42194967685872126,24729,0.770421833136021,0.22957816686397903,0.7627787326363433,5104311eab8ade07fcf6e5d6ea7545f582308772f8586210645fbb4e599a8c4d
I2,uncalibrated,0.99,0.9900161817238116,0.009983818276188439,32426,327,0.38825852076601586,24858,0.7666070437303398,0.23339295626966017,0.7581630944456037,a60d5e82fb66ca956ba812a86e558db09728ee42bd912269ecffe4793edd29eb
I2,uncalibrated,1.0,1.0,0.0,32753,0,0.2778817547630218,24974,0.7624950386224163,0.2375049613775837,0.7526869559580971,6f8540aff2511b2d63e23bea6d5aad24060cbbf3f352d40a8419248d4cdbcc54
I2,cross_fitted_temperature,0.1,0.100021372088053,0.899978627911947,3276,29477,0.979853939571522,3206,0.9786324786324786,0.021367521367521403,0.978659868595632,856800f7a6e1726453ab8cea7fa16f2530602c90df5e7fc577cb4cc9d081d2f2
I2,cross_fitted_temperature,0.11,0.11000519036424145,0.8899948096357586,3603,29150,0.9771581481359387,3511,0.9744657230086039,0.0255342769913961,0.974119260556707,fdfcb9d17ff2981c4054fc3216071c341e42debf1150f4e11eaae38c36267eb6
I2,cross_fitted_temperature,0.12,0.12001954019479132,0.8799804598052087,3931,28822,0.9741778632311073,3829,0.9740524039684558,0.025947596031544173,0.9739132630928706,08f735fd240bf4653f97eeb6646ce1d94d7a141969fd72fb52f75264cf3a7f8a
I2,cross_fitted_temperature,0.13,0.13000335847097977,0.8699966415290202,4258,28495,0.9713424351525691,4144,0.9732268670737435,0.026773132926256493,0.9736854658874133,7379612d885a33a7dc8d4437d6a8346ce905fccc89c1054cb1fab8d4e9cf6d75
I2,cross_fitted_temperature,0.14,0.14001770830152963,0.8599822916984704,4586,28167,0.9686141293604534,4467,0.974051460968164,0.025948539031836027,0.9748192822094416,6ffbd348d781aee552e714167e2aa7bee49af299b9129c495b6e4f1049efe087
I2,cross_fitted_temperature,0.15,0.15000152657771806,0.849998473422282,4913,27840,0.9656871605855225,4782,0.9733360472216568,0.026663952778343214,0.9745323965519735,ecb4d338977bb838ee57ff83522f9c251a688857914e0822825b621b77639cae
I2,cross_fitted_temperature,0.16,0.16001587640826795,0.839984123591732,5241,27512,0.9629932756327654,5097,0.9725243274184316,0.027475672581568356,0.9738645956384817,ad432b007ae32d8f63334d2364709613ed17bbe499d3ad1870dbed60822d35d3
I2,cross_fitted_temperature,0.17,0.1700302262388178,0.8299697737611822,5569,27184,0.9599228427208323,5409,0.9712695277428622,0.028730472257137762,0.9727250551444546,b421f88fe2e6bb035b8f84947ceb32bad1945e420a2b3ce7344e1e3c731fad05
I2,cross_fitted_temperature,0.18,0.18001404451500627,0.8199859554849938,5896,26857,0.9565253568913387,5716,0.9694708276797829,0.030529172320217124,0.9712535288527568,6d88bf781be6e2c3a49891fc09bc1fa2419452d332f4330998629e9f997a7120
I2,cross_fitted_temperature,0.19,0.19002839434555613,0.8099716056544439,6224,26529,0.9529640715170614,6032,0.9691516709511568,0.03084832904884316,0.9711328873466101,043281e1146bce279a4b61de71aa7bb19e2a32bc239fa1fcc5584fab7834fef2
I2,cross_fitted_temperature,0.2,0.20001221262174457,0.7999877873782555,6551,26202,0.9492680604470685,6337,0.9673332315676996,0.03266676843230043,0.9694590006637769,d092192bff84a5457d0ea78549ad7af9d8ccb55e02d764dbee1c130494334ca6
I2,cross_fitted_temperature,0.21,0.21002656245229445,0.7899734375477055,6879,25874,0.9455587023118212,6643,0.9656926878906817,0.034307312109318255,0.9680094475287921,3158793239dc0fab2341838131d78ff66d6c63f64059f17a2dabd6a7a093fdf1
I2,cross_fitted_temperature,0.22,0.2200103807284829,0.7799896192715171,7206,25547,0.9417226154029025,6951,0.9646128226477935,0.035387177352206534,0.9669705610938423,8411276f0d70182e1d20b578b1995db392bed5977a917ae4af84f9caac48fa18
I2,cross_fitted_temperature,0.23,0.23002473055903275,0.7699752694409673,7534,25219,0.9383056690546089,7252,0.9625696840987523,0.03743031590124768,0.965341165912654,4d5b555213301cf11bc9308b012c7700f8ddaa245d4651fb6c9064f0b70653f0
I2,cross_fitted_temperature,0.24,0.2400085488352212,0.7599914511647787,7861,24892,0.9343239585761647,7555,0.9610736547513039,0.03892634524869609,0.9639962659239122,e6097c95cfa717065e96471da186b14634f61cf8380f1cd22ea7f5e60da31bfb
I2,cross_fitted_temperature,0.25,0.2500228986657711,0.7499771013342289,8189,24564,0.9301996194450636,7865,0.9604347295152034,0.03956527048479663,0.9634564306227699,efea3f3c341006fe1164283166dc36bffe1ba2c59265f6ca0a5f207fcbcfda77
